"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",42,"right"
1,"peaks[1]",77,"left"
1,"peaks[2]",112,"right"
1,"peaks[3]",147,"left"
1,"peaks[4]",182,"right"
1,"peaks[5]",218,"left"
1,"peaks[6]",253,"right"
1,"peaks[7]",288,"left"
1,"peaks[8]",324,"right"
1,"peaks[9]",359,"left"
1,"peaks[10]",394,"right"
1,"peaks[11]",430,"left"
1,"peaks[12]",464,"right"
1,"peaks[13]",500,"left"
1,"peaks[14]",536,"right"
1,"peaks[15]",571,"left"
1,"peaks[16]",606,"right"
1,"peaks[17]",641,"left"
1,"peaks[18]",676,"right"
1,"peaks[19]",711,"left"
1,"peaks[20]",746,"right"
1,"peaks[21]",781,"left"
1,"peaks[22]",817,"right"
1,"peaks[23]",852,"left"
1,"peaks[24]",886,"right"
1,"peaks[25]",922,"left"
1,"peaks[26]",956,"right"
1,"peaks[27]",993,"left"
1,"peaks[28]",1027,"right"
1,"peaks[29]",1063,"left"
1,"peaks[30]",1098,"right"
1,"peaks[31]",1132,"left"
1,"peaks[32]",1168,"right"
1,"peaks[33]",1203,"left"
1,"peaks[34]",1238,"right"
1,"peaks[35]",1274,"left"
1,"peaks[36]",1308,"right"
1,"peaks[37]",1343,"left"
1,"peaks[38]",1378,"right"
1,"peaks[39]",1411,"left"
1,"peaks[40]",1446,"right"
1,"peaks[41]",1482,"left"
1,"peaks[42]",1517,"right"
1,"peaks[43]",1553,"left"
1,"peaks[44]",1587,"right"
1,"peaks[45]",1622,"left"
1,"peaks[46]",1658,"right"
1,"peaks[47]",1692,"left"
1,"peaks[48]",1727,"right"
1,"peaks[49]",1761,"left"
1,"peaks[50]",1796,"right"
1,"peaks[51]",1831,"left"
1,"peaks[52]",1867,"right"
1,"peaks[53]",1902,"left"
1,"peaks[54]",1937,"right"
1,"peaks[55]",1972,"left"
1,"peaks[56]",2007,"right"
1,"peaks[57]",2043,"left"
1,"peaks[58]",2077,"right"
1,"peaks[59]",2113,"left"
1,"peaks[60]",2147,"right"
1,"peaks[61]",2183,"left"
1,"peaks[62]",2218,"right"
1,"peaks[63]",2254,"left"
1,"peaks[64]",2288,"right"
1,"peaks[65]",2324,"left"
1,"peaks[66]",2358,"right"
1,"peaks[67]",2395,"left"
1,"peaks[68]",2429,"right"
1,"peaks[69]",2464,"left"
1,"peaks[70]",2499,"right"
1,"peaks[71]",2535,"left"
1,"peaks[72]",2568,"right"
1,"peaks[73]",2602,"left"
1,"peaks[74]",2638,"right"
1,"peaks[75]",2674,"left"
1,"peaks[76]",2709,"right"
1,"peaks[77]",2746,"left"
1,"peaks[78]",2780,"right"
1,"peaks[79]",2815,"left"
1,"peaks[80]",2851,"right"
1,"peaks[81]",2886,"left"
1,"peaks[82]",2921,"right"
1,"peaks[83]",2957,"left"
