"x","y","z","interval_no"
1.9194336,0.26220703,2.1713867,1
2.182129,0.47216797,2.0117188,1
2.456543,0.43359375,1.980957,1
2.5493164,0.3227539,2.006836,1
2.5527344,0.1459961,2.0146484,1
2.53125,-0.09814453,1.9638672,1
2.1835938,-0.28271484,1.8505859,1
2.1225586,-0.29736328,1.8486328,1
2.0078125,-0.16601562,1.7636719,1
1.8706055,-0.06298828,1.706543,1
1.9277344,0.08300781,1.684082,1
1.8276367,0.1694336,1.5795898,1
1.8540039,0.21386719,1.5170898,1
1.8842773,0.20361328,1.4677734,1
1.8266602,0.17871094,1.503418,1
1.7231445,0.25390625,1.4545898,1
1.6357422,0.22949219,1.362793,1
1.7353516,0.16796875,1.4370117,1
1.671875,0.08984375,1.4145508,1
1.6772461,0.08251953,1.4140625,1
1.5219727,0.072265625,1.3188477,1
1.5996094,0.08105469,1.3842773,1
1.5371094,0.06542969,1.315918,1
1.4853516,0.036621094,1.293457,1
1.4355469,0.055664062,1.2075195,1
1.4160156,0.0390625,1.1704102,1
1.4003906,0.015625,1.1259766,1
1.4296875,0.017578125,1.0693359,1
1.4770508,0.06347656,1.0209961,1
1.5083008,0.091796875,0.99853516,1
1.6005859,0.06689453,1.0844727,1
1.7294922,0.024902344,1.1972656,1
1.8549805,-0.05517578,1.3588867,1
1.9404297,-0.078125,1.53125,1
1.9199219,-0.03173828,1.6630859,1
1.7353516,0.044433594,1.78125,1
1.7719727,0.0009765625,1.8754883,1
1.8208008,-0.08886719,1.7084961,1
2.0473633,-0.16699219,1.3056641,1
2.2460938,-0.18896484,1.0371094,1
2.6904297,-0.18798828,1.1015625,1
3.0126953,-0.09765625,1.215332,1
3.3745117,0.022949219,1.3457031,1
3.5019531,0.2006836,1.3994141,1
3.352539,0.29882812,1.5405273,1
3.0449219,0.18017578,1.5185547,1
2.7832031,-0.03125,1.3325195,1
2.6020508,-0.24072266,1.5595703,1
2.4174805,-0.19921875,1.8139648,1
2.1113281,-0.001953125,1.9589844,1
1.8198242,0.083496094,1.9213867,1
1.8125,-0.123535156,2.0126953,1
1.7470703,-0.115234375,2.0566406,1
1.4765625,-0.13574219,1.9956055,1
1.4165039,-0.24853516,2.0830078,1
1.519043,-0.14794922,2.0917969,1
1.6923828,-0.14013672,2.1118164,1
1.9794922,-0.2919922,2.2294922,1
2.2788086,-0.35791016,2.0351562,1
2.5009766,-0.35302734,1.9350586,1
2.8134766,-0.14501953,1.9907227,1
2.8813477,0.14746094,2.0688477,1
2.5805664,0.32861328,2.0073242,1
2.2460938,0.2939453,1.8891602,1
2.0390625,0.16357422,1.8027344,1
1.8354492,0.02734375,1.8041992,1
1.8417969,-0.06347656,1.7636719,1
1.8393555,-0.06542969,1.6708984,1
1.8388672,-0.0859375,1.59375,1
1.8725586,-0.15478516,1.5371094,1
1.8066406,-0.20898438,1.5429688,1
1.5625,-0.22753906,1.3916016,1
1.7387695,-0.19482422,1.5976562,1
1.6611328,-0.16796875,1.4575195,1
1.6772461,-0.1381836,1.456543,1
1.7182617,-0.04736328,1.4584961,1
1.637207,0.0107421875,1.3867188,1
1.5136719,0.0078125,1.3608398,1
1.5112305,0.0087890625,1.3164062,1
1.453125,0.03515625,1.2851562,1
1.3793945,0.072753906,1.2421875,1
1.3901367,0.10498047,1.1953125,1
1.4038086,0.106933594,1.144043,1
1.4399414,0.13671875,1.1025391,1
1.5131836,0.14648438,1.1015625,1
1.5849609,0.14013672,1.1479492,1
1.609375,0.13427734,1.2211914,1
1.6547852,0.1538086,1.3354492,1
1.6254883,0.064453125,1.46875,1
1.5854492,-0.06738281,1.5834961,1
1.5239258,-0.1899414,1.6010742,1
1.5429688,-0.24316406,1.5869141,1
1.7749023,-0.19628906,1.7543945,1
1.984375,-0.09765625,1.6625977,1
2.1499023,0.09033203,1.3017578,1
2.7939453,0.30078125,1.159668,1
3.1137695,0.2841797,1.0517578,1
3.229004,0.099121094,0.99121094,1
3.1816406,-0.17919922,1.2700195,1
2.9433594,-0.2529297,1.5834961,1
2.8330078,-0.1538086,1.7568359,1
2.8095703,0.05078125,1.730957,1
2.725586,0.21875,1.7807617,1
2.5561523,0.29736328,1.9335938,1
2.2695312,0.31640625,1.9399414,1
2.1367188,0.234375,1.8369141,1
2.0214844,0.008300781,1.7485352,1
1.9584961,-0.19433594,1.8725586,1
1.8432617,-0.19042969,1.8388672,1
1.8198242,-0.014160156,1.9785156,1
1.8305664,-0.095703125,2.2851562,1
1.9580078,-0.05810547,2.3388672,1
2.0878906,0.17675781,2.1743164,1
2.4887695,0.43310547,2.1469727,1
2.7407227,0.5917969,2.0136719,1
2.786621,0.56347656,2.1279297,1
2.6088867,0.44970703,2.0908203,1
2.4213867,0.20654297,2.0327148,1
2.2021484,-0.060058594,1.9057617,1
2.1420898,-0.16259766,1.8520508,1
2.0009766,-0.12841797,1.8129883,1
1.9799805,-0.049316406,1.7646484,1
1.8691406,-0.030273438,1.6655273,1
1.878418,0.015625,1.6445312,1
1.7768555,0.10107422,1.565918,1
1.6958008,0.1015625,1.4707031,1
1.7607422,0.18896484,1.5415039,1
1.4902344,0.21679688,1.3666992,1
1.5244141,0.20214844,1.4663086,1
1.5288086,0.15576172,1.4892578,1
1.4492188,0.06982422,1.4267578,1
1.4462891,0.0048828125,1.4291992,1
1.4501953,0.01171875,1.3779297,1
1.4243164,0.048339844,1.3867188,1
1.425293,0.08496094,1.3203125,1
1.4814453,-0.001953125,1.2890625,1
1.3125,0.053710938,1.1977539,1
1.4350586,0.087402344,1.1142578,1
1.4316406,0.053710938,1.078125,1
1.5556641,0.103027344,1.0112305,1
1.5834961,0.12060547,0.9560547,1
1.6445312,0.10839844,1.0244141,1
1.7207031,0.111816406,1.0722656,1
1.8339844,0.06738281,1.2080078,1
1.9570312,0.075683594,1.253418,1
1.9941406,0.14404297,1.3696289,1
1.9145508,0.13085938,1.5527344,1
1.7539062,0.111328125,1.6743164,1
1.8237305,0.12548828,1.9472656,1
2.0405273,0.08935547,1.8994141,1
2.1889648,0.030761719,1.4287109,1
2.4091797,0.017089844,1.1831055,1
2.7832031,0.01171875,1.0537109,1
2.927246,-0.020507812,1.0996094,1
