"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",62,"left"
1,"peaks[1]",95,"right"
1,"peaks[2]",129,"left"
1,"peaks[3]",163,"right"
1,"peaks[4]",197,"left"
1,"peaks[5]",230,"right"
1,"peaks[6]",263,"left"
1,"peaks[7]",298,"right"
1,"peaks[8]",331,"left"
1,"peaks[9]",364,"right"
1,"peaks[10]",397,"left"
1,"peaks[11]",431,"right"
1,"peaks[12]",464,"left"
1,"peaks[13]",498,"right"
1,"peaks[14]",531,"left"
1,"peaks[15]",565,"right"
1,"peaks[16]",598,"left"
1,"peaks[17]",631,"right"
1,"peaks[18]",665,"left"
1,"peaks[19]",699,"right"
1,"peaks[20]",732,"left"
1,"peaks[21]",766,"right"
1,"peaks[22]",799,"left"
1,"peaks[23]",832,"right"
1,"peaks[24]",866,"left"
1,"peaks[25]",899,"right"
1,"peaks[26]",932,"left"
1,"peaks[27]",966,"right"
1,"peaks[28]",1000,"left"
1,"peaks[29]",1033,"right"
1,"peaks[30]",1066,"left"
1,"peaks[31]",1101,"right"
1,"peaks[32]",1134,"left"
1,"peaks[33]",1168,"right"
1,"peaks[34]",1201,"left"
1,"peaks[35]",1235,"right"
1,"peaks[36]",1267,"left"
1,"peaks[37]",1302,"right"
1,"peaks[38]",1334,"left"
1,"peaks[39]",1368,"right"
1,"peaks[40]",1401,"left"
1,"peaks[41]",1435,"right"
1,"peaks[42]",1468,"left"
1,"peaks[43]",1502,"right"
1,"peaks[44]",1534,"left"
1,"peaks[45]",1568,"right"
1,"peaks[46]",1602,"left"
1,"peaks[47]",1636,"right"
1,"peaks[48]",1669,"left"
1,"peaks[49]",1702,"right"
1,"peaks[50]",1736,"left"
1,"peaks[51]",1770,"right"
1,"peaks[52]",1802,"left"
1,"peaks[53]",1836,"right"
1,"peaks[54]",1870,"left"
1,"peaks[55]",1904,"right"
1,"peaks[56]",1937,"left"
1,"peaks[57]",1971,"right"
1,"peaks[58]",2004,"left"
1,"peaks[59]",2038,"right"
1,"peaks[60]",2070,"left"
1,"peaks[61]",2103,"right"
1,"peaks[62]",2136,"left"
1,"peaks[63]",2171,"right"
1,"peaks[64]",2204,"left"
1,"peaks[65]",2238,"right"
1,"peaks[66]",2271,"left"
1,"peaks[67]",2305,"right"
1,"peaks[68]",2338,"left"
1,"peaks[69]",2372,"right"
1,"peaks[70]",2405,"left"
1,"peaks[71]",2439,"right"
1,"peaks[72]",2472,"left"
1,"peaks[73]",2506,"right"
1,"peaks[74]",2540,"left"
1,"peaks[75]",2574,"right"
1,"peaks[76]",2607,"left"
1,"peaks[77]",2641,"right"
1,"peaks[78]",2673,"left"
1,"peaks[79]",2708,"right"
1,"peaks[80]",2742,"left"
1,"peaks[81]",2776,"right"
1,"peaks[82]",2809,"left"
1,"peaks[83]",2843,"right"
1,"peaks[84]",2876,"left"
1,"peaks[85]",2910,"right"
1,"peaks[86]",2943,"left"
