0.195032,0.135454,0.068758,-0.034617,-0.04768,-0.015101,0.121181,0.340194,0.349267,0.233922,-0.112076,-0.462888,-0.913912,-1.360749,0.412584,0.097768,0.44344,0.745038,0.702948,0.36824,0.080318,-0.133798,-0.143999,-0.278551,-0.36598,-0.32126,-0.189884,-0.177827,-0.155465,-0.153203,-0.192352,-0.267739,-0.296401,-0.285403,-0.213994,-0.156938,-0.074567,-0.01118,0.06729,0.062067,0
0.096944,0.0178,-0.073203,-0.124431,-0.108274,-0.094541,0.061458,0.397404,0.27963,0.135497,-0.315064,-0.682589,-1.447334,-2.456915,2.989931,0.662952,0.739976,1.120395,0.78302,0.387476,0.104037,-0.126216,-0.213452,-0.211099,-0.207086,-0.228084,-0.18923,-0.146137,-0.078511,-0.106798,-0.155368,-0.220435,-0.274185,-0.328377,-0.318094,-0.282561,-0.218901,-0.120147,-0.009555,0.027096,0
0.098371,0.004684,-0.1032,-0.177917,-0.119961,-0.052905,0.028122,0.361964,0.551004,0.284663,-0.07247,-0.354012,-0.971271,-2.361525,0.284796,0.875196,0.497801,0.98428,1.023834,0.492889,0.182417,-0.052858,-0.080249,-0.211551,-0.35131,-0.286981,-0.185279,-0.099874,-0.103595,-0.107668,-0.153433,-0.265627,-0.25672,-0.232166,-0.192041,-0.172685,-0.160066,-0.090063,-0.016676,0.03424,0.046938
0.161023,0.062639,-0.025753,-0.069778,-0.08253,-0.05323,0.137344,0.441455,0.293938,0.101958,-0.052243,-0.407044,-1.263321,-1.842426,3.232375,0.25698,0.886792,0.949295,0.619537,0.166639,-0.150626,-0.28361,-0.363485,-0.356166,-0.283556,-0.193556,-0.196097,-0.180753,-0.094297,-0.149087,-0.25821,-0.305633,-0.260007,-0.227711,-0.216771,-0.156814,-0.088214,-0.01125,0.06767,0.119377,0.071335
0.111059,0.018707,-0.062234,-0.126447,-0.077351,-0.03232,0.049094,0.32824,0.389975,0.312322,0.046441,-0.339151,-0.916126,-1.367299,0.450372,0.609513,0.566452,0.634742,0.848803,0.514173,0.192653,-0.066207,-0.08886,-0.198299,-0.341354,-0.331938,-0.25687,-0.164771,-0.142065,-0.153021,-0.303165,-0.361759,-0.36032,-0.30449,-0.220785,-0.173321,-0.094053,-0.027685,0.036034,0.032246,0
0.077071,-0.025437,-0.151071,-0.180554,-0.134077,0.089787,0.352237,0.282728,0.130691,-0.182567,-0.678366,-1.083487,-2.119212,1.68825,0.38175,0.97214,1.136924,0.907801,0.521542,0.210182,-0.05204,-0.174952,-0.306133,-0.309502,-0.168144,-0.100921,-0.108937,-0.049084,-0.113757,-0.307133,-0.378236,-0.364061,-0.364986,-0.371415,-0.32294,-0.222423,-0.134485,-0.065175,-0.019583,0,0
0.185961,0.081899,-0.032413,-0.090234,-0.097122,-0.04942,0.179088,0.434427,0.340874,0.216526,-0.170469,-0.621251,-1.170698,-1.456402,1.460857,0.596934,0.856308,1.024187,0.694707,0.382647,0.018545,-0.126991,-0.151591,-0.207934,-0.247874,-0.183724,-0.128974,-0.165798,-0.146142,-0.173461,-0.21468,-0.261357,-0.266337,-0.296854,-0.264003,-0.213204,-0.14595,-0.052367,0.000076,-0.033085,0
0.103559,-0.016428,-0.158417,-0.185571,-0.146455,-0.134941,-0.079254,0.218272,0.250585,0.191068,-0.223914,-0.873769,-1.604889,-3.245988,2.108183,1.416064,0.916714,1.309794,0.979567,0.488598,0.173794,-0.076081,-0.224941,-0.300845,-0.290552,-0.218153,-0.182148,-0.167068,-0.113017,-0.052406,-0.119935,-0.28263,-0.334449,-0.302701,-0.276893,-0.23776,-0.19635,-0.130985,-0.012515,0.078764,0.055467
0.116392,0.077833,0.022841,-0.040479,-0.038752,-0.023674,0.072979,0.336109,0.299761,0.11259,-0.310332,-0.713754,-0.923257,-1.86312,1.352409,0.337475,0.75861,0.9377,0.918805,0.499889,0.185819,-0.058028,-0.136556,-0.29733,-0.350467,-0.242308,-0.167264,-0.154987,-0.053637,-0.141024,-0.307422,-0.37437,-0.293756,-0.239791,-0.229622,-0.216759,-0.145414,-0.056326,0.001108,0.023447,0
0.133209,0.068253,-0.023196,-0.012935,-0.001488,-0.004833,0.227561,0.140545,-0.037164,-0.240769,-0.516244,-0.78227,-1.908139,-1.00758,1.89081,0.784085,1.057391,1.137407,0.623376,0.311989,0.022439,-0.152982,-0.321873,-0.362846,-0.258644,-0.17645,-0.218084,-0.188032,-0.118904,-0.171844,-0.271204,-0.365197,-0.3676,-0.294865,-0.221929,-0.14376,-0.05199,0.015137,0.03771,0.005977,0
0.114208,0.005051,-0.121465,-0.152125,-0.093712,0.124891,0.38702,0.429472,0.269761,0.006916,-0.285683,-0.933093,-1.547737,1.77267,-0.53283,0.799283,0.870534,0.769966,0.40244,0.067357,-0.130857,-0.183967,-0.32429,-0.339869,-0.248468,-0.174985,-0.268245,-0.282992,-0.276115,-0.319892,-0.419754,-0.457436,-0.417105,-0.352812,-0.247918,-0.155561,-0.060518,0.052584,0.12232,0.088372,0
0.05679,-0.064259,-0.124686,-0.128614,-0.08342,-0.017584,0.281607,0.433953,0.346773,0.237321,-0.202914,-0.989051,-2.315878,0.586351,0.199333,0.779177,0.823417,0.770063,0.279727,-0.050039,-0.306865,-0.38646,-0.438322,-0.399809,-0.255487,-0.172008,-0.190452,-0.188097,-0.150011,-0.160029,-0.174359,-0.211547,-0.231654,-0.193158,-0.125218,-0.082157,-0.046231,0.005752,0.008156,-0.02011,0
0.113331,0.033935,-0.097367,-0.163929,-0.12177,-0.018772,0.278934,0.43332,0.292409,0.146525,-0.077941,-0.795533,-1.968528,-0.078198,0.606027,0.71655,0.816282,0.805661,0.392514,0.05503,-0.223161,-0.258598,-0.277071,-0.260982,-0.211996,-0.215399,-0.221474,-0.157573,-0.161688,-0.253573,-0.280684,-0.247589,-0.228071,-0.199619,-0.140661,-0.032264,0.075454,0.10614,0.054898,0,0
-0.14226,-0.191331,-0.207701,-0.171523,-0.063925,0.185845,0.498877,0.448905,0.238744,0.010788,-0.524748,-1.518032,-1.225068,2.69328,0.739284,0.964265,0.869927,0.562044,0.178493,-0.139041,-0.282042,-0.32675,-0.323656,-0.194721,-0.087518,-0.081718,-0.084348,-0.108755,-0.226324,-0.309376,-0.364359,-0.356977,-0.323175,-0.294719,-0.227921,-0.129311,-0.066753,-0.007572,0.009359,0,0
0.134693,-0.004865,-0.087702,-0.115105,-0.093969,0.024205,0.289328,0.581327,0.520152,0.302938,-0.249316,-0.893156,-1.487038,0.10072,0.60717,0.815512,0.721094,0.92288,0.441172,0.107428,-0.162392,-0.196335,-0.296464,-0.363699,-0.253411,-0.189175,-0.160876,-0.211119,-0.202941,-0.238171,-0.281981,-0.270972,-0.253224,-0.265507,-0.272179,-0.225043,-0.144528,-0.059413,-0.008233,0.023675,0
0.096183,-0.016854,-0.094386,-0.11988,-0.113396,-0.113157,-0.020597,0.302135,0.226765,0.206286,0.08396,-0.422952,-1.146737,-2.271075,2.228319,0.654387,1.117812,1.14252,0.899043,0.312269,-0.019848,-0.317961,-0.417296,-0.438159,-0.430666,-0.282862,-0.194223,-0.204129,-0.169838,-0.166452,-0.238865,-0.321886,-0.326208,-0.296282,-0.230905,-0.163458,-0.071127,0.011469,0.068838,0.082221,0.047828
0.139912,0.045556,-0.060268,-0.145275,-0.163897,-0.146761,-0.078368,0.173793,0.373785,0.231698,0.066412,-0.469795,-0.802289,-1.22489,-0.076818,1.302201,0.966509,1.047967,1.008609,0.575341,0.221675,-0.17633,-0.248415,-0.32908,-0.450876,-0.38301,-0.237615,-0.144207,-0.149123,-0.157066,-0.305412,-0.366227,-0.330233,-0.303224,-0.224065,-0.166684,-0.106586,-0.006887,0.052283,0.08963,0.078386
0.158438,0.014585,-0.079728,-0.127584,-0.143354,-0.162416,0.007972,0.28986,0.305853,0.191026,0.094124,-0.5015,-1.277795,-1.953455,2.510852,0.542165,1.101676,1.141441,0.809439,0.448466,0.066725,-0.171907,-0.258573,-0.33309,-0.355369,-0.274897,-0.191113,-0.130033,-0.088398,-0.152874,-0.252017,-0.343416,-0.377538,-0.368582,-0.377726,-0.367551,-0.255498,-0.117052,-0.011769,0.059196,0.048299
0.139774,0.034749,-0.054,-0.08549,-0.050259,0.015895,0.263773,0.534298,0.406225,0.178659,-0.196227,-0.66479,-1.333197,-0.331019,1.451507,0.659212,0.788532,0.907351,0.625709,0.249747,-0.056392,-0.151468,-0.198616,-0.320904,-0.280982,-0.210835,-0.126143,-0.168687,-0.141074,-0.271574,-0.349287,-0.360167,-0.348172,-0.345577,-0.3235,-0.25425,-0.153846,-0.031244,0.035194,0.099268,0
0.140605,0.04108,-0.023496,-0.075336,-0.056563,-0.06873,0.046999,0.312199,0.185317,0.039061,-0.231148,-0.675714,-1.169393,-2.172624,2.629388,0.896313,1.036942,1.195446,0.907876,0.380703,0.046162,-0.12526,-0.213714,-0.337151,-0.368673,-0.291365,-0.187991,-0.176525,-0.140081,-0.188001,-0.329303,-0.385405,-0.342976,-0.293728,-0.204044,-0.120447,-0.033966,0.019571,0.036628,-0.005421,0
0.210584,0.085241,-0.035424,-0.08428,-0.081628,-0.040382,0.206348,0.369806,0.241234,0.057204,-0.251826,-0.78183,-1.816387,-1.321774,1.835084,0.833143,0.771253,1.0132,0.569833,0.228533,-0.000635,-0.120855,-0.262137,-0.287618,-0.221974,-0.139089,-0.141819,-0.082074,-0.044232,-0.23714,-0.327149,-0.306949,-0.241258,-0.193109,-0.171655,-0.112824,-0.023077,0.047174,0.10374,0.048843,0
0.145438,0.035591,-0.101627,-0.169034,-0.134602,-0.101909,0.115347,0.396907,0.231121,-0.045544,-0.278389,-0.587975,-1.223851,-1.940905,2.713681,0.713704,0.966046,1.142081,0.88248,0.396961,0.116715,-0.075746,-0.194865,-0.294094,-0.338632,-0.247201,-0.111995,-0.12525,-0.078561,-0.158569,-0.291046,-0.404156,-0.4164,-0.37294,-0.335059,-0.310132,-0.206757,-0.091828,-0.01506,0.011256,0
0.192088,0.087108,-0.060301,-0.138168,-0.154585,-0.106297,0.145901,0.381405,0.330852,0.107738,-0.006539,-0.339933,-1.063701,-1.692524,1.650902,-0.085319,0.639099,0.904909,0.809799,0.432886,0.113282,-0.062077,-0.103285,-0.271113,-0.336124,-0.309449,-0.140855,-0.15189,-0.167529,-0.232415,-0.348416,-0.33785,-0.268417,-0.220538,-0.16617,-0.125369,-0.064205,0.011162,0.074054,0.077602,0.045185
