0.940597,0.157352,0.097485,0.072412,0.22278,0.352399,0.279173,0.231543,0.14337,0.014591,-0.06889,-0.043152,-0.001877,0.024385,0.023631,-0.111808,-0.17041,-0.076473,0.056434,0.160787,0.337435,0.370215,0.301978,0.200438,0.067743,-0.037035,-0.053434,-0.102808,-0.158095,-0.063896,0.065583,0.264417,0.513299,0.428311,0.190093,-0.054669,0.136625,0.172806,1.770214,2.125706,0.305425,-3.190998,-3.319125,-1.594658
1.453359,0.357075,0.124998,0.057803,0.148679,0.425775,0.657567,0.712566,0.719252,0.533957,0.312926,0.022996,-0.240757,-0.378268,-0.361809,-0.374664,-0.270337,-0.254627,-0.118833,-0.014923,0.024576,0.084239,0.236656,0.304935,0.344254,0.437646,0.465528,0.29224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.086077,-0.068452,-0.045148,-0.018237,0.107005,0.198344,0.104651,-0.373314,-0.415493,-0.334715,0.367787,1.553061,1.68553,-0.076917,-2.575528,-2.868033,-1.385028,0.044147,0.039556,-0.152373,-0.446139,-0.659241,-0.719519,-0.728351,-0.620924,-0.383684,-0.101024,0.093184,0.236011,0.282635,0.457016,0.642982,0.65071,0.537726,0.385962,0.157166,-0.12678,-0.332357,-0.468261,-0.559329,-0.593356,-0.565528,-0.573758,-0.48291
-0.107629,0.02462,0.064363,0.092304,0.174861,0.266003,0.461079,0.691273,0.038442,-1.135479,-0.460171,0.488201,1.91574,1.555434,1.41544,0.948897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.390368,0.210777,0.137632,0.201817,0.270641,0.258627,0.032814,-0.164717,-0.327304,-0.297015,-0.223875,-0.141195,-0.089557,-0.057688,-0.030868,0.137204,0.296837,0.37979,0.401643,0.34248,0.267292,0.137983,0.009291,-0.113444,-0.07864,-0.001151,0.027904,-0.00137,0.005407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000207,0.091092,0.165035,0.146283,0.022907,-0.254668,-0.126806,0.158371,0.981528,2.570245,0.217236,-3.491962,-4.251347,-1.880361,0.798279,0.541857,0.211199,-0.098608,-0.393349,-0.755478,-0.724675,-0.730681,-0.540484,-0.365946,-0.172588,-0.049762,0.217987,0.35498,0.399197,0.667673,0.80848,0.672364,0.36494,0.058261,-0.205065,-0.424996,-0.5408,-0.565888,-0.51341,-0.402036,-0.298247,-0.25434,-0.263951,-0.285008
0.601783,0.188041,0.129573,0.083658,0.375194,0.611413,0.601778,0.434361,0.239499,0.004994,-0.201186,-0.329648,-0.340479,-0.184167,-0.105849,-0.186965,-0.237768,-0.193491,-0.054397,0.05218,0.170468,0.271442,0.316326,0.28514,0.224674,0.223581,0.197049,0.059482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.050639,-0.029586,0.083458,0.193,0.257699,0.200756,-0.018653,-0.453835,-0.239569,0.193319,1.062671,1.955453,0.39831,-2.891245,-3.65472,-2.229662,0.048936,-0.410341,-0.737085,-0.577202,-0.616544,-0.631927,-0.410953,-0.158414,0.123357,0.282267,0.374456,0.408327,0.494407,0.562517,0.622162,0.635021,0.493149,0.161375,-0.289646,-0.609036,-0.832635,-0.962824,-0.953367,-0.76924,-0.429014,-0.175042,-0.134129,-0.191406
0.585823,0.035212,0.024224,0.100522,0.218979,0.563807,0.741729,0.707357,0.635801,0.40075,0.084103,-0.252028,-0.38134,-0.431232,-0.318146,-0.210902,-0.231975,-0.178706,-0.038288,0.000805,0.027231,0.122111,0.228994,0.32128,0.284683,0.242692,0.221989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10592,-0.050949,-0.150942,-0.195787,-0.025591,0.099876,0.309408,0.240378,0.057635,0.255809,0.567395,1.419683,1.220255,-0.983056,-3.251657,-2.717715,-0.335761,0.638264,0.100469,-0.425769,-0.726611,-1.007154,-0.887367,-0.845753,-0.781518,-0.538893,-0.273601,0.060152,0.452199,0.718721,0.99499,0.924567,0.779428,0.646624,0.452949,0.202402,-0.0505,-0.301449,-0.423083,-0.441779,-0.441273,-0.439798,-0.379757,-0.262838
0.048103,0.012042,-0.058835,-0.140813,-0.114299,-0.001568,0.064657,0.184236,0.299135,0.559719,-1.309919,-2.521503,-1.365628,0.420659,3.441576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.344455,1.388959,0.767957,0.225832,0.419415,0.420036,0.340227,0.561623,0.578111,0.414246,0.267109,0.008758,-0.15691,-0.244615,-0.284438,-0.220169,-0.204772,-0.307657,-0.221581,-0.021003,0.110124,0.227459,0.329465,0.327941,0.243685,0.15481,0.103091,0.058937,0.070258,-0.016324,-0.080285,-0.070147,-0.004555,0.167825,0.414252,0.28399,-0.097236,0.022342,0.296289,0.976141,1.830521,0.634559,-1.683434,-3.516819
-0.033778,-0.012595,-0.045382,-0.170621,-0.180653,-0.107934,0.131931,0.208277,0.470579,-0.393999,-1.714102,-0.766333,0.34568,2.241495,2.109022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.843144,0.730575,0.295014,0.188214,0.097095,0.336817,0.48204,0.49639,0.39941,0.304603,0.111585,-0.052335,-0.166939,-0.229072,-0.254325,-0.338547,-0.292185,-0.081735,0.180346,0.355001,0.443358,0.452136,0.356896,0.181082,0.026055,-0.033964,0.055121,0.096051,0.018872,-0.103931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.111332,-0.075621,0.016247,0.111646,0.015355,-0.032002,-0.251481,-0.483014,-0.452358,-0.023481,2.507311,2.743861,-1.124615,-3.8772,-3.009004,0.151293,-0.102768,-0.105251,-0.280035,-0.396896,-0.608119,-0.712237,-0.655802,-0.383277,-0.203287,-0.051491,0.08516,0.316824,0.405235,0.447501,0.701098,0.766136,0.6063,0.316036,-0.033201,-0.314603,-0.485387,-0.577302,-0.552108,-0.495773,-0.387467,-0.267948,-0.17091,-0.049904
0.359404,0.310784,0.052393,0.31075,0.570245,0.62071,0.668097,0.563986,0.355145,0.145884,-0.136763,-0.360997,-0.549265,-0.817558,-0.699842,-0.423683,-0.230996,0.024779,0.228579,0.319193,0.277113,0.148373,0.003184,-0.084454,-0.112921,-0.085375,-0.05969,-0.08211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
