-1.222003,-2.225092,-0.966902,1.120481,2.739254,2.024717,1.452917,0.340046,0.106882,0.044832,0.132726,0.410793,0.645205,0.702589,0.711411,0.528916,0.309831,0.020659,-0.241631,-0.378084,-0.361095,-0.373897,-0.269352,-0.25343,-0.117168,-0.012183,0.027813,0.087686,0.23928,0.306065,0.344339,0.437371,0.464837,0.291287,0.085475,-0.068742,-0.045474,-0.01898,0.105465,0.196794,0.104124,-0.373634,-0.417429,-0.339036
-0.2542,-0.264023,-0.285782,-0.239955,-0.253177,-0.131255,0.190732,0.116294,0.618489,0.27383,-1.253048,-1.373311,0.266514,1.141501,2.383357,1.255968,0.794599,0.592509,0.176485,0.117411,0.068773,0.359424,0.597289,0.59074,0.426265,0.234297,0.001353,-0.203507,-0.330756,-0.340356,-0.183418,-0.105721,-0.186579,-0.236975,-0.192085,-0.051845,0.055331,0.1735,0.273947,0.317642,0.285232,0.224578,0.223044,0.196245
-0.267751,-0.171068,-0.04979,0.083441,0.124847,0.047861,0.025032,0.152061,0.174718,0.376465,0.706985,0.450588,-1.437121,-1.858696,-0.541249,1.02469,2.583583,1.155031,0.99903,0.349863,0.291868,0.038393,0.296898,0.554084,0.607061,0.658772,0.55686,0.349411,0.141518,-0.139313,-0.362714,-0.550573,-0.818558,-0.701013,-0.423978,-0.229462,0.02779,0.232415,0.322938,0.279842,0.149842,0.003742,-0.084302,-0.113123
-0.357999,-0.297483,-0.215618,-0.094685,-0.077839,-0.052002,-0.023789,-0.031427,-0.035444,0.166432,0.337307,0.803946,-0.668207,-2.418573,-1.261889,0.338665,2.2139,1.98409,1.689929,0.746218,0.127541,0.148061,0.21019,0.359438,0.744576,1.049403,0.989072,0.926025,0.612006,0.219644,-0.109052,-0.327236,-0.373464,-0.428848,-0.722845,-0.542651,-0.231567,0.005485,0.200986,0.341967,0.4437,0.414033,0.290674,0.205603
-0.092557,-0.02854,0.050083,0.098181,0.126665,0.122118,0.025082,-0.035605,-0.110591,-0.011298,0.210734,0.507784,0.476448,0.912082,-1.998663,-3.063116,-1.617282,2.10018,3.263158,1.487152,1.461124,0.21389,0.191394,0.175994,0.358264,0.254979,0.43912,0.516988,0.35356,0.167303,-0.069253,-0.299673,-0.325799,-0.376974,-0.473889,-0.255619,-0.016699,0.20503,0.269532,0.280567,0.29578,0.240023,0.163855,0.00167
2.646188,1.329109,-1.904218,-3.272981,-1.979515,-0.063787,-0.195464,-0.333405,-0.235978,-0.317478,-0.28748,-0.245392,-0.182341,-0.107484,-0.07275,0.121694,0.293163,0.369662,0.277937,0.222475,0.103955,0.025592,-0.124506,-0.247052,-0.338498,-0.349047,-0.303998,-0.240876,-0.112674,0.025648,0.126415,0.207949,0.275931,0.280744,0.223378,0.050354,-0.136883,-0.173623,-0.209225,-0.25279,0.105624,0.122314,0.490715,-0.55715
-3.167436,-3.188747,0.244123,3.613337,2.928018,2.277865,0.964281,0.579449,0.389304,0.063746,0.124478,0.314665,0.492076,0.536435,0.405293,0.020625,-0.203201,-0.3549,-0.377728,-0.332139,-0.313513,-0.305654,-0.213927,-0.088473,0.110767,0.233507,0.314201,0.343538,0.346945,0.263062,0.156731,0.027365,0.027794,0.010974,0,0,0,0,0,0,0,0,0,0
-0.06119,-0.079605,-3.40E-05,0.071188,0.178944,0.236591,0.208061,0.189385,-0.075994,0.336778,0.715668,1.638196,1.674034,0.12568,-2.609293,-2.861202,-1.988109,0.210966,0.451158,0.132477,-0.326305,-0.529398,-0.953228,-1.317979,-1.283728,-1.133334,-0.872267,-0.526941,-0.236917,0.061016,0.45244,0.987971,1.102668,1.067921,0.805171,0.431263,0.021444,-0.310594,-0.565819,-0.584863,-0.535556,-0.412122,-0.273897,-0.108862
2.680583,1.20438,-2.223513,-4.319687,-2.841151,0.282327,0.974654,0.422768,-0.298739,-0.451989,-0.741486,-0.979962,-0.768482,-0.531685,-0.29586,-0.032338,0.280279,0.45288,0.481931,0.634441,0.659813,0.306801,-0.038315,-0.234391,-0.452368,-0.552544,-0.545381,-0.48306,-0.345665,-0.174885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.075429,0.029262,0.122792,0.239899,0.297225,0.288166,0.212331,0.023704,0.008732,0.077602,0.419556,0.382264,0.886117,-1.228607,-2.809589,-1.420422,2.303166,3.329157,1.751063,1.206527,-0.05745,-0.228124,0.01866,-0.131212,-0.159653,-0.125757,-0.037533,-0.074231,-0.05414,-0.180856,0.008324,-0.038247,-0.074782,-0.03954,-0.027273,0.022284,0.102475,0.178442,0.235429,0.285233,0.239887,0.164772,0.050551,-0.083659
-0.79836,-0.022964,0.641505,1.395099,1.277601,1.346614,0.606511,-0.058285,-0.028322,0.021129,0.293123,0.564088,0.698337,0.641844,0.444588,0.166256,-0.104062,-0.358015,-0.322453,-0.349323,-0.490608,-0.284265,-0.041991,0.166718,0.249522,0.270834,0.336145,0.359098,0.259808,0.098109,-0.032842,-0.124058,-0.143732,-0.135241,-0.215614,-0.246917,-0.183902,-0.044487,0.064148,-0.018416,-0.184143,-0.064103,-0.170399,0.021694
