"Rotation Matrix"
0,0.9526693215623077,0.012114082549764439,-0.30376703698391966

0,-0.012114082549764439,0.9999248459560448,0.0018845274626306597

0,0.30376703698391966,0.0018845274626306597,0.9527444756062627


"RotationMatrix applied to GRAVITY VECTOR"


1.0210880454376947,-4.336808689942018e-19,0.,""

"Rotation Matrix"
1,0.9596983148432296,0.02564548618698647,-0.27985970328952003

1,-0.02564548618698647,0.9996643917296936,0.0036623688966021706

1,0.27985970328952003,0.0036623688966021706,0.9600339231135359


"RotationMatrix applied to GRAVITY VECTOR"


1.0284925221483663,2.8189256484623115e-18,0.,""

