"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"Rpeaks[0]",82,"leftt"
1,"Rpeaks[1]",119,"left"
1,"Rpeaks[2]",157,"leftt"
1,"Rpeaks[3]",195,"left"
1,"Rpeaks[4]",231,"leftt"
1,"Rpeaks[5]",268,"left"
1,"Rpeaks[6]",306,"leftt"
1,"Rpeaks[7]",344,"left"
1,"Rpeaks[8]",381,"leftt"
1,"Rpeaks[9]",418,"left"
1,"Rpeaks[10]",455,"leftt"
1,"Rpeaks[11]",493,"left"
1,"Rpeaks[12]",530,"leftt"
1,"Rpeaks[13]",567,"left"
1,"Rpeaks[14]",606,"leftt"
1,"Rpeaks[15]",643,"left"
1,"Rpeaks[16]",680,"leftt"
1,"Rpeaks[17]",717,"left"
1,"Rpeaks[18]",755,"leftt"
1,"Rpeaks[19]",791,"left"
1,"Rpeaks[20]",829,"leftt"
1,"Rpeaks[21]",868,"left"
1,"Rpeaks[22]",904,"leftt"
1,"Rpeaks[23]",941,"left"
1,"Rpeaks[24]",978,"leftt"
1,"Rpeaks[25]",1016,"left"
1,"Rpeaks[26]",1053,"leftt"
1,"Rpeaks[27]",1090,"left"
1,"Rpeaks[28]",1127,"leftt"
1,"Rpeaks[29]",1164,"left"
1,"Rpeaks[30]",1201,"leftt"
1,"Rpeaks[31]",1239,"left"
1,"Rpeaks[32]",1277,"leftt"
1,"Rpeaks[33]",1313,"left"
1,"Rpeaks[34]",1350,"leftt"
1,"Rpeaks[35]",1388,"left"
1,"Rpeaks[36]",1424,"leftt"
1,"Rpeaks[37]",1461,"left"
1,"Rpeaks[38]",1498,"leftt"
1,"Rpeaks[39]",1536,"left"
1,"Rpeaks[40]",1573,"leftt"
1,"Rpeaks[41]",1611,"left"
1,"Rpeaks[42]",1648,"leftt"
1,"Rpeaks[43]",1687,"left"
1,"Rpeaks[44]",1723,"leftt"
1,"Rpeaks[45]",1760,"left"
1,"Rpeaks[46]",1797,"leftt"
1,"Rpeaks[47]",1835,"left"
1,"Rpeaks[48]",1874,"leftt"
1,"Rpeaks[49]",1910,"left"
1,"Rpeaks[50]",1947,"leftt"
1,"Rpeaks[51]",1986,"left"
1,"Rpeaks[52]",2023,"leftt"
1,"Rpeaks[53]",2060,"left"
1,"Rpeaks[54]",2097,"leftt"
1,"Rpeaks[55]",2135,"left"
1,"Rpeaks[56]",2172,"leftt"
1,"Rpeaks[57]",2210,"left"
1,"Rpeaks[58]",2247,"leftt"
1,"Rpeaks[59]",2284,"left"
1,"Rpeaks[60]",2322,"leftt"
1,"Rpeaks[61]",2360,"left"
1,"Rpeaks[62]",2397,"leftt"
1,"Rpeaks[63]",2434,"left"
1,"Rpeaks[64]",2471,"leftt"
1,"Rpeaks[65]",2509,"left"
1,"Rpeaks[66]",2546,"leftt"
1,"Rpeaks[67]",2584,"left"
1,"Rpeaks[68]",2621,"leftt"
1,"Rpeaks[69]",2658,"left"
1,"Rpeaks[70]",2696,"leftt"
1,"Rpeaks[71]",2733,"left"
1,"Rpeaks[72]",2771,"leftt"
1,"Rpeaks[73]",2808,"left"
1,"Rpeaks[74]",2846,"leftt"
1,"Rpeaks[75]",2882,"left"
1,"Rpeaks[76]",2919,"leftt"
