-0.39257812,-0.37304688,-0.4970703,-0.77246094,-0.81933594,-1.0703125,-1.1665039,0.5571289,4.321289,3.4970703,-0.7236328,-3.0097656,-2.6479492,-0.8720703,0.08984375,0.45751953,0.5722656,0.6879883,0.48828125,0.6635742,0.42822266,0.14697266,0.23779297,-0.19873047,-0.5854492,-0.7314453,-0.46289062,-0.21289062,0.0078125,0.28466797,0.5878906,1.0058594,0.9316406,0.39257812,0.27783203,0.3857422,0,0
-0.14453125,-0.3540039,-0.6015625,-0.7104492,-0.8027344,-1.3535156,-1.7709961,-0.34228516,2.9106445,4.7875977,-0.4248047,-3.3969727,-2.3823242,-0.6425781,-0.057128906,0.38427734,0.43652344,0.43310547,0.6503906,0.86816406,0.4111328,0.4243164,-0.1928711,-0.23632812,0.047851562,-0.39160156,-0.5449219,-0.43652344,-0.3076172,-0.31445312,0.2836914,0.45117188,0.58740234,0.26660156,0.14892578,0.12109375,0.3359375,0
-0.13232422,-0.2841797,-0.43017578,-0.5341797,-0.9970703,-1.3188477,-0.5253906,1.152832,4.003418,0.24609375,-2.762207,-2.2583008,-0.7573242,0.118652344,0.3959961,0.59228516,0.42041016,0.5185547,0.73876953,0.56591797,-0.030761719,0.17675781,0.33154297,-0.3232422,-0.6171875,-0.6713867,-0.30126953,-0.16796875,-0.06640625,0.33789062,0.6303711,0.81689453,0.1586914,0.076660156,0.080566406,0.3149414,0,0
-0.19091797,-0.32910156,-0.55029297,-0.6621094,-0.84033203,-1.4228516,-1.1499023,1.0825195,3.506836,3.3125,-1.6625977,-3.3330078,-2.1298828,-0.4248047,0.27490234,0.3564453,0.6401367,0.6743164,0.6611328,0.6118164,0.3720703,-0.59277344,-0.22607422,-0.2607422,-0.40283203,-0.734375,-0.6484375,-0.34960938,-0.21875,0.22998047,0.47802734,0.81152344,1.0390625,0.22851562,0.24365234,0.34423828,0,0
-0.29345703,-0.29882812,-0.421875,-0.5439453,-0.6513672,-0.8510742,-1.1713867,-0.51464844,1.7255859,2.588379,1.6943359,-1.777832,-3.7548828,-1.7509766,-0.46289062,0.18896484,0.5097656,0.59814453,0.6464844,0.8046875,0.88916016,0.7373047,-0.8652344,0.0546875,0.28515625,-0.20751953,-0.30322266,-0.32226562,-0.2861328,-0.11328125,0.16796875,0.4165039,0.60009766,0.87939453,-0.043945312,-0.004394531,0.008300781,0.22265625
-0.2211914,-0.17480469,-0.3017578,-0.53222656,-0.6152344,-1.1152344,-0.8359375,1.7978516,3.6098633,1.7587891,-1.9599609,-3.4145508,-1.7451172,-0.21679688,0.51416016,0.69921875,0.69970703,0.63427734,0.63671875,0.6225586,0.3071289,-0.24169922,0.23388672,-0.35986328,-0.23583984,-0.4272461,-0.51416016,-0.32373047,-0.26757812,0.10546875,0.19238281,0.44677734,0.47021484,-0.041015625,0.05517578,0.21240234,0.42285156,0
-0.4921875,-0.69921875,-0.77734375,-0.6455078,-0.5854492,-0.7763672,-0.9765625,0.41210938,2.621582,3.7045898,-0.027832031,-2.680664,-2.4736328,-0.62109375,0.27392578,0.3540039,0.65185547,0.5488281,0.4716797,0.5834961,0.41845703,0.103027344,0.35253906,-0.24804688,-0.3959961,-0.2397461,-0.6899414,-0.5810547,-0.57666016,-0.092285156,0.006835938,0.41015625,0.54248047,0.6748047,0.390625,0.34814453,0.55615234,0
-0.43798828,-0.45947266,-0.47216797,-0.5107422,-0.8364258,-1.1123047,-1.5722656,-1.2202148,1.7114258,3.6020508,1.5341797,-1.4550781,-3.6953125,-2.005371,-0.3544922,0.20898438,0.4970703,0.45751953,0.5854492,0.8959961,0.91308594,0.8022461,-0.23730469,0.25048828,-0.24316406,0.15625,-0.7524414,-0.43798828,-0.5805664,-0.32226562,0.012207031,0.45361328,0.70410156,0.8720703,0.4169922,0.44921875,0.6459961,0.7290039
-0.35253906,-0.4453125,-0.57666016,-0.50927734,-0.62597656,-0.9067383,-1.1835938,-0.075683594,2.150879,3.0073242,0.93359375,-2.5048828,-2.9672852,-0.8618164,0.2084961,0.48535156,0.41503906,0.51660156,0.5878906,0.58496094,-0.16699219,0.19189453,0.29736328,-0.1772461,-0.036621094,-0.4501953,-0.5932617,-0.6855469,-0.38623047,-0.16699219,0.123046875,0.35253906,0.5263672,0.72802734,0.14648438,0.06640625,0.23046875,0
-0.33398438,-0.47265625,-0.51660156,-0.5834961,-1.0795898,-1.375,-0.29345703,1.7021484,2.4892578,0.77441406,-2.5732422,-3.1108398,-1.0195312,0.029296875,0.29785156,0.46289062,0.4741211,0.49560547,0.57421875,0.72265625,0.36914062,0.56103516,-0.012207031,0.006347656,-0.06640625,-0.36279297,-0.5073242,-0.45751953,-0.33251953,0.114746094,0.2006836,0.4975586,0.9453125,0.068359375,0.05126953,0.14404297,0,0
