-0.32128906,-0.29345703,-0.22363281,0.12792969,0.43603516,0.55566406,0.7314453,0.6953125,4.3085938,2.6557617,-0.7192383,-2.015625,-3.7338867,-3.6391602,-2.3320312,-1.309082,0.85302734,2.100586,1.3730469,0.9609375,0.6816406,0.8100586,0.4013672,-0.06982422,-0.47021484,-0.5317383,-0.42822266,-0.2709961,0.14648438,0.49023438,0.6743164,0.63916016,0.5053711,0.4399414,0.3701172,0.22753906,0.003417969,-0.13183594,-0.16308594,0
-0.30664062,-0.20019531,0.06298828,0.4584961,0.4951172,0.765625,0.59716797,0.71972656,5.8476562,2.0419922,-1.5761719,-2.6445312,-3.7011719,-3.1694336,-2.036621,-0.5053711,1.449707,1.8857422,1.4077148,0.8071289,0.6796875,0.59228516,0.16259766,-0.3955078,-0.72216797,-0.8051758,-0.7607422,-0.38964844,-0.14697266,0.13720703,0.39453125,0.4140625,0.32177734,0.3334961,0.2680664,0.15234375,0.053222656,-0.049804688,0.000488281,0
-0.29101562,-0.35498047,-0.0703125,0.11767578,0.43847656,0.045410156,0.31347656,0.7338867,4.645996,0.8442383,-1.4663086,-2.3432617,-2.7739258,-2.3408203,-1.2055664,0.4033203,1.3515625,1.034668,0.8359375,0.58251953,0.6850586,0.46826172,-0.17138672,-0.7324219,-0.8833008,-0.7290039,-0.4243164,-0.107910156,0.12011719,0.25195312,0.3701172,0.2939453,0.27001953,0.30126953,0.4506836,0.49902344,0.4506836,0.25634766,0.064941406,0
-0.22070312,-0.061523438,0.29296875,0.66796875,0.97021484,1.1547852,1.109375,4.2768555,3.7104492,-1.5341797,-2.3051758,-4.1484375,-4.1069336,-2.8271484,-1.5786133,1.027832,3.2216797,2.034668,1.6435547,0.9355469,0.72802734,0.27246094,-0.45898438,-1.0532227,-0.91015625,-0.71435547,-0.54248047,-0.2578125,0.003417969,0.20507812,0.28808594,0.39648438,0.46826172,0.63916016,0.73583984,0.66308594,0.4814453,0.12207031,-0.2368164,0
-0.16259766,-0.14648438,-0.115722656,0.10205078,0.4794922,0.52246094,0.7602539,0.40820312,1.1899414,4.017578,-0.8388672,-1.6582031,-3.3388672,-3.6918945,-2.5966797,-1.671875,0.14013672,2.046875,1.6928711,0.9848633,0.82666016,0.78125,0.57421875,0.2758789,-0.2939453,-0.48583984,-0.46923828,-0.35839844,-0.12597656,0.12548828,0.34765625,0.4008789,0.3642578,0.3798828,0.40478516,0.42333984,0.38476562,0.18603516,0.107421875,0
-0.23925781,-0.12792969,0.17285156,0.44921875,0.60058594,0.8198242,0.6767578,0.86572266,5.842285,0.3100586,-0.69384766,-2.6860352,-3.854004,-3.1582031,-2.0297852,-0.7348633,1.5527344,2.086914,1.3798828,0.82373047,0.6074219,0.47216797,0.008300781,-0.39697266,-0.87353516,-0.7114258,-0.47558594,-0.25097656,0.001464844,0.3154297,0.5317383,0.52783203,0.65283203,0.8989258,0.9316406,0.73339844,0.421875,0.09082031,-0.32080078,0
-0.42919922,-0.5185547,-0.37841797,-0.006835938,0.36669922,0.45996094,0.82421875,1.9150391,6.022461,-1.0493164,-2.105957,-3.9677734,-3.7807617,-2.9345703,-1.6806641,0.18408203,2.5795898,2.0839844,1.4980469,0.98828125,0.6611328,0.22167969,-0.38183594,-0.73876953,-0.75146484,-0.52978516,-0.15429688,0.12011719,0.39404297,0.5175781,0.4819336,0.33789062,0.2944336,0.32714844,0.24951172,0.15185547,0.047851562,0.041015625,0.07910156,0
-0.6328125,-0.6723633,-0.42871094,0.092285156,0.46875,0.5209961,0.80859375,0.7036133,0.90966797,5.015625,1.6005859,-0.203125,-2.2021484,-3.6069336,-3.4628906,-2.3466797,-1.2158203,0.96875,2.0532227,1.5634766,1.0605469,0.8232422,0.6220703,0.19677734,-0.5854492,-0.7578125,-0.7236328,-0.42041016,0.11279297,0.3491211,0.5605469,0.6220703,0.4658203,0.3408203,0.37060547,0.33544922,0.25146484,0.10888672,-0.03515625,-0.018066406
0.12548828,0.1850586,0.27001953,0.39746094,0.4116211,0.37109375,0.11230469,3.1708984,3.4111328,-1.8452148,-3.0307617,-3.4550781,-3.274414,-2.3764648,-1.125,1.0585938,2.1357422,1.4619141,0.99365234,0.9082031,0.828125,0.58496094,0.14160156,-0.40478516,-0.50878906,-0.53125,-0.4501953,-0.29052734,0.004882813,0.28808594,0.3852539,0.40185547,0.39990234,0.4194336,0.34375,0.26220703,0.1953125,0.1977539,0,0
-0.28515625,-0.23095703,-0.13378906,0.2084961,0.4296875,0.7763672,0.75390625,0.73339844,4.070801,3.0405273,-0.6171875,-1.7680664,-2.8447266,-2.9716797,-1.9545898,-0.71191406,1.0512695,1.3212891,0.9379883,0.41308594,0.3022461,0.37548828,0.09765625,-0.20898438,-0.39257812,-0.30371094,-0.15478516,-0.032226562,0.087402344,0.20361328,0.328125,0.33007812,0.35058594,0.390625,0.48095703,0.4296875,0.30908203,0.013183594,-0.2783203,0
