"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"Rpeaks[0]",71,"right"
1,"Rpeaks[1]",109,"left"
1,"Rpeaks[2]",146,"right"
1,"Rpeaks[3]",182,"left"
1,"Rpeaks[4]",219,"right"
1,"Rpeaks[5]",256,"left"
1,"Rpeaks[6]",293,"right"
1,"Rpeaks[7]",330,"left"
1,"Rpeaks[8]",367,"right"
1,"Rpeaks[9]",403,"left"
1,"Rpeaks[10]",441,"right"
1,"Rpeaks[11]",477,"left"
1,"Rpeaks[12]",514,"right"
1,"Rpeaks[13]",550,"left"
1,"Rpeaks[14]",586,"right"
1,"Rpeaks[15]",624,"left"
1,"Rpeaks[16]",659,"right"
1,"Rpeaks[17]",696,"left"
1,"Rpeaks[18]",733,"right"
1,"Rpeaks[19]",769,"left"
1,"Rpeaks[20]",806,"right"
1,"Rpeaks[21]",843,"left"
1,"Rpeaks[22]",880,"right"
1,"Rpeaks[23]",917,"left"
1,"Rpeaks[24]",953,"right"
1,"Rpeaks[25]",991,"left"
1,"Rpeaks[26]",1028,"right"
1,"Rpeaks[27]",1063,"left"
1,"Rpeaks[28]",1100,"right"
1,"Rpeaks[29]",1138,"left"
1,"Rpeaks[30]",1175,"right"
1,"Rpeaks[31]",1212,"left"
1,"Rpeaks[32]",1249,"right"
1,"Rpeaks[33]",1286,"left"
1,"Rpeaks[34]",1323,"right"
1,"Rpeaks[35]",1359,"left"
1,"Rpeaks[36]",1395,"right"
1,"Rpeaks[37]",1433,"left"
1,"Rpeaks[38]",1470,"right"
1,"Rpeaks[39]",1507,"left"
1,"Rpeaks[40]",1543,"right"
1,"Rpeaks[41]",1580,"left"
1,"Rpeaks[42]",1617,"right"
1,"Rpeaks[43]",1654,"left"
1,"Rpeaks[44]",1691,"right"
1,"Rpeaks[45]",1728,"left"
1,"Rpeaks[46]",1765,"right"
1,"Rpeaks[47]",1802,"left"
1,"Rpeaks[48]",1839,"right"
1,"Rpeaks[49]",1875,"left"
1,"Rpeaks[50]",1911,"right"
1,"Rpeaks[51]",1947,"left"
1,"Rpeaks[52]",1984,"right"
1,"Rpeaks[53]",2021,"left"
1,"Rpeaks[54]",2058,"right"
1,"Rpeaks[55]",2095,"left"
1,"Rpeaks[56]",2131,"right"
1,"Rpeaks[57]",2168,"left"
1,"Rpeaks[58]",2205,"right"
1,"Rpeaks[59]",2242,"left"
1,"Rpeaks[60]",2279,"right"
1,"Rpeaks[61]",2315,"left"
1,"Rpeaks[62]",2352,"right"
1,"Rpeaks[63]",2389,"left"
1,"Rpeaks[64]",2424,"right"
1,"Rpeaks[65]",2461,"left"
1,"Rpeaks[66]",2498,"right"
1,"Rpeaks[67]",2534,"left"
1,"Rpeaks[68]",2570,"right"
1,"Rpeaks[69]",2607,"left"
1,"Rpeaks[70]",2644,"right"
1,"Rpeaks[71]",2681,"left"
1,"Rpeaks[72]",2717,"right"
1,"Rpeaks[73]",2753,"left"
1,"Rpeaks[74]",2790,"right"
1,"Rpeaks[75]",2826,"left"
1,"Rpeaks[76]",2863,"right"
1,"Rpeaks[77]",2900,"left"
1,"Rpeaks[78]",2937,"right"
2,"No Peaks","","left"
