"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
2.3847656,0.69628906,1.5341797,1,0,90,5,1,4
1.6064453,-0.115234375,1.1762695,1,0,91,6,1,4
1.2436523,-0.15039062,1.3256836,1,0,92,6,1,4
0.82421875,-0.24609375,1.2197266,1,0,93,6,1,4
0.14257812,-0.36523438,1.3608398,1,0,94,6,1,4
-0.5498047,-0.6308594,1.7407227,1,0,95,6,1,4
-1.2314453,-0.73095703,1.684082,1,0,96,6,1,4
-1.6357422,-0.6665039,1.6362305,1,0,97,6,1,4
-1.5415039,-0.421875,1.7382812,1,0,98,6,1,4
-1.4711914,-0.080078125,1.4985352,1,0,99,6,1,4
-1.2270508,0.13769531,1.5180664,1,0,100,6,1,4
-0.94921875,0.6020508,1.5678711,1,0,101,6,1,4
-0.6430664,1.1040039,1.8886719,1,0,102,6,1,4
-0.5732422,1.0849609,1.5522461,1,0,103,6,1,4
-0.62939453,0.7734375,1.3413086,1,0,104,6,1,4
-0.3623047,0.82714844,1.3862305,1,0,105,6,1,4
-0.111328125,0.91259766,1.2568359,1,0,106,6,1,4
0.20703125,0.62158203,2.3847656,1,0,107,6,1,4
0.0087890625,0.6386719,3.5722656,1,0,108,6,1,4
0.31884766,0.90478516,3.534668,1,0,109,7,1,4
0.6508789,1.0395508,2.9453125,1,0,110,7,1,4
1.480957,0.26416016,2.5410156,1,0,111,7,1,4
2.7299805,0.42578125,1.6015625,1,0,112,7,1,4
5.0751953,-0.45654297,1.5810547,1,0,113,7,1,4
6.7177734,-1.9155273,2.5615234,1,0,114,7,1,4
6.4941406,-3.5703125,2.5893555,1,0,115,7,1,4
4.038574,-3.7919922,2.4140625,1,0,116,7,1,4
3.7460938,-2.7788086,2.1953125,1,0,117,7,1,4
4.5200195,-1.5024414,2.446289,1,0,118,7,1,4
4.902832,-0.4946289,2.088379,1,0,119,7,1,4
4.569824,-0.4038086,1.9697266,1,0,120,7,1,4
4.3710938,-0.40966797,1.4770508,1,0,121,7,1,4
4.8847656,-0.43164062,1.6635742,1,0,122,7,1,4
4.4970703,-0.5761719,1.5688477,1,0,123,7,1,4
4.4160156,-0.6459961,1.5625,1,0,124,7,1,4
4.0786133,-0.69677734,1.6435547,1,0,125,7,1,4
3.7978516,-0.81640625,1.7060547,1,0,126,7,1,4
3.0708008,-0.68896484,1.8330078,1,0,127,8,1,4
2.3544922,-0.6777344,1.7050781,1,0,128,8,1,4
1.5732422,-0.43603516,1.6689453,1,0,129,8,1,4
0.86328125,-0.24951172,1.4169922,1,0,130,8,1,4
0.43408203,-0.032714844,1.3515625,1,0,131,8,1,4
0.13964844,0.14697266,1.3076172,1,0,132,8,1,4
0.08154297,0.28759766,1.96875,1,0,133,8,1,4
-0.23144531,0.7524414,2.1972656,1,0,134,8,1,4
-0.6586914,1.1142578,2.2836914,1,0,135,8,1,4
-0.82421875,0.9819336,2.0957031,1,0,136,8,1,4
-1.1323242,1.0483398,1.652832,1,0,137,8,1,4
-1.4023438,0.76416016,1.4584961,1,0,138,8,1,4
-1.5820312,0.25341797,1.1674805,1,0,139,8,1,4
-1.5146484,-0.4477539,1.0668945,1,0,140,8,1,4
-1.3447266,-1.0239258,0.8852539,1,0,141,8,1,4
-0.83496094,-1.2133789,0.82373047,1,0,142,8,1,4
-0.28027344,-1.0893555,0.9536133,1,0,143,8,1,4
0.15429688,-1.0952148,1.2041016,1,0,144,8,1,4
0.32666016,-0.8276367,1.5942383,1,0,145,9,1,4
0.4008789,-0.42089844,1.9545898,1,0,146,9,1,4
0.04248047,-0.2788086,2.8510742,1,0,147,9,1,4
0.26416016,-0.34521484,3.1708984,1,0,148,9,1,4
0.8544922,-0.7246094,3.777832,1,0,149,9,1,4
2.277832,-0.90771484,3.008789,1,0,150,9,1,4
3.3793945,-0.24902344,1.9628906,1,0,151,9,1,4
4.3461914,1.0756836,1.8779297,1,0,152,9,1,4
4.8828125,2.6289062,2.265625,1,0,153,9,1,4
6.283203,3.1870117,2.0947266,1,0,154,9,1,4
6.209961,2.774414,2.5136719,1,0,155,9,1,4
4.866211,1.4848633,2.2705078,1,0,156,9,1,4
3.913086,0.8251953,2.1791992,1,0,157,9,1,4
4.1523438,0.82177734,1.9882812,1,0,158,9,1,4
4.748535,1.1035156,1.965332,1,0,159,9,1,4
5.0024414,1.3198242,1.6645508,1,0,160,9,1,4
4.861328,1.2958984,1.6347656,1,0,161,9,1,4
5.0126953,1.1088867,1.496582,1,0,162,9,1,4
4.572754,0.8666992,1.527832,1,0,163,10,1,4
4.1098633,0.66015625,1.5268555,1,0,164,10,1,4
3.416504,0.578125,1.5068359,1,0,165,10,1,4
2.5981445,0.43945312,1.4677734,1,0,166,10,1,4
1.859375,0.17773438,1.4213867,1,0,167,10,1,4
1.4101562,-0.08935547,1.3984375,1,0,168,10,1,4
0.99560547,-0.36865234,1.4487305,1,0,169,10,1,4
0.53808594,-0.6015625,1.5375977,1,0,170,10,1,4
-0.030273438,-0.82128906,1.7978516,1,0,171,10,1,4
-0.70410156,-1.1704102,1.8964844,1,0,172,10,1,4
-1.328125,-1.402832,1.7363281,1,0,173,10,1,4
-1.7241211,-1.1416016,1.6430664,1,0,174,10,1,4
-1.6748047,-0.6660156,1.5888672,1,0,175,10,1,4
-1.4526367,-0.26513672,1.5356445,1,0,176,10,1,4
-1.2675781,0.13671875,1.4907227,1,0,177,10,1,4
-1.0703125,0.9121094,1.5029297,1,0,178,10,1,4
-0.5839844,1.2958984,1.5097656,1,0,179,10,1,4
-0.4375,1.1791992,1.1933594,1,0,180,10,1,4
-0.19482422,1.1958008,1.2358398,1,0,181,11,1,4
0.114746094,1.347168,1.1645508,1,0,182,11,1,4
0.09277344,0.8232422,1.8149414,1,0,183,11,1,4
0.14208984,0.32373047,2.7832031,1,0,184,11,1,4
0.39648438,0.21240234,3.847168,1,0,185,11,1,4
0.98876953,0.09326172,3.4951172,1,0,186,11,1,4
2.0332031,0.064941406,3.2373047,1,0,187,11,1,4
3.9882812,0.8203125,1.8989258,1,0,188,11,1,4
6.651367,0.22802734,2.0654297,1,0,189,11,1,4
8.525391,-1.9516602,2.637207,1,0,190,11,1,4
4.772949,-3.5239258,2.3310547,1,0,191,11,1,4
2.8261719,-3.5473633,2.0078125,1,0,192,11,1,4
3.5737305,-2.2324219,2.3374023,1,0,193,11,1,4
3.3754883,-1.2265625,2.3583984,1,0,194,11,1,4
3.9570312,-0.5048828,2.0151367,1,0,195,11,1,4
4.0126953,-0.0053710938,1.8989258,1,0,196,11,1,4
4.2299805,-0.03173828,1.4916992,1,0,197,11,1,4
4.6757812,-0.18310547,1.7880859,1,0,198,11,1,4
4.112793,-0.43554688,1.5454102,1,0,199,12,1,4
4.112793,-0.4711914,1.5878906,1,0,200,12,1,4
3.8310547,-0.53222656,1.6469727,1,0,201,12,1,4
3.399414,-0.66259766,1.6083984,1,0,202,12,1,4
2.8222656,-0.69628906,1.6958008,1,0,203,12,1,4
2.2939453,-0.74853516,1.5546875,1,0,204,12,1,4
1.668457,-0.6459961,1.4472656,1,0,205,12,1,4
1.1494141,-0.4404297,1.2954102,1,0,206,12,1,4
0.5834961,-0.20214844,1.3989258,1,0,207,12,1,4
0.1484375,0.00390625,1.4970703,1,0,208,12,1,4
0.048339844,0.10253906,1.902832,1,0,209,12,1,4
-0.25830078,0.48339844,2.3759766,1,0,210,12,1,4
-0.8203125,1.1923828,2.2192383,1,0,211,12,1,4
-1.3071289,1.4179688,2.131836,1,0,212,12,1,4
-1.480957,1.0825195,1.4243164,1,0,213,12,1,4
-1.859375,0.41601562,0.9746094,1,0,214,12,1,4
-1.9355469,-0.18310547,1.0629883,1,0,215,12,1,4
-1.565918,-0.76464844,0.90527344,1,0,216,12,1,4
-0.9663086,-1.050293,0.8935547,1,0,217,13,1,4
-0.29833984,-1.2202148,1.0439453,1,0,218,13,1,4
0.29248047,-1.3681641,1.3212891,1,0,219,13,1,4
0.65283203,-1.2993164,1.7216797,1,0,220,13,1,4
0.7651367,-0.89453125,1.9956055,1,0,221,13,1,4
0.27197266,-0.17871094,2.9047852,1,0,222,13,1,4
0.08300781,0.075683594,3.2182617,1,0,223,13,1,4
0.22558594,-0.17626953,3.5493164,1,0,224,13,1,4
2.302246,-0.86816406,3.0322266,1,0,225,13,1,4
3.8364258,-0.7480469,1.8540039,1,0,226,13,1,4
5.015625,1.659668,1.8359375,1,0,227,13,1,4
5.754883,3.5390625,2.2851562,1,0,228,13,1,4
5.5976562,4.178711,2.4609375,1,0,229,13,1,4
6.4106445,3.203125,2.355957,1,0,230,13,1,4
4.2211914,2.0639648,2.1689453,1,0,231,13,1,4
3.7226562,0.92822266,2.1826172,1,0,232,13,1,4
3.8603516,0.8964844,1.9628906,1,0,233,13,1,4
4.4257812,0.77246094,1.859375,1,0,234,13,1,4
5.177246,0.9941406,1.8203125,1,0,235,14,1,4
4.6845703,0.7211914,1.5302734,1,0,236,14,1,4
4.614258,0.5605469,1.4995117,1,0,237,14,1,4
4.5527344,0.4375,1.4750977,1,0,238,14,1,4
4.116211,0.30859375,1.5292969,1,0,239,14,1,4
3.5888672,0.2836914,1.4516602,1,0,240,14,1,4
2.8027344,0.34033203,1.59375,1,0,241,14,1,4
1.949707,0.31298828,1.5292969,1,0,242,14,1,4
1.3061523,0.22607422,1.4838867,1,0,243,14,1,4
0.69921875,0.051757812,1.4936523,1,0,244,14,1,4
0.09472656,-0.14355469,1.4140625,1,0,245,14,1,4
-0.3076172,-0.4560547,1.4541016,1,0,246,14,1,4
-0.7573242,-0.90625,1.4916992,1,0,247,14,1,4
-1.1757812,-1.3710938,1.4423828,1,0,248,14,1,4
-1.5102539,-1.3198242,1.5800781,1,0,249,14,1,4
-1.3720703,-0.8955078,1.7392578,1,0,250,14,1,4
-1.184082,-0.5253906,1.7084961,1,0,251,14,1,4
-1.0942383,-0.020996094,1.6000977,1,0,252,14,1,4
-0.78222656,0.6948242,1.5766602,1,0,253,15,1,4
-0.7636719,1.0244141,1.3388672,1,0,254,15,1,4
-0.60498047,0.97509766,1.0908203,1,0,1,15,1,4
-0.24951172,1.0043945,1.1533203,1,0,2,15,1,4
0.027832031,1.2172852,1.2285156,1,0,3,15,1,4
0.08496094,0.9477539,2.2910156,1,0,4,15,1,4
0.1538086,0.68408203,3.4873047,1,0,5,15,1,4
0.10205078,0.54833984,3.9160156,1,0,6,15,1,4
0.5864258,0.7583008,2.975586,1,0,7,15,1,4
2.2192383,0.65625,2.0439453,1,0,8,15,1,4
4.14209,0.4033203,1.6464844,1,0,9,15,1,4
5.8164062,-0.4658203,1.8544922,1,0,10,15,1,4
7.194824,-2.3295898,2.8300781,1,0,11,15,1,4
5.022949,-3.0561523,2.7861328,1,0,12,15,1,4
3.769043,-2.9672852,2.4667969,1,0,13,15,1,4
3.7509766,-1.7871094,2.4248047,1,0,14,15,1,4
3.3569336,-1.2436523,2.2753906,1,0,15,15,1,4
3.824707,-0.82910156,2.1723633,1,0,16,15,1,4
3.6176758,-0.54248047,1.7431641,1,0,17,16,1,4
4.625,-0.4711914,1.7641602,1,0,18,16,1,4
4.9208984,-0.30615234,1.7260742,1,0,19,16,1,4
4.470215,-0.47216797,1.5688477,1,0,20,16,1,4
4.277832,-0.4790039,1.5625,1,0,21,16,1,4
3.9829102,-0.47998047,1.4765625,1,0,22,16,1,4
3.625,-0.3881836,1.6396484,1,0,23,16,1,4
3.1269531,-0.24511719,1.6621094,1,0,24,16,1,4
2.5722656,-0.076171875,1.6982422,1,0,25,16,1,4
1.9956055,0.057617188,1.6206055,1,0,26,16,1,4
1.3066406,0.061523438,1.5742188,1,0,27,16,1,4
0.70654297,0.010253906,1.5688477,1,0,28,16,1,4
0.2998047,-0.05419922,1.7807617,1,0,29,16,1,4
-0.04345703,0.15136719,2.1103516,1,0,30,16,1,4
-0.3876953,0.6171875,2.1206055,1,0,31,16,1,4
-0.7060547,0.87646484,2.2817383,1,0,32,16,1,4
-1.1376953,0.7133789,2.1679688,1,0,33,16,1,4
-1.465332,0.5830078,1.6342773,1,0,34,16,1,4
-1.5722656,0.32763672,1.1689453,1,0,35,17,1,4
-1.671875,-0.14501953,1.3242188,1,0,36,17,1,4
-1.6582031,-0.6923828,1.1625977,1,0,37,17,1,4
-1.2109375,-1.2016602,0.87646484,1,0,38,17,1,4
-0.47216797,-1.2236328,0.7939453,1,0,39,17,1,4
0.016601562,-1.0107422,0.9921875,1,0,40,17,1,4
0.38671875,-0.8691406,1.2792969,1,0,41,17,1,4
0.5932617,-0.7158203,1.6298828,1,0,42,17,1,4
0.26708984,-0.203125,2.46875,1,0,43,17,1,4
-0.056640625,-0.091796875,3.1669922,1,0,44,17,1,4
0.3149414,0.051757812,3.25,1,0,45,17,1,4
2.590332,-0.54541016,2.6132812,1,0,46,17,1,4
3.7211914,0.024902344,2.1445312,1,0,47,17,1,4
4.9677734,1.7431641,1.8798828,1,0,48,17,1,4
6.3066406,3.2304688,2.265625,1,0,49,17,1,4
5.830078,3.366211,2.3007812,1,0,50,17,1,4
5.6206055,2.2348633,2.1455078,1,0,51,17,1,4
4.394043,1.2109375,2.2089844,1,0,52,17,1,4
3.3496094,0.65966797,2.020996,1,0,53,18,1,4
3.7421875,0.6269531,1.8706055,1,0,54,18,1,4
4.4023438,0.828125,1.7988281,1,0,55,18,1,4
4.8149414,0.96533203,1.7290039,1,0,56,18,1,4
4.6655273,0.8300781,1.5029297,1,0,57,18,1,4
4.53125,0.74902344,1.5483398,1,0,58,18,1,4
4.4560547,0.61328125,1.6635742,1,0,59,18,1,4
3.944336,0.42333984,1.5556641,1,0,60,18,1,4
3.3168945,0.41552734,1.5048828,1,0,61,18,1,4
2.5615234,0.5083008,1.4868164,1,0,62,18,1,4
1.762207,0.4970703,1.4125977,1,0,63,18,1,4
1.2016602,0.40820312,1.3916016,1,0,64,18,1,4
0.7426758,0.18164062,1.4482422,1,0,65,18,1,4
0.1977539,-0.140625,1.4848633,1,0,66,18,1,4
-0.35595703,-0.62646484,1.5756836,1,0,67,18,1,4
-0.91064453,-1.1450195,1.7514648,1,0,68,18,1,4
-1.2338867,-1.4140625,1.7890625,1,0,69,18,1,4
-1.3945312,-1.1435547,1.9189453,1,0,70,18,1,4
-1.2260742,-0.61865234,1.7543945,1,0,71,19,1,4
-1.2578125,-0.10595703,1.6962891,1,0,72,19,1,4
-1.1757812,0.36621094,1.7460938,1,0,73,19,1,4
-0.99121094,0.9301758,1.4414062,1,0,74,19,1,4
-0.6982422,1.1074219,1.2236328,1,0,75,19,1,4
-0.38183594,1.0219727,1.0458984,1,0,76,19,1,4
-0.033203125,1.1943359,1.7080078,1,0,77,19,1,4
0.13671875,1.0478516,2.2626953,1,0,78,19,1,4
0.009277344,0.6381836,3.1206055,1,0,79,19,1,4
0.025878906,0.6645508,3.5478516,1,0,80,19,1,4
0.5336914,0.59765625,2.1699219,1,0,81,19,1,4
1.4243164,0.11669922,1.4775391,1,0,82,19,1,4
4.0410156,0.15527344,1.4746094,1,0,83,19,1,4
6.0029297,-0.87939453,2.2666016,1,0,84,19,1,4
7.6416016,-2.7353516,2.7641602,1,0,85,19,1,4
5.5024414,-3.2636719,2.7675781,1,0,86,19,1,4
3.2539062,-3.4106445,2.0170898,1,0,87,19,1,4
3.559082,-1.6660156,2.4033203,1,0,88,19,1,4
3.7402344,-0.86816406,2.2832031,1,0,89,20,1,4
4.4155273,-0.2836914,2.1567383,1,0,90,20,1,4
4.069336,-0.030273438,1.9711914,1,0,91,20,1,4
4.73584,-0.14355469,1.6953125,1,0,92,20,1,4
5.147949,-0.45996094,1.7412109,1,0,93,20,1,4
4.559082,-0.80029297,1.5449219,1,0,94,20,1,4
4.255371,-0.8095703,1.6469727,1,0,95,20,1,4
3.9277344,-0.68310547,1.6499023,1,0,96,20,1,4
3.6030273,-0.4165039,1.7456055,1,0,97,20,1,4
3.0688477,-0.3095703,1.8603516,1,0,98,20,1,4
2.4506836,-0.15478516,1.8139648,1,0,99,20,1,4
1.6411133,0.078125,1.6987305,1,0,100,20,1,4
0.9663086,0.2397461,1.5649414,1,0,101,20,1,4
0.50097656,0.20996094,1.5932617,1,0,102,20,1,4
0.22705078,0.25585938,1.7470703,1,0,103,20,1,4
0.,0.31347656,1.8798828,1,0,104,20,1,4
-0.4399414,0.6953125,2.0288086,1,0,105,20,1,4
-0.67529297,0.90722656,2.3017578,1,0,106,20,1,4
-0.9008789,0.79052734,1.9702148,1,0,107,21,1,4
-1.328125,0.6665039,1.668457,1,0,108,21,1,4
-1.6660156,0.11425781,1.2636719,1,0,109,21,1,4
-1.7929688,-0.52197266,1.137207,1,0,110,21,1,4
-1.6723633,-1.0810547,1.015625,1,0,111,21,1,4
-1.0864258,-1.2421875,0.99658203,1,0,112,21,1,4
-0.49072266,-1.1503906,0.8598633,1,0,113,21,1,4
-0.17626953,-0.8959961,1.0058594,1,0,114,21,1,4
0.16113281,-0.54541016,1.1318359,1,0,115,21,1,4
0.26708984,-0.25,1.6137695,1,0,116,21,1,4
0.37353516,-0.010253906,1.7983398,1,0,117,21,1,4
0.14941406,0.15576172,2.2294922,1,0,118,21,1,4
0.71191406,0.5307617,3.4614258,1,0,119,21,1,4
1.8481445,0.5341797,3.6845703,1,0,120,21,1,4
2.385254,-0.30664062,2.6967773,1,0,121,21,1,4
3.633789,0.041015625,2.015625,1,0,122,21,1,4
5.8320312,1.9907227,2.0703125,1,0,123,21,1,4
7.0722656,3.1489258,2.3891602,1,0,124,21,1,4
5.8754883,2.9794922,2.3569336,1,0,125,22,1,4
5.5131836,1.9042969,2.4780273,1,0,126,22,1,4
4.4086914,1.0810547,2.3085938,1,0,127,22,1,4
3.5126953,0.9458008,2.055664,1,0,128,22,1,4
3.9101562,0.97753906,2.0517578,1,0,129,22,1,4
4.7788086,1.1665039,1.9008789,1,0,130,22,1,4
4.900879,1.0581055,1.7568359,1,0,131,22,1,4
4.6660156,0.6513672,1.6293945,1,0,132,22,1,4
4.6567383,0.4638672,1.5864258,1,0,133,22,1,4
4.1904297,0.22705078,1.609375,1,0,134,22,1,4
3.5600586,0.044921875,1.5551758,1,0,135,22,1,4
2.9516602,0.13720703,1.6264648,1,0,136,22,1,4
2.270996,0.22314453,1.5458984,1,0,137,22,1,4
1.4614258,0.23925781,1.4824219,1,0,138,22,1,4
0.8613281,0.17822266,1.4228516,1,0,139,22,1,4
0.39453125,-0.07470703,1.3491211,1,0,140,22,1,4
-0.091308594,-0.3486328,1.3242188,1,0,141,22,1,4
-0.43554688,-0.64404297,1.296875,1,0,142,22,1,4
-0.8754883,-1.0454102,1.5102539,1,0,143,23,1,4
-1.2641602,-1.4248047,1.7084961,1,0,144,23,1,4
-1.5849609,-1.2285156,1.8613281,1,0,145,23,1,4
-1.3051758,-0.7631836,1.9365234,1,0,146,23,1,4
-1.0727539,-0.28955078,1.6796875,1,0,147,23,1,4
-1.0019531,0.3930664,1.7822266,1,0,148,23,1,4
-0.9169922,1.0825195,1.6235352,1,0,149,23,1,4
-0.7397461,1.387207,1.340332,1,0,150,23,1,4
-0.60546875,1.3769531,1.2226562,1,0,151,23,1,4
-0.24560547,1.5336914,1.2431641,1,0,152,23,1,4
-0.06347656,1.2749023,1.7387695,1,0,153,23,1,4
0.06640625,0.7167969,2.3984375,1,0,154,23,1,4
0.43945312,0.36816406,3.256836,1,0,155,23,1,4
0.9423828,0.17041016,3.4570312,1,0,156,23,1,4
1.3095703,0.10644531,3.1708984,1,0,157,23,1,4
2.569336,-0.0703125,1.9331055,1,0,158,23,1,4
4.9711914,0.027832031,2.015625,1,0,159,23,1,4
7.8271484,-1.0615234,2.4819336,1,0,160,23,1,4
7.9882812,-2.9487305,2.6176758,1,0,161,24,1,4
3.1074219,-3.1679688,2.5292969,1,0,162,24,1,4
3.4570312,-2.4819336,2.402832,1,0,163,24,1,4
3.3588867,-1.3945312,2.5166016,1,0,164,24,1,4
3.5932617,-0.8642578,2.2529297,1,0,165,24,1,4
3.9257812,-0.24072266,2.159668,1,0,166,24,1,4
3.9814453,-0.2998047,1.8686523,1,0,167,24,1,4
4.958496,-0.29345703,1.9648438,1,0,168,24,1,4
4.7753906,-0.45361328,1.7719727,1,0,169,24,1,4
4.3378906,-0.53125,1.6098633,1,0,170,24,1,4
3.9467773,-0.48779297,1.6757812,1,0,171,24,1,4
3.6240234,-0.48535156,1.6518555,1,0,172,24,1,4
3.25,-0.40185547,1.7358398,1,0,173,24,1,4
2.6967773,-0.32617188,1.6274414,1,0,174,24,1,4
2.057129,-0.2841797,1.5532227,1,0,175,24,1,4
1.4609375,-0.2524414,1.543457,1,0,176,24,1,4
0.9355469,-0.21972656,1.6015625,1,0,177,24,1,4
0.57666016,-0.18359375,1.5058594,1,0,178,24,1,4
0.16064453,-0.0234375,1.7138672,1,0,179,25,1,4
-0.22070312,0.34472656,2.025879,1,0,180,25,1,4
-0.74853516,0.92578125,2.1660156,1,0,181,25,1,4
-1.0019531,1.0683594,2.239746,1,0,182,25,1,4
-1.1806641,1.0112305,1.7832031,1,0,183,25,1,4
-1.4838867,0.75927734,1.3349609,1,0,184,25,1,4
-1.4731445,0.3569336,1.4467773,1,0,185,25,1,4
-1.5053711,-0.37060547,1.3955078,1,0,186,25,1,4
-1.3295898,-0.8881836,1.1313477,1,0,187,25,1,4
-0.86328125,-1.0473633,0.9584961,1,0,188,25,1,4
-0.33251953,-1.0449219,0.93408203,1,0,189,25,1,4
0.0546875,-0.99072266,1.3168945,1,0,190,25,1,4
0.27978516,-0.8574219,1.4345703,1,0,191,25,1,4
0.41503906,-0.63378906,1.8325195,1,0,192,25,1,4
0.095703125,-0.122558594,2.7451172,1,0,193,25,1,4
0.0068359375,0.0073242188,3.2592773,1,0,194,25,1,4
0.2944336,0.015136719,3.5405273,1,0,195,25,1,4
1.9057617,0.0034179688,2.8427734,1,0,196,25,1,4
2.864746,0.022949219,2.1362305,1,0,197,26,1,4
4.3081055,1.2460938,1.7734375,1,0,198,26,1,4
6.3007812,2.836914,2.3266602,1,0,199,26,1,4
7.007324,3.6469727,2.4467773,1,0,200,26,1,4
6.279785,2.5957031,2.0009766,1,0,201,26,1,4
4.873535,1.2275391,2.270996,1,0,202,26,1,4
4.0009766,0.4819336,2.1396484,1,0,203,26,1,4
3.8007812,0.39794922,1.8857422,1,0,204,26,1,4
