"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
0.421875,0.42333984,1.7358398,1,0,65,4,1,4
1.2944336,0.52783203,3.4228516,1,0,66,4,1,4
1.7983398,0.12841797,3.805664,1,0,67,4,1,4
3.3754883,1.1289062,2.480957,1,0,68,4,1,4
5.7509766,3.5268555,0.6274414,1,0,69,4,1,4
7.548828,1.9169922,2.4736328,1,0,70,4,1,4
6.767578,-3.0483398,1.2856445,1,0,71,4,1,4
4.9125977,-4.0498047,0.5004883,1,0,72,4,1,4
3.6186523,-3.0083008,1.644043,1,0,73,5,1,4
3.7016602,-1.8491211,1.1274414,1,0,74,5,1,4
3.8886719,-0.49902344,1.765625,1,0,75,5,1,4
4.1865234,0.064941406,1.4272461,1,0,76,5,1,4
4.2817383,0.6098633,0.9082031,1,0,77,5,1,4
4.105957,0.58203125,0.87890625,1,0,78,5,1,4
3.7768555,0.45751953,0.89746094,1,0,79,5,1,4
3.4804688,0.32958984,0.9838867,1,0,80,5,1,4
3.2734375,0.23828125,0.76171875,1,0,81,5,1,4
3.1098633,0.04248047,0.7475586,1,0,82,5,1,4
2.8964844,-0.103027344,0.78564453,1,0,83,5,1,4
2.2470703,-0.25,1.0161133,1,0,84,5,1,4
1.4770508,-0.52978516,1.0185547,1,0,85,5,1,4
0.6166992,-1.0073242,1.2607422,1,0,86,5,1,4
-0.095214844,-0.8457031,1.3291016,1,0,87,5,1,4
-0.47509766,-0.60839844,1.0898438,1,0,88,5,1,4
-0.61865234,-0.079589844,1.1801758,1,0,89,5,1,4
-0.671875,0.7006836,1.6650391,1,0,90,5,1,4
-0.55371094,1.2783203,1.8491211,1,0,91,6,1,4
-0.50439453,1.6010742,1.8666992,1,0,92,6,1,4
-0.37060547,1.6079102,1.7822266,1,0,93,6,1,4
-0.19970703,1.1738281,1.5268555,1,0,94,6,1,4
-0.1538086,0.578125,1.6064453,1,0,95,6,1,4
-0.27929688,-0.020996094,1.703125,1,0,96,6,1,4
-0.41210938,-0.62646484,1.3071289,1,0,97,6,1,4
-0.27685547,-0.88623047,1.0532227,1,0,98,6,1,4
-0.0234375,-0.93066406,1.3808594,1,0,99,6,1,4
0.032226562,-0.8227539,0.81640625,1,0,100,6,1,4
0.6801758,-0.6064453,2.5957031,1,0,101,6,1,4
0.9584961,-0.22070312,4.0942383,1,0,102,6,1,4
2.1679688,0.5366211,3.086914,1,0,103,6,1,4
5.151367,-0.7050781,2.5576172,1,0,104,6,1,4
9.108887,-1.9931641,0.58496094,1,0,105,6,1,4
6.430664,3.269043,2.6171875,1,0,106,6,1,4
4.355957,3.6254883,1.140625,1,0,107,6,1,4
4.4155273,3.6425781,0.91259766,1,0,108,6,1,4
4.727539,2.8833008,0.83154297,1,0,109,7,1,4
4.229004,2.109375,0.9091797,1,0,110,7,1,4
3.621582,1.4736328,1.0634766,1,0,111,7,1,4
3.9560547,0.4975586,0.6879883,1,0,112,7,1,4
4.4887695,-0.41552734,0.6279297,1,0,113,7,1,4
4.2626953,-0.76171875,0.75341797,1,0,114,7,1,4
3.4570312,-0.82128906,0.9501953,1,0,115,7,1,4
2.9448242,-1.1049805,0.7558594,1,0,116,7,1,4
2.6479492,-1.1176758,0.80322266,1,0,117,7,1,4
2.3139648,-0.8857422,1.0249023,1,0,118,7,1,4
2.0844727,-0.56933594,1.1020508,1,0,119,7,1,4
1.918457,0.05810547,1.0605469,1,0,120,7,1,4
1.4462891,0.64990234,1.4375,1,0,121,7,1,4
0.75683594,0.63916016,1.7021484,1,0,122,7,1,4
0.045898438,0.24707031,1.9609375,1,0,123,7,1,4
-0.31689453,-0.5253906,1.8188477,1,0,124,7,1,4
-0.5541992,-1.0683594,1.6918945,1,0,125,7,1,4
-1.0493164,-1.3808594,1.5112305,1,0,126,7,1,4
-1.5830078,-1.2319336,1.503418,1,0,127,8,1,4
-1.5483398,-0.71728516,1.5639648,1,0,128,8,1,4
-0.97998047,-0.1430664,1.5292969,1,0,129,8,1,4
-0.5703125,0.29248047,1.559082,1,0,130,8,1,4
-0.34326172,0.578125,1.4960938,1,0,131,8,1,4
-0.1953125,0.7158203,1.309082,1,0,132,8,1,4
0.061035156,0.6308594,1.0952148,1,0,133,8,1,4
0.2578125,0.49267578,0.93652344,1,0,134,8,1,4
0.8691406,0.3515625,1.3452148,1,0,135,8,1,4
1.4580078,0.6464844,3.2246094,1,0,136,8,1,4
1.9111328,0.21289062,3.6210938,1,0,137,8,1,4
3.614746,-0.42578125,2.7739258,1,0,138,8,1,4
6.294922,2.519043,1.2255859,1,0,139,8,1,4
6.3720703,2.5732422,1.6381836,1,0,140,8,1,4
4.6557617,-2.2670898,1.9858398,1,0,141,8,1,4
4.532715,-3.0634766,0.79541016,1,0,142,8,1,4
4.5825195,-2.1333008,1.1254883,1,0,143,8,1,4
4.188965,-1.3662109,1.2568359,1,0,144,8,1,4
4.6186523,-0.15917969,1.0913086,1,0,145,9,1,4
4.3378906,0.4584961,0.8178711,1,0,146,9,1,4
4.0322266,0.6245117,0.59033203,1,0,147,9,1,4
4.003418,0.69189453,0.52246094,1,0,148,9,1,4
3.8134766,0.4453125,0.8066406,1,0,149,9,1,4
3.421875,0.36669922,0.84765625,1,0,150,9,1,4
3.2480469,0.14550781,0.8598633,1,0,151,9,1,4
3.2006836,-0.041015625,0.69628906,1,0,152,9,1,4
2.897461,-0.25,1.0488281,1,0,153,9,1,4
2.2885742,-0.5004883,1.0595703,1,0,154,9,1,4
1.4042969,-0.25341797,1.1875,1,0,155,9,1,4
0.89990234,-0.29345703,1.1235352,1,0,156,9,1,4
0.27001953,-0.21386719,1.2397461,1,0,157,9,1,4
0.2319336,-0.30859375,1.159668,1,0,158,9,1,4
-0.1977539,0.3486328,1.5834961,1,0,159,9,1,4
-0.61376953,0.8339844,1.8500977,1,0,160,9,1,4
-1.1376953,1.0297852,1.9472656,1,0,161,9,1,4
-1.3930664,0.9291992,1.8969727,1,0,162,9,1,4
-1.1669922,0.7060547,1.5776367,1,0,163,10,1,4
-0.8046875,0.3413086,1.3388672,1,0,164,10,1,4
-0.51123047,-0.12988281,1.1538086,1,0,165,10,1,4
-0.24609375,-0.43359375,1.1582031,1,0,166,10,1,4
0.05810547,-0.6357422,1.1762695,1,0,167,10,1,4
0.515625,-0.68603516,1.5644531,1,0,168,10,1,4
1.2631836,-0.6982422,3.4370117,1,0,169,10,1,4
1.3056641,-0.8203125,3.2924805,1,0,170,10,1,4
2.550293,-1.0942383,2.4316406,1,0,171,10,1,4
4.508789,-2.1748047,0.8178711,1,0,172,10,1,4
4.9555664,-0.8100586,1.4960938,1,0,173,10,1,4
4.390625,1.7324219,2.3847656,1,0,174,10,1,4
4.736328,3.005371,1.277832,1,0,175,10,1,4
5.107422,3.7490234,0.5800781,1,0,176,10,1,4
4.8305664,3.0952148,1.1064453,1,0,177,10,1,4
4.486328,1.3916016,1.0419922,1,0,178,10,1,4
4.4848633,0.69140625,1.0673828,1,0,179,10,1,4
4.501465,0.26904297,0.76953125,1,0,180,10,1,4
4.40625,-0.21191406,0.5551758,1,0,181,11,1,4
4.1987305,-0.5151367,0.73828125,1,0,182,11,1,4
3.7797852,-0.72998047,0.55078125,1,0,183,11,1,4
3.3017578,-0.76708984,0.5996094,1,0,184,11,1,4
2.8476562,-0.75,0.8076172,1,0,185,11,1,4
2.5805664,-0.53808594,0.92285156,1,0,186,11,1,4
2.293457,-0.25634766,1.1030273,1,0,187,11,1,4
1.8608398,-0.16601562,1.3422852,1,0,188,11,1,4
1.2055664,0.26660156,1.4111328,1,0,189,11,1,4
0.5756836,0.50341797,1.8852539,1,0,190,11,1,4
-0.20361328,0.21728516,2.2333984,1,0,191,11,1,4
-0.72753906,-0.48388672,2.1118164,1,0,192,11,1,4
-0.89941406,-0.9863281,2.0947266,1,0,193,11,1,4
-1.0810547,-0.9897461,1.9101562,1,0,194,11,1,4
-1.0688477,-0.7734375,1.8969727,1,0,195,11,1,4
-0.93066406,-0.33154297,2.0449219,1,0,196,11,1,4
-0.6040039,0.0078125,2.043457,1,0,197,11,1,4
-0.43408203,0.1381836,1.6967773,1,0,198,11,1,4
-0.35058594,0.15673828,1.2861328,1,0,199,12,1,4
-0.1616211,0.1821289,1.1157227,1,0,200,12,1,4
0.11035156,0.20800781,1.3164062,1,0,201,12,1,4
0.8769531,0.47998047,2.4780273,1,0,202,12,1,4
1.3266602,0.85546875,3.5620117,1,0,203,12,1,4
2.0234375,0.48828125,3.809082,1,0,204,12,1,4
3.8793945,1.7763672,2.354004,1,0,205,12,1,4
5.9628906,4.246582,0.26708984,1,0,206,12,1,4
6.3432617,0.7578125,2.6484375,1,0,207,12,1,4
4.980957,-3.255371,2.0874023,1,0,208,12,1,4
5.0185547,-4.620117,0.08984375,1,0,209,12,1,4
4.1748047,-3.2905273,1.7792969,1,0,210,12,1,4
3.942871,-1.4677734,1.5415039,1,0,211,12,1,4
4.2695312,0.068359375,2.0283203,1,0,212,12,1,4
4.3203125,0.6333008,1.3979492,1,0,213,12,1,4
4.055664,1.1845703,1.0654297,1,0,214,12,1,4
3.569336,1.0698242,0.9145508,1,0,215,12,1,4
3.3339844,0.40283203,0.9291992,1,0,216,12,1,4
3.2236328,0.1796875,0.8779297,1,0,217,13,1,4
3.260254,0.111816406,0.9633789,1,0,218,13,1,4
3.0141602,0.17919922,1.1342773,1,0,219,13,1,4
2.647461,0.22607422,1.2670898,1,0,220,13,1,4
2.209961,0.033691406,1.0742188,1,0,221,13,1,4
1.4887695,-0.3100586,1.230957,1,0,222,13,1,4
0.7241211,-0.6821289,1.2192383,1,0,223,13,1,4
0.33007812,-0.80566406,1.1542969,1,0,224,13,1,4
0.08154297,-0.6044922,1.0097656,1,0,225,13,1,4
-0.03466797,-0.06591797,1.1430664,1,0,226,13,1,4
-0.28320312,0.5805664,1.6342773,1,0,227,13,1,4
-0.82421875,1.1533203,1.9946289,1,0,228,13,1,4
-1.1577148,1.3867188,1.9121094,1,0,229,13,1,4
-1.2319336,1.2080078,1.574707,1,0,230,13,1,4
-0.93603516,0.8129883,1.2382812,1,0,231,13,1,4
-0.58203125,0.27929688,1.2758789,1,0,232,13,1,4
-0.28320312,-0.14013672,1.2236328,1,0,233,13,1,4
-0.14990234,-0.45703125,1.043457,1,0,234,13,1,4
-0.010253906,-0.6796875,0.8564453,1,0,235,14,1,4
0.23242188,-0.8183594,0.67626953,1,0,236,14,1,4
0.5048828,-0.8334961,0.6791992,1,0,237,14,1,4
1.1875,-0.6152344,2.5175781,1,0,238,14,1,4
1.7387695,-0.5488281,4.757324,1,0,239,14,1,4
1.9755859,-0.09082031,3.1381836,1,0,240,14,1,4
4.5683594,-0.5839844,2.1386719,1,0,241,14,1,4
6.8813477,-2.2475586,0.7739258,1,0,242,14,1,4
5.2177734,1.7182617,3.3588867,1,0,243,14,1,4
4.1674805,2.6679688,1.8393555,1,0,244,14,1,4
4.48291,3.4296875,0.9736328,1,0,245,14,1,4
4.753418,2.6689453,1.4121094,1,0,246,14,1,4
4.34375,1.9624023,1.3754883,1,0,247,14,1,4
4.192383,1.0712891,1.2973633,1,0,248,14,1,4
4.4594727,0.47314453,1.0996094,1,0,249,14,1,4
4.638672,-0.48388672,0.70947266,1,0,250,14,1,4
4.2841797,-0.99365234,0.8051758,1,0,251,14,1,4
3.5249023,-0.7416992,0.9501953,1,0,252,14,1,4
3.2509766,-0.5151367,0.7363281,1,0,253,15,1,4
3.1728516,-0.18701172,0.65234375,1,0,254,15,1,4
2.9750977,0.0625,0.80126953,1,0,1,15,1,4
2.5947266,0.36279297,0.9189453,1,0,2,15,1,4
2.1362305,0.45654297,1.0825195,1,0,3,15,1,4
1.449707,0.31689453,1.5048828,1,0,4,15,1,4
0.8486328,0.5097656,1.3222656,1,0,5,15,1,4
0.4560547,0.62597656,1.5761719,1,0,6,15,1,4
0.0107421875,0.08544922,1.3217773,1,0,7,15,1,4
-0.30029297,-0.66845703,1.484375,1,0,8,15,1,4
-0.4741211,-1.140625,1.8476562,1,0,9,15,1,4
-0.59472656,-1.2133789,1.8457031,1,0,10,15,1,4
-0.82421875,-1.0249023,1.6987305,1,0,11,15,1,4
-1.0395508,-0.6386719,1.7895508,1,0,12,15,1,4
-0.84033203,-0.19091797,1.84375,1,0,13,15,1,4
-0.6821289,-0.111328125,1.5786133,1,0,14,15,1,4
-0.44482422,0.060058594,1.2675781,1,0,15,15,1,4
-0.2055664,0.15966797,1.0571289,1,0,16,15,1,4
0.013671875,0.203125,0.85058594,1,0,17,16,1,4
0.68847656,0.42041016,1.7041016,1,0,18,16,1,4
1.3779297,0.8100586,3.0004883,1,0,19,16,1,4
1.8623047,0.71484375,3.7416992,1,0,20,16,1,4
3.836914,1.4921875,1.7104492,1,0,21,16,1,4
6.2661133,3.019043,1.0185547,1,0,22,16,1,4
7.2475586,-0.56689453,2.3569336,1,0,23,16,1,4
6.1899414,-3.6191406,0.92041016,1,0,24,16,1,4
4.368164,-3.6713867,0.7915039,1,0,25,16,1,4
4.475586,-2.0786133,1.3188477,1,0,26,16,1,4
4.6445312,-0.75634766,1.2036133,1,0,27,16,1,4
4.165039,0.001953125,1.4404297,1,0,28,16,1,4
3.9868164,0.18066406,0.92822266,1,0,29,16,1,4
3.953125,0.6040039,0.5859375,1,0,30,16,1,4
4.03125,0.60302734,0.48535156,1,0,31,16,1,4
3.6572266,0.4086914,0.74902344,1,0,32,16,1,4
3.3745117,0.3852539,0.73339844,1,0,33,16,1,4
3.2260742,0.5571289,0.9506836,1,0,34,16,1,4
2.900879,0.81933594,1.0639648,1,0,35,17,1,4
2.3569336,0.93359375,1.1074219,1,0,36,17,1,4
1.7294922,0.5703125,1.2148438,1,0,37,17,1,4
1.1044922,0.3647461,1.4272461,1,0,38,17,1,4
0.5288086,0.23730469,1.6132812,1,0,39,17,1,4
0.17529297,-0.047851562,1.5166016,1,0,40,17,1,4
0.009765625,-0.3671875,1.4257812,1,0,41,17,1,4
-0.30078125,-0.27001953,1.6831055,1,0,42,17,1,4
-0.6513672,0.2265625,2.0527344,1,0,43,17,1,4
-1.1362305,0.6435547,2.1166992,1,0,44,17,1,4
-1.6279297,0.84472656,2.0493164,1,0,45,17,1,4
-1.6416016,0.71484375,1.7910156,1,0,46,17,1,4
-1.2993164,0.06298828,1.5874023,1,0,47,17,1,4
-0.9160156,-0.52441406,1.2900391,1,0,48,17,1,4
-0.45458984,-0.8901367,1.1020508,1,0,49,17,1,4
-0.08154297,-1.0966797,0.8701172,1,0,50,17,1,4
0.38183594,-1.1132812,0.46777344,1,0,51,17,1,4
0.8017578,-0.87841797,0.4091797,1,0,52,17,1,4
1.40625,-0.7871094,1.7714844,1,0,53,18,1,4
2.0024414,-0.69677734,4.135254,1,0,54,18,1,4
2.3876953,-0.57714844,3.3364258,1,0,55,18,1,4
5.354004,-1.4394531,1.3901367,1,0,56,18,1,4
6.2563477,-1.8374023,1.2270508,1,0,57,18,1,4
3.3862305,1.1499023,2.6953125,1,0,58,18,1,4
3.5610352,1.9863281,1.8378906,1,0,59,18,1,4
5.1503906,3.0922852,1.328125,1,0,60,18,1,4
4.9379883,3.100586,1.3535156,1,0,61,18,1,4
4.4501953,2.6777344,1.3461914,1,0,62,18,1,4
4.2495117,1.8032227,1.1777344,1,0,63,18,1,4
4.1381836,1.2480469,1.0776367,1,0,64,18,1,4
4.1430664,0.8105469,0.96972656,1,0,65,18,1,4
4.092285,0.29052734,0.875,1,0,66,18,1,4
3.7910156,0.11816406,0.6489258,1,0,67,18,1,4
3.4077148,0.20361328,0.9580078,1,0,68,18,1,4
3.0898438,0.30908203,0.87353516,1,0,69,18,1,4
2.7861328,0.29345703,0.91552734,1,0,70,18,1,4
2.461914,0.25683594,1.2006836,1,0,71,19,1,4
2.1142578,0.28125,1.4243164,1,0,72,19,1,4
1.5830078,0.23486328,1.1772461,1,0,73,19,1,4
1.1010742,0.8251953,1.0893555,1,0,74,19,1,4
0.6899414,0.8154297,1.1777344,1,0,75,19,1,4
0.17138672,0.32421875,0.9013672,1,0,76,19,1,4
-0.203125,-0.4243164,1.0068359,1,0,77,19,1,4
-0.29541016,-1.1542969,1.5942383,1,0,78,19,1,4
-0.45263672,-1.4858398,1.746582,1,0,79,19,1,4
-0.7246094,-1.5209961,1.5698242,1,0,80,19,1,4
-0.734375,-1.1704102,1.644043,1,0,81,19,1,4
-0.46484375,-0.6455078,1.5053711,1,0,82,19,1,4
-0.45458984,-0.1665039,1.0864258,1,0,83,19,1,4
-0.47851562,0.20507812,0.8623047,1,0,84,19,1,4
-0.4194336,0.36816406,0.9614258,1,0,85,19,1,4
-0.22167969,0.45703125,1.0410156,1,0,86,19,1,4
0.14892578,0.5024414,1.2075195,1,0,87,19,1,4
1.1928711,0.6333008,2.706543,1,0,88,19,1,4
2.1484375,0.93066406,4.9799805,1,0,89,20,1,4
2.3911133,0.23095703,4.169922,1,0,90,20,1,4
4.173828,2.0249023,1.1582031,1,0,91,20,1,4
5.3808594,4.1342773,1.0424805,1,0,92,20,1,4
5.064453,-1.6479492,2.5332031,1,0,93,20,1,4
4.364258,-3.6279297,1.9501953,1,0,94,20,1,4
4.4399414,-4.6503906,0.7475586,1,0,95,20,1,4
4.225586,-2.788086,1.8027344,1,0,96,20,1,4
4.9697266,-1.3647461,1.3779297,1,0,97,20,1,4
4.57959,-0.023925781,1.3974609,1,0,98,20,1,4
4.456543,0.1953125,0.953125,1,0,99,20,1,4
4.253418,0.37158203,0.45507812,1,0,100,20,1,4
3.9467773,0.4453125,0.62841797,1,0,101,20,1,4
3.5625,0.41503906,0.43164062,1,0,102,20,1,4
3.3554688,0.4897461,0.58154297,1,0,103,20,1,4
3.2036133,0.3022461,0.63183594,1,0,104,20,1,4
2.8652344,0.35986328,0.8925781,1,0,105,20,1,4
2.5473633,0.44873047,1.0410156,1,0,106,20,1,4
2.1738281,0.41601562,1.2055664,1,0,107,21,1,4
1.5151367,0.1303711,1.4506836,1,0,108,21,1,4
0.8964844,-0.1171875,1.3012695,1,0,109,21,1,4
0.3413086,0.025878906,0.97265625,1,0,110,21,1,4
-0.1665039,0.21826172,1.1845703,1,0,111,21,1,4
-0.32910156,0.2939453,1.597168,1,0,112,21,1,4
-0.5541992,0.63427734,1.9072266,1,0,113,21,1,4
-0.82714844,1.1303711,1.996582,1,0,114,21,1,4
-0.9394531,1.3032227,2.020996,1,0,115,21,1,4
-0.8383789,1.1054688,1.9829102,1,0,116,21,1,4
-0.6381836,0.6274414,1.9609375,1,0,117,21,1,4
-0.45458984,-0.023925781,1.8183594,1,0,118,21,1,4
-0.3178711,-0.64453125,1.7094727,1,0,119,21,1,4
-0.20654297,-1.0644531,1.3466797,1,0,120,21,1,4
-0.107421875,-1.2626953,0.9765625,1,0,121,21,1,4
0.15478516,-1.1640625,0.80322266,1,0,122,21,1,4
0.8354492,-1.0366211,2.1635742,1,0,123,21,1,4
1.4702148,-0.5878906,4.341797,1,0,124,21,1,4
2.5664062,0.14501953,2.803711,1,0,125,22,1,4
4.992676,-0.82910156,2.2314453,1,0,126,22,1,4
5.4379883,-1.3764648,0.62841797,1,0,127,22,1,4
4.654785,2.1074219,2.944336,1,0,128,22,1,4
5.0908203,3.0395508,1.1386719,1,0,129,22,1,4
5.5898438,4.0776367,0.5019531,1,0,130,22,1,4
4.290039,3.1333008,0.91308594,1,0,131,22,1,4
3.5424805,2.1269531,1.0527344,1,0,132,22,1,4
3.9663086,1.3183594,0.9692383,1,0,133,22,1,4
4.449707,0.48046875,0.7416992,1,0,134,22,1,4
4.5004883,-0.3491211,0.46289062,1,0,135,22,1,4
4.2421875,-0.64453125,0.5683594,1,0,136,22,1,4
3.6884766,-0.49121094,0.8100586,1,0,137,22,1,4
3.114746,-0.39746094,0.7475586,1,0,138,22,1,4
2.772461,-0.13183594,0.87939453,1,0,139,22,1,4
2.5073242,-0.043945312,0.8154297,1,0,140,22,1,4
2.2407227,-0.032714844,0.7446289,1,0,141,22,1,4
1.8969727,0.28125,0.6425781,1,0,142,22,1,4
1.6464844,0.5,0.9848633,1,0,143,23,1,4
1.1850586,0.33398438,1.0625,1,0,144,23,1,4
0.6879883,0.10253906,1.449707,1,0,145,23,1,4
0.49902344,-0.28857422,1.7705078,1,0,146,23,1,4
0.21240234,-0.6665039,2.0439453,1,0,147,23,1,4
-0.2890625,-1.0439453,2.1484375,1,0,148,23,1,4
-0.49267578,-1.1865234,1.9277344,1,0,149,23,1,4
-0.6279297,-1.0131836,1.815918,1,0,150,23,1,4
-0.7241211,-0.55371094,1.6577148,1,0,151,23,1,4
-0.79785156,-0.10888672,1.6347656,1,0,152,23,1,4
-0.89697266,0.12841797,1.402832,1,0,153,23,1,4
-0.89160156,0.29882812,1.2646484,1,0,154,23,1,4
-0.5913086,0.38330078,1.2241211,1,0,155,23,1,4
-0.14990234,0.4008789,1.3256836,1,0,156,23,1,4
0.9580078,0.6381836,3.1621094,1,0,157,23,1,4
1.3466797,1.,4.1538086,1,0,158,23,1,4
2.3896484,0.27929688,3.8652344,1,0,159,23,1,4
5.523926,2.9262695,1.9174805,1,0,160,23,1,4
6.4257812,4.35791,-0.014160156,1,0,161,24,1,4
6.348633,-1.6054688,3.0039062,1,0,162,24,1,4
3.913086,-3.692871,1.1767578,1,0,163,24,1,4
4.038574,-4.2993164,0.4560547,1,0,164,24,1,4
4.0961914,-2.7011719,1.440918,1,0,165,24,1,4
4.458008,-0.9707031,1.0869141,1,0,166,24,1,4
4.4663086,0.37890625,1.1430664,1,0,167,24,1,4
4.713379,0.6147461,0.72314453,1,0,168,24,1,4
4.64209,0.5991211,0.42578125,1,0,169,24,1,4
4.023926,0.48095703,0.6035156,1,0,170,24,1,4
3.5268555,0.41259766,0.7006836,1,0,171,24,1,4
3.3261719,0.4345703,0.7919922,1,0,172,24,1,4
3.2026367,0.35498047,0.69433594,1,0,173,24,1,4
2.975586,0.3647461,0.8886719,1,0,174,24,1,4
2.5551758,0.20898438,1.1142578,1,0,175,24,1,4
1.9648438,-0.33984375,1.0629883,1,0,176,24,1,4
1.2666016,-0.70947266,1.484375,1,0,177,24,1,4
0.46972656,-0.61865234,1.5791016,1,0,178,24,1,4
-0.029785156,-0.15820312,1.4438477,1,0,179,25,1,4
-0.11816406,0.32177734,1.6518555,1,0,180,25,1,4
-0.21972656,0.6044922,2.0170898,1,0,181,25,1,4
-0.5683594,0.7573242,2.2895508,1,0,182,25,1,4
-1.1518555,1.0253906,2.234375,1,0,183,25,1,4
-1.5649414,1.0473633,1.9916992,1,0,184,25,1,4
-1.4775391,0.82910156,1.8881836,1,0,185,25,1,4
-1.1162109,0.32617188,1.4121094,1,0,186,25,1,4
-0.7246094,-0.35546875,1.206543,1,0,187,25,1,4
-0.39648438,-0.7626953,1.2080078,1,0,188,25,1,4
0.0703125,-0.97558594,0.9941406,1,0,189,25,1,4
0.35839844,-0.9301758,0.60253906,1,0,190,25,1,4
0.61376953,-0.96728516,0.13378906,1,0,191,25,1,4
0.8774414,-0.7084961,0.41210938,1,0,192,25,1,4
1.644043,-0.5371094,2.5625,1,0,193,25,1,4
2.2661133,-0.13476562,4.538086,1,0,194,25,1,4
3.175293,1.0576172,2.4482422,1,0,195,25,1,4
7.150879,-0.54003906,2.1674805,1,0,196,25,1,4
7.6835938,-1.7617188,0.6274414,1,0,197,26,1,4
3.0507812,1.7651367,3.1416016,1,0,198,26,1,4
4.4174805,2.0078125,0.8256836,1,0,199,26,1,4
5.213379,3.8745117,0.5913086,1,0,200,26,1,4
3.8398438,3.3666992,0.46923828,1,0,201,26,1,4
3.790039,2.5947266,0.55859375,1,0,202,26,1,4
4.2958984,1.1918945,0.6635742,1,0,203,26,1,4
4.5996094,0.26416016,0.7495117,1,0,204,26,1,4
