"Position","Value"

"Interval",1

"Position","Value"
"peaks[0]",52
"peaks[1]",91
"peaks[2]",135
"peaks[3]",181
"peaks[4]",229
"peaks[5]",286
"peaks[6]",331
"peaks[7]",376
"peaks[8]",429
"peaks[9]",480
"peaks[10]",524
"peaks[11]",571
"peaks[12]",619
"peaks[13]",667
"peaks[14]",718
"peaks[15]",766
"peaks[16]",810
"peaks[17]",862
"peaks[18]",908
"peaks[19]",955
"peaks[20]",1000
"peaks[21]",1047
"peaks[22]",1095
"peaks[23]",1144
"peaks[24]",1191
"peaks[25]",1241
"peaks[26]",1292
"peaks[27]",1339
"peaks[28]",1387
"peaks[29]",1444
"peaks[30]",1485
"peaks[31]",1536
"peaks[32]",1580
"peaks[33]",1628
"peaks[34]",1674
"peaks[35]",1723
"peaks[36]",1769
"peaks[37]",1815
"peaks[38]",1860
"peaks[39]",1911
"peaks[40]",1960
"peaks[41]",2006
"peaks[42]",2059
"peaks[43]",2110
"peaks[44]",2164
"peaks[45]",2206
"peaks[46]",2257
"peaks[47]",2305
"peaks[48]",2350
"peaks[49]",2400
"peaks[50]",2447
"peaks[51]",2497
"peaks[52]",2546
"peaks[53]",2591
"peaks[54]",2639
"peaks[55]",2687
"peaks[56]",2739
"peaks[57]",2792
"peaks[58]",2834
"peaks[59]",2883
