0.543494,0.270488,-0.148161,-0.603013,-0.833729,-0.810713,-0.835816,-0.849955,-0.424723,-0.213817,-0.057739,-0.253626,-0.362436,-0.12199,0.805566,1.979358,1.9931,1.577548,0.867028,0.462567,0.278633,0.166243,0.154195,0.163252,0.319639,0.264467,0.232821,0.31496,0.338043,0.273143,0.15938,0.115069,0.125431,0.029656,-0.264549,-0.667957,-0.709579
0.567444,0.295456,-0.164599,-0.599467,-0.764466,-0.764205,-0.887005,-0.600831,-0.301042,-0.093321,-0.302159,-0.37979,-0.164973,0.683096,1.94293,2.170521,1.717453,0.962728,0.549034,0.330642,0.261371,0.245048,0.071869,0.151861,0.122002,0.100463,0.108871,0.161486,0.228545,0.242784,0.229908,0.173837,-0.05322,-0.602807,-0.790275,-0.7828
0.394462,0.169689,-0.166616,-0.640801,-0.84077,-0.772174,-0.7823,-0.661426,-0.249126,-0.102474,0.116251,-0.103367,-0.12631,-0.218132,0.867359,2.207888,2.04038,1.812026,0.97521,0.503837,0.180119,0.080829,0.150798,0.156057,0.195366,0.113127,0.087054,0.045328,0.155219,0.221358,0.201834,0.240945,0.220812,-0.180226,-0.517628,-0.585979,-0.574338
0.461517,0.122531,-0.331272,-0.642459,-0.781429,-0.707068,-0.787783,-0.770391,-0.494414,-0.33547,-0.375896,-0.601867,-0.445332,0.286942,1.550984,2.583284,2.186345,1.59057,0.910655,0.320383,0.239137,0.105806,0.038912,0.106862,0.133096,0.137533,0.130767,0.167958,0.190854,0.297672,0.318205,0.369048,0.085031,-0.258484,-0.455137,-0.510569
0.314061,0.102617,-0.120976,-0.494079,-0.632533,-0.47789,-0.390065,-0.377619,-0.283817,-0.170272,-0.180291,-0.46279,-0.567359,-0.154114,0.847153,1.948331,1.985184,1.586689,1.120268,0.601569,0.453774,0.295891,0.227876,0.174169,0.197877,0.129526,0.065328,0.007569,0.044088,0.078614,0.029977,0.100478,0.124001,-0.13186,-0.471145,-0.540923
0.327661,0.160095,-0.081238,-0.429095,-0.594821,-0.573448,-0.618411,-0.520105,-0.232341,-0.175946,-0.01103,-0.091623,-0.505204,-0.358171,0.846325,2.290205,2.089098,1.828554,0.849612,0.234678,-0.048899,-0.086264,-0.067743,-0.074204,-0.003345,-0.020315,0.033913,0.134309,0.28559,0.336425,0.344808,0.349471,0.131234,-0.348765,-0.648478,-0.662863,-0.62377
0.31401,0.050781,-0.239608,-0.730745,-0.938078,-0.835062,-0.696866,-0.569088,-0.174407,-0.061553,0.033942,-0.098229,0.095793,0.053454,0.79063,1.809013,1.685208,1.544076,1.02134,0.70198,0.472247,0.462975,0.366883,0.351922,0.26053,0.208873,0.117669,0.016742,-0.083478,-0.028087,-0.087692,-0.062352,-0.07032,-0.397643,-0.64737,-0.609016
0.587151,0.320508,-0.068338,-0.542389,-0.710178,-0.662708,-0.694777,-0.701078,-0.430598,-0.344189,-0.248764,-0.317605,-0.47904,0.212161,1.482007,2.236681,1.819115,1.208188,0.89846,0.53747,0.330416,0.150539,0.053491,-0.046482,-0.014548,-0.021573,0.047087,0.203663,0.382074,0.476979,0.570194,0.559552,0.3034,-0.333353,-0.577937,-0.708588
0.518737,0.339083,-0.029845,-0.506123,-0.783472,-0.745769,-0.703499,-0.645402,-0.542159,-0.171619,-0.139822,-0.044169,-0.381599,-0.470352,-0.235811,1.16185,2.279381,2.158183,1.827702,0.903831,0.518762,0.227987,0.40295,0.240986,0.097478,0.126888,0.062961,-0.003818,0.027951,0.024384,0.006302,0.070155,0.213473,0.262169,-0.221742,-0.49317,-0.535219
0.520703,0.242744,-0.083138,-0.483443,-0.831142,-0.780188,-0.815938,-0.846939,-0.528545,-0.428596,-0.176692,-0.034493,-0.138417,-0.049801,0.602888,1.930662,2.416127,1.908841,1.294351,0.640882,0.315687,0.15217,0.122189,0.208854,0.240812,0.188991,0.053746,0.053705,0.109835,0.132201,0.146266,0.121987,0.110872,-0.050069,-0.428372,-0.659843,-0.719463
0.437949,0.200584,-0.216906,-0.684427,-0.903973,-0.779318,-0.756697,-0.695229,-0.41696,-0.289366,-0.233881,-0.39576,-0.346518,0.3743,1.707842,2.729027,2.153061,1.437932,0.648004,0.190121,0.191925,0.179882,0.122335,0.14735,0.074374,-0.003493,0.062559,0.094942,0.097646,0.14905,0.28964,0.458016,0.2795,-0.186489,-0.479348,-0.592553
0.627671,0.336723,0.025934,-0.474744,-0.824351,-0.786863,-0.729072,-0.659094,-0.420996,-0.220188,-0.162014,-0.203172,-0.226453,-0.29195,0.408543,1.830022,2.253865,1.960504,1.317114,0.671829,0.338737,0.136089,0.184472,0.222192,0.251423,0.204749,0.123577,0.120498,0.121312,0.120607,0.167986,0.15474,0.198516,0.050602,-0.437803,-0.54411,-0.534506
0.648447,0.371974,0.036802,-0.291093,-0.658697,-0.777708,-0.797716,-0.877533,-0.673593,-0.377023,-0.220203,-0.077253,-0.223074,-0.151106,0.304229,1.676298,2.488136,1.797526,1.212519,0.639789,0.396998,0.249464,0.169145,0.191119,0.226471,0.142365,0.013022,0.018848,0.111625,0.117402,0.125052,0.16505,0.230578,0.16311,-0.220724,-0.555872,-0.605771
0.417836,0.206576,-0.333011,-0.796986,-1.026422,-1.004137,-0.868292,-0.727729,-0.441558,-0.072609,0.071525,-0.046656,-0.066077,0.286854,1.61026,2.329576,1.829435,1.276322,0.634421,0.296672,0.322653,0.109949,-0.010756,-0.03344,0.029912,-0.03022,0.060307,0.217223,0.343,0.365006,0.347101,0.396034,0.177719,-0.338392,-0.520793,-0.525549
0.343454,0.205673,0.074483,-0.272705,-0.601229,-0.566693,-0.481769,-0.464819,-0.349253,-0.027336,-0.070656,-0.013474,0.035913,0.302863,0.017292,0.759689,1.848653,1.855118,1.148395,0.68556,0.506006,0.234981,0.212439,0.074924,0.0788,0.067765,0.016368,0.013888,0.019839,0.073758,0.07921,0.134943,0.223742,0.169917,-0.211516,-0.425285,-0.380775
0.441974,0.242327,-0.049582,-0.56116,-0.77202,-0.708997,-0.598963,-0.523915,-0.391027,-0.079143,0.125089,0.049361,0.004836,-0.088225,0.315534,1.531132,2.023103,1.629999,1.169713,0.552971,0.283848,0.207289,0.299813,0.201791,0.212859,0.205165,0.258438,0.266863,0.275387,0.288562,0.287565,0.244026,0.213318,-0.157405,-0.543457,-0.56467
0.194591,-0.090961,-0.324378,-0.64701,-0.889026,-0.733595,-0.616009,-0.576678,-0.305564,-0.301535,0.018955,0.089961,0.41767,0.263956,0.660201,1.923284,1.803042,1.304291,0.926543,0.51156,0.402684,0.151295,0.267423,0.188376,0.225067,0.1156,0.105494,0.091639,0.182805,0.254609,0.228001,0.294476,0.320544,-0.049811,-0.449019,-0.501341
0.605832,0.22502,-0.14862,-0.643508,-0.920113,-0.824066,-0.652692,-0.511603,-0.28078,-0.26699,-0.436295,-0.251907,-0.183948,0.358881,1.937924,2.645318,2.16553,1.587587,0.618147,0.220532,0.079264,-0.088305,-0.09684,-0.058424,-0.034492,-0.023018,0.064099,0.177384,0.260806,0.35093,0.33683,0.396226,0.111264,-0.267824,-0.330129,-0.49073
0.559331,0.225944,-0.172434,-0.64923,-0.815598,-0.643799,-0.649318,-0.610005,-0.3318,-0.25231,-0.05044,-0.204761,-0.253517,-0.140566,0.69446,2.077642,2.238408,1.684851,1.068135,0.516183,0.365156,0.190631,0.083411,0.009239,-0.012933,-0.053243,-0.021516,0.088943,0.216104,0.298993,0.223605,0.241217,0.184526,-0.240632,-0.571668,-0.601685
0.763499,0.371784,-0.002078,-0.38684,-0.762956,-0.755162,-0.837669,-0.819474,-0.641928,-0.404836,-0.300958,-0.155836,0.054029,-0.16031,0.656141,1.697112,2.24097,1.848224,1.433269,0.792545,0.373983,0.140965,0.228951,0.14275,0.010971,-0.150381,-0.173999,-0.149953,-0.158934,-0.138705,-0.042864,0.051205,0.001949,-0.289944,-0.390093,-0.378782
0.368039,0.183317,-0.10729,-0.519334,-0.604694,-0.559183,-0.585746,-0.499399,-0.318228,-0.294608,-0.311352,-0.302325,-0.220145,0.374305,1.744038,2.300787,2.051144,1.312562,0.577987,0.313756,0.087236,0.065348,0.043851,0.101832,0.093831,-0.022916,0.008522,0.127125,0.241213,0.280733,0.294246,0.228288,0.032106,-0.432184,-0.683483,-0.620096
0.245978,-0.027969,-0.447124,-0.719518,-0.73807,-0.682057,-0.715357,-0.506245,-0.226575,-0.006448,0.002267,0.065063,-0.22329,0.038429,1.490719,2.07376,1.810303,1.266604,0.7545,0.508392,0.320028,0.39424,0.267288,0.222624,0.103561,0.049498,-0.016434,0.010715,0.031484,0.009266,0.049274,0.20922,0.053912,-0.297378,-0.475921
0.336555,0.083122,-0.171429,-0.628189,-0.789369,-0.72101,-0.730509,-0.636837,-0.304816,-0.182866,-0.140918,-0.125158,-0.169187,0.34347,1.35942,2.241625,1.967329,1.339908,0.641606,0.364838,0.304381,0.337509,0.249051,0.247736,0.158722,0.094478,-0.009092,-0.009267,0.028718,0.09738,0.183049,0.258427,0.198317,-0.198718,-0.511531,-0.513043
