"x","y","z","interval_no","runtype","packet_no"
-1.3152549,-0.455924,-0.659915,1
-1.54794,-0.263357,-0.455879,1
-1.707371,-0.060116,-0.537508,1
-1.730441,0.259294,-0.48222,1
-1.5971539,0.371725,-0.274513,1
-1.297513,0.391565,-0.055174,1
-0.99386597,0.330007,0.035962,1
-0.740666,0.304281,0.035866,1
-0.66394097,0.342752,-0.055846,1
-0.684051,0.111953,-0.268094,1
-0.5545089,0.011826,-0.844033,1
-0.46928996,0.014604,-0.939599,1
0.07597804,-0.047548,-0.966319,1
0.35234702,0.200796,-0.445571,1
0.724941,0.459928,0.330259,1
1.6400621,-0.658332,0.564812,1
2.067519,-1.259022,0.678343,1
2.035369,-1.376209,0.458288,1
2.271187,-1.113232,0.629365,1
1.555166,-0.681874,0.301768,1
0.7214451,-0.318895,0.162892,1
0.9651251,-0.3379,0.293156,1
1.197505,-0.369167,0.51623,1
1.2828131,-0.442349,0.626374,1
1.1019001,-0.37162,0.599275,1
1.090508,-0.318887,0.653843,1
1.042824,-0.242816,0.584207,1
0.852764,-0.175854,0.494171,1
0.5852461,-0.160882,0.385508,1
0.305382,-0.169456,0.231798,1
-0.06525797,-0.206077,0.107825,1
-0.38374698,-0.168136,0.036519,1
-0.63086796,-0.071078,-0.022706,1
-0.85674393,0.04571,-0.145258,1
-1.01068,0.218907,-0.242315,1
-1.158876,0.399373,-0.323614,1
-1.3162299,0.493114,-0.506108,1
-1.545186,0.407731,-0.600787,1
-1.601664,0.310951,-0.633122,1
-1.6091549,0.170424,-0.491155,1
-1.497613,0.004411,-0.459877,1
-1.3259549,-0.238771,-0.325649,1
-1.151889,-0.203912,-0.17141,1
-1.012201,-0.086052,-0.036466,1
-0.88695097,-0.119314,-0.020328,1
-0.730127,-0.356131,-0.196385,1
-0.57981396,-0.279733,-0.507634,1
-0.559358,-0.325202,-1.106589,1
-0.418436,-0.304525,-1.150468,1
-0.038697958,-0.158939,-0.758981,1
0.49192798,-0.30403,0.14268,1
1.0772431,-0.356032,0.557678,1
1.491221,0.250713,0.632158,1
2.075833,1.111947,0.585807,1
1.732373,1.423953,0.346256,1
1.185636,1.267451,0.304734,1
1.1528821,0.787363,0.163563,1
0.88707304,0.528821,0.100627,1
0.909999,0.219415,0.232836,1
0.691923,0.065365,0.317384,1
0.99603605,0.003729,0.464549,1
0.96804214,0.012351,0.536027,1
0.992234,0.116388,0.583945,1
0.862278,0.178028,0.54737,1
0.75124407,0.225033,0.412645,1
0.66413105,0.185598,0.360076,1
0.4286511,0.190824,0.272216,1
0.09218907,0.200819,0.185774,1
-0.20244795,0.216439,0.082447,1
-0.52090794,0.178647,0.04642,1
-0.6489459,0.142947,-0.054615,1
-0.67696,0.068865,-0.21193,1
-0.735137,-0.143925,-0.388708,1
-0.97136396,-0.418651,-0.535535,1
-1.152208,-0.406605,-0.679518,1
-1.410429,-0.285473,-0.615838,1
-1.583519,-0.162541,-0.462868,1
-1.64746,0.081627,-0.551438,1
-1.731018,0.33936,-0.469183,1
-1.5954869,0.383994,-0.327978,1
-1.351095,0.338114,-0.004404,1
-1.022337,0.17276,-0.003365,1
-0.78448,0.190537,0.033753,1
-0.70464694,0.219688,-0.223711,1
-0.713745,0.056906,-0.411445,1
-0.584798,-0.051664,-1.060902,1
-0.56018597,-0.157412,-1.149344,1
0.04162407,-0.005121,-0.95039,1
0.47212505,0.444764,-0.314529,1
1.21348,0.148217,0.413004,1
2.09634,-1.085636,0.697142,1
1.816335,-1.575355,0.311949,1
1.8451622,-1.27338,0.569664,1
1.6935401,-1.298651,0.445778,1
0.897447,-0.710372,0.168363,1
0.862978,-0.481891,0.173769,1
1.1802111,-0.328386,0.407111,1
1.389777,-0.291805,0.570031,1
1.1978011,-0.284304,0.589769,1
1.1741409,-0.252264,0.656213,1
1.2869751,-0.269082,0.664515,1
0.983897,-0.199905,0.532838,1
0.703771,-0.137946,0.399569,1
0.487139,-0.095435,0.276244,1
0.09954107,-0.082341,0.115479,1
-0.22594798,-0.089481,0.011795,1
