"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",69,"right"
1,"peaks[1]",103,"left"
1,"peaks[2]",139,"right"
1,"peaks[3]",174,"left"
1,"peaks[4]",210,"right"
1,"peaks[5]",244,"left"
1,"peaks[6]",280,"right"
1,"peaks[7]",314,"left"
1,"peaks[8]",351,"right"
1,"peaks[9]",385,"left"
1,"peaks[10]",419,"right"
1,"peaks[11]",452,"left"
1,"peaks[12]",486,"right"
1,"peaks[13]",521,"left"
1,"peaks[14]",556,"right"
1,"peaks[15]",592,"left"
1,"peaks[16]",628,"right"
1,"peaks[17]",663,"left"
1,"peaks[18]",698,"right"
1,"peaks[19]",733,"left"
1,"peaks[20]",768,"right"
1,"peaks[21]",804,"left"
1,"peaks[22]",841,"right"
1,"peaks[23]",876,"left"
1,"peaks[24]",913,"right"
1,"peaks[25]",947,"left"
1,"peaks[26]",983,"right"
1,"peaks[27]",1018,"left"
1,"peaks[28]",1055,"right"
1,"peaks[29]",1090,"left"
1,"peaks[30]",1126,"right"
1,"peaks[31]",1161,"left"
1,"peaks[32]",1197,"right"
1,"peaks[33]",1233,"left"
1,"peaks[34]",1269,"right"
1,"peaks[35]",1304,"left"
1,"peaks[36]",1340,"right"
1,"peaks[37]",1375,"left"
1,"peaks[38]",1412,"right"
1,"peaks[39]",1446,"left"
1,"peaks[40]",1482,"right"
1,"peaks[41]",1518,"left"
1,"peaks[42]",1554,"right"
1,"peaks[43]",1588,"left"
1,"peaks[44]",1624,"right"
1,"peaks[45]",1659,"left"
1,"peaks[46]",1693,"right"
1,"peaks[47]",1728,"left"
1,"peaks[48]",1763,"right"
1,"peaks[49]",1798,"left"
1,"peaks[50]",1834,"right"
1,"peaks[51]",1870,"left"
1,"peaks[52]",1905,"right"
1,"peaks[53]",1939,"left"
1,"peaks[54]",1974,"right"
1,"peaks[55]",2008,"left"
1,"peaks[56]",2045,"right"
1,"peaks[57]",2079,"left"
1,"peaks[58]",2116,"right"
1,"peaks[59]",2151,"left"
1,"peaks[60]",2186,"right"
1,"peaks[61]",2220,"left"
1,"peaks[62]",2255,"right"
1,"peaks[63]",2290,"left"
1,"peaks[64]",2326,"right"
1,"peaks[65]",2360,"left"
1,"peaks[66]",2397,"right"
1,"peaks[67]",2432,"left"
1,"peaks[68]",2467,"right"
1,"peaks[69]",2502,"left"
1,"peaks[70]",2538,"right"
1,"peaks[71]",2573,"left"
1,"peaks[72]",2608,"right"
1,"peaks[73]",2643,"left"
1,"peaks[74]",2679,"right"
1,"peaks[75]",2713,"left"
1,"peaks[76]",2749,"right"
1,"peaks[77]",2784,"left"
1,"peaks[78]",2820,"right"
1,"peaks[79]",2854,"left"
1,"peaks[80]",2890,"right"
1,"peaks[81]",2924,"left"
1,"peaks[82]",2959,"right"
