-0.363412,-0.288078,-0.192054,-0.103371,0.072443,0.187078,0.256814,0.216051,0.181403,0.432509,2.385035,3.031731,-0.062332,-1.759088,-3.768487,-2.058449,-1.648843,-0.724147,-0.069331,0.565779,0.806687,0.440434,-0.162711,-0.143442,-0.160728,-0.252307,-0.237092,-0.157006,-0.095065,-0.073033,-0.084855,-0.088146,-0.123998,-0.109481,-0.040172,0.129273,0.312715,0.383595,0.418392,0.337751,0.202987,0,0,0
-0.160918,-0.098386,0.005992,0.157504,0.073437,0.066469,0.198324,0.126017,0.101019,1.006971,3.897217,0.420423,-0.768283,-2.977962,-2.25578,-1.471711,-0.724218,-0.106413,0.551083,0.729444,0.326551,-0.310342,-0.518216,-0.430192,-0.266053,-0.11933,-0.080272,-0.015729,-0.088188,-0.144677,-0.127071,-0.035518,0.052109,0.190369,0.300058,0.412086,0.522659,0.505486,0.376025,0.174167,0,0,0,0
-0.130143,-0.299871,-0.324986,-0.265392,-0.114521,0.059003,0.1056,0.087445,0.090468,0.021708,-0.192281,1.133027,3.88719,-0.207395,-0.861347,-2.750783,-2.375806,-1.673472,-0.941501,-0.385637,0.198421,0.778952,0.769218,0.132545,-0.139362,-0.105678,-0.163001,-0.236516,-0.250755,-0.206957,-0.183721,-0.274582,-0.251527,-0.238853,-0.17523,-0.106247,-0.0282,0.166254,0.433666,0.60481,0.672084,0.638976,0.44613,0
-0.067051,-0.06278,-0.073901,0.011718,-0.016959,0.013755,0.008556,0.082094,0.103522,0.985309,3.214828,0.499514,-0.70068,-2.789065,-2.556747,-1.554645,-0.828422,-0.279497,-0.009888,0.278142,0.265758,-0.133027,-0.264839,-0.168317,-0.054732,0.017445,0.072692,0.113188,0.086098,0.058384,0.105438,0.164304,0.113404,0.13567,0.268917,0.406096,0.376185,0.213559,0.05207,-0.14022,-0.306345,0,0,0
-0.198471,-0.159556,-0.059086,0.036598,0.018145,-0.03818,-0.046276,-0.042259,-0.024021,0.249069,2.201223,2.069059,0.00513,-1.486225,-2.975122,-1.609415,-0.66098,-0.191597,0.254443,0.716818,0.675311,0.17292,-0.128026,-0.199662,-0.127793,0.008262,0.023557,-0.066142,-0.169058,-0.313592,-0.357179,-0.340615,-0.289778,-0.086547,0.200454,0.361813,0.486815,0.522228,0.41635,0.303643,0,0,0,0
-0.146202,-0.141653,-0.138308,-0.109408,-0.018339,0.143773,0.048085,0.087606,0.127675,0.041047,0.145092,2.342878,2.189465,-0.186627,-1.940251,-3.381979,-1.987471,-1.21618,-0.487705,0.066889,0.644797,0.711512,0.175783,-0.221462,-0.214089,-0.053185,0.029798,0.047478,-0.021012,-0.103737,-0.225479,-0.337486,-0.344106,-0.272688,-0.150025,0.059038,0.308075,0.53329,0.552796,0.383012,0.12065,-0.069606,0,0
-0.29216,-0.271814,-0.176978,-0.039749,0.056961,0.140879,0.080559,0.041275,0.069414,0.059378,-0.11292,-0.020595,2.726341,0.97881,-0.106084,-1.969063,-2.395756,-1.518601,-0.983427,-0.460309,0.063065,0.697353,0.714105,-0.029895,-0.437269,-0.493581,-0.365033,-0.21982,-0.180803,-0.230445,-0.300788,-0.289615,-0.197847,-0.072164,0.086271,0.178417,0.250083,0.386914,0.545327,0.62382,0.555117,0.343056,0.065801,0
0.007955,0.046361,0.065442,0.05334,0.022075,0.124256,0.095322,-0.051605,0.359256,3.102365,0.726085,0.04208,-1.944463,-2.40485,-1.511028,-0.784834,-0.348335,-0.075726,0.372112,0.410337,-0.023258,-0.348088,-0.169562,-0.016161,0.047753,-0.03753,-0.077364,-0.064066,-0.156146,-0.230635,-0.164774,-0.080676,0.06528,0.263194,0.378497,0.421619,0.365824,0.289877,0.224268,0.04631,0,0,0,0
-0.439025,-0.392025,-0.259355,-0.149392,0.015701,0.163207,0.153672,0.119586,0.029528,-0.037248,0.462104,3.591539,1.48809,-0.405413,-1.823064,-2.706388,-1.815446,-0.977197,-0.247153,0.347297,0.846255,0.645394,-0.000933,-0.324451,-0.350372,-0.340995,-0.350687,-0.281716,-0.236246,-0.189685,-0.200735,-0.241424,-0.197016,-0.090996,0.082731,0.24602,0.373567,0.508149,0.522858,0.431619,0.222146,0.008085,0,0
-0.208677,-0.161298,-0.100383,0.090641,0.27357,0.219789,0.166087,0.196614,0.05993,-0.11361,0.6779,3.547199,0.125257,-1.374007,-2.793293,-1.813597,-1.248716,-0.544779,0.014471,0.518485,0.499902,0.169553,-0.126792,-0.217576,-0.139847,-0.099678,-0.140388,-0.143016,-0.176799,-0.245813,-0.2466,-0.164615,-0.041518,0.137757,0.240611,0.305998,0.36679,0.314484,0.18493,0.05398,0,0,0,0
-0.086867,-0.033396,0.038424,0.151946,0.191163,0.212095,0.207555,0.091315,-0.043912,-0.276995,0.798865,3.203291,0.023252,-1.73965,-2.463285,-1.510091,-1.020744,-0.456725,-0.235901,0.21148,0.363705,0.181245,-0.158746,-0.316483,-0.291197,-0.223935,-0.102231,-0.042732,-0.07232,-0.10511,-0.080012,0.004492,0.097755,0.240891,0.399316,0.476289,0.539385,0.539973,0.405083,0.161719,-0.091289,0,0,0
