0.9008789,0.8823242,0.64404297,0.4296875,0.7573242,0.84277344,-2.5166016,-3.375,0.0859375,1.9287109,2.1582031,0.76464844,-1.074707,-1.8544922,-1.3535156,-0.8745117,-0.43066406,-0.79345703,-0.85791016,-0.90771484,-0.7714844,-0.47558594,-0.390625,-0.42822266,-0.19580078,-0.07080078,0.23388672,0.55908203,0.6098633,0.55371094,0.46484375,0.62402344,0.48779297,0.2211914,-0.036621094,-0.3095703
0.8876953,0.9116211,1.1728516,0.9868164,0.6689453,1.0107422,-1.2236328,-5.3085938,-2.0444336,0.80615234,2.9506836,2.1274414,0.37597656,-1.3603516,-1.8173828,-1.3261719,-0.62402344,-0.54052734,-0.81591797,-0.85009766,-0.53759766,-0.35107422,-0.25976562,-0.24658203,-0.40039062,-0.4482422,-0.12451172,0.21533203,0.6948242,0.8022461,0.63916016,0.3935547,0.12548828,0.14746094,0.021484375,-0.092285156,-0.36279297
0.8510742,0.96435547,1.0410156,1.1191406,0.95410156,0.7480469,-0.39257812,-3.4711914,-2.197754,-0.4267578,1.5454102,4.116211,1.5751953,-0.43945312,-2.0205078,-1.4926758,-0.9736328,-0.72558594,-0.6074219,-0.51904297,-0.58251953,-0.47314453,-0.36865234,-0.25976562,-0.34765625,-0.37158203,-0.3515625,-0.19042969,0.2163086,0.42822266,0.4189453,0.37304688,0.30371094,0.23339844,0.03125,-0.25195312,-0.49804688,-0.64404297
0.9628906,1.0175781,0.8671875,0.3544922,0.5883789,0.5571289,-5.5273438,-3.2011719,0.43164062,2.0395508,3.7460938,1.4414062,-1.2016602,-1.6123047,-1.2714844,-0.83691406,-0.3725586,-0.47216797,-0.67333984,-0.62841797,-0.5185547,-0.114746094,-0.049316406,-0.06542969,0.052246094,0.1303711,0.40283203,0.5214844,0.38134766,0.18164062,0.061035156,-0.096191406,-0.24951172,-0.13964844,-0.22460938,-0.2006836,-0.18457031
1.0336914,1.0551758,1.2124023,1.0473633,0.5073242,0.48388672,-0.18896484,-5.8515625,-3.0581055,-0.14257812,1.7451172,2.8813477,1.3857422,-0.36523438,-1.2895508,-1.1293945,-0.9350586,-0.55859375,-0.51464844,-0.5654297,-0.5024414,-0.41064453,-0.23046875,-0.18847656,-0.29492188,-0.33984375,-0.06640625,0.1850586,0.5102539,0.59716797,0.3881836,0.13183594,0.084472656,0.123046875,0.11328125,0.038085938,-0.06640625
0.83154297,0.8105469,0.41308594,0.5048828,0.38330078,-1.7285156,-3.432129,-1.8896484,0.80810547,3.0024414,2.5004883,0.24121094,-1.6748047,-1.5766602,-1.2543945,-0.54785156,-0.43164062,-0.47265625,-0.37304688,-0.3203125,-0.47314453,-0.5917969,-0.7324219,-0.9501953,-0.8378906,-0.36914062,-0.092285156,0.16113281,0.26513672,0.41992188,0.5131836,0.31884766,0.15478516,0.009765625,-0.19824219
1.1801758,1.1914062,1.2758789,1.1171875,0.49560547,0.66259766,-0.7939453,-5.743164,-1.9912109,0.96777344,3.166504,3.8496094,0.79589844,-1.1870117,-2.1279297,-1.5068359,-0.84521484,-0.6201172,-0.6508789,-0.703125,-0.5854492,-0.53222656,-0.3696289,-0.17089844,-0.3930664,-0.6635742,-0.16845703,0.2290039,0.6245117,0.6713867,0.43798828,0.19189453,-0.005859375,-0.1665039,-0.17871094,-0.42822266,-0.57373047
1.4868164,1.5087891,1.4267578,1.1425781,0.96435547,0.99121094,-2.746582,-4.8203125,-1.4506836,1.0991211,3.8564453,1.7827148,-0.39404297,-1.4628906,-1.0727539,-1.0170898,-0.5913086,-0.65625,-0.5888672,-0.75634766,-0.74658203,-0.6171875,-0.44482422,-0.3154297,-0.359375,-0.05419922,0.19921875,0.34472656,0.46923828,0.21972656,0.07080078,-0.08300781,-0.2919922,-0.30859375,-0.32177734,-0.4248047,-0.33154297
1.1967773,1.3071289,1.3945312,0.9580078,0.8828125,0.99853516,-1.277832,-5.1240234,-1.6606445,0.7163086,3.1694336,2.1513672,0.15917969,-1.2265625,-1.2768555,-1.1147461,-0.6694336,-0.484375,-0.8022461,-0.87597656,-0.78125,-0.7758789,-0.6850586,-0.44677734,-0.55859375,-0.4350586,-0.09423828,0.19384766,0.47216797,0.5620117,0.45263672,0.38378906,0.35351562,0.18798828,0.01171875,-0.2211914,-0.41845703
1.2954102,1.3618164,1.3979492,1.2016602,1.0996094,1.2504883,-0.97021484,-5.6865234,-2.4990234,0.07128906,2.1455078,2.6157227,0.4375,-1.3974609,-1.3227539,-1.0112305,-0.5761719,-0.53125,-0.6455078,-0.6796875,-0.60058594,-0.39746094,-0.15136719,0.032226562,-0.22753906,-0.29345703,0.005859375,0.27978516,0.5942383,0.5229492,0.34179688,0.14257812,-0.079589844,-0.13671875,-0.15039062,-0.38134766,-0.47070312
