"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",56,"right"
1,"peaks[1]",93,"left"
1,"peaks[2]",128,"right"
1,"peaks[3]",164,"left"
1,"peaks[4]",199,"right"
1,"peaks[5]",236,"left"
1,"peaks[6]",272,"right"
1,"peaks[7]",309,"left"
1,"peaks[8]",344,"right"
1,"peaks[9]",381,"left"
1,"peaks[10]",417,"right"
1,"peaks[11]",453,"left"
1,"peaks[12]",488,"right"
1,"peaks[13]",525,"left"
1,"peaks[14]",562,"right"
1,"peaks[15]",597,"left"
1,"peaks[16]",633,"right"
1,"peaks[17]",669,"left"
1,"peaks[18]",705,"right"
1,"peaks[19]",743,"left"
1,"peaks[20]",779,"right"
1,"peaks[21]",816,"left"
1,"peaks[22]",851,"right"
1,"peaks[23]",887,"left"
1,"peaks[24]",923,"right"
1,"peaks[25]",960,"left"
1,"peaks[26]",995,"right"
1,"peaks[27]",1032,"left"
1,"peaks[28]",1067,"right"
1,"peaks[29]",1102,"left"
1,"peaks[30]",1138,"right"
1,"peaks[31]",1174,"left"
1,"peaks[32]",1210,"right"
1,"peaks[33]",1246,"left"
1,"peaks[34]",1282,"right"
1,"peaks[35]",1319,"left"
1,"peaks[36]",1356,"right"
1,"peaks[37]",1392,"left"
1,"peaks[38]",1428,"right"
1,"peaks[39]",1465,"left"
1,"peaks[40]",1501,"right"
1,"peaks[41]",1537,"left"
1,"peaks[42]",1574,"right"
1,"peaks[43]",1609,"left"
1,"peaks[44]",1645,"right"
1,"peaks[45]",1681,"left"
1,"peaks[46]",1716,"right"
1,"peaks[47]",1754,"left"
1,"peaks[48]",1789,"right"
1,"peaks[49]",1826,"left"
1,"peaks[50]",1861,"right"
1,"peaks[51]",1898,"left"
1,"peaks[52]",1934,"right"
1,"peaks[53]",1971,"left"
1,"peaks[54]",2007,"right"
1,"peaks[55]",2044,"left"
1,"peaks[56]",2081,"right"
1,"peaks[57]",2118,"left"
1,"peaks[58]",2153,"right"
1,"peaks[59]",2190,"left"
1,"peaks[60]",2226,"right"
1,"peaks[61]",2262,"left"
1,"peaks[62]",2299,"right"
1,"peaks[63]",2335,"left"
1,"peaks[64]",2371,"right"
1,"peaks[65]",2406,"left"
1,"peaks[66]",2442,"right"
1,"peaks[67]",2479,"left"
1,"peaks[68]",2514,"right"
1,"peaks[69]",2551,"left"
1,"peaks[70]",2588,"right"
1,"peaks[71]",2623,"left"
1,"peaks[72]",2660,"right"
1,"peaks[73]",2698,"left"
1,"peaks[74]",2736,"right"
1,"peaks[75]",2775,"left"
1,"peaks[76]",2812,"right"
1,"peaks[77]",2848,"left"
1,"peaks[78]",2885,"right"
1,"peaks[79]",2921,"left"
1,"peaks[80]",2958,"right"
