"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",36,"left"
1,"peaks[1]",72,"right"
1,"peaks[2]",107,"left"
1,"peaks[3]",144,"right"
1,"peaks[4]",179,"left"
1,"peaks[5]",215,"right"
1,"peaks[6]",249,"left"
1,"peaks[7]",286,"right"
1,"peaks[8]",321,"left"
1,"peaks[9]",357,"right"
1,"peaks[10]",392,"left"
1,"peaks[11]",428,"right"
1,"peaks[12]",464,"left"
1,"peaks[13]",500,"right"
1,"peaks[14]",535,"left"
1,"peaks[15]",572,"right"
1,"peaks[16]",607,"left"
1,"peaks[17]",642,"right"
1,"peaks[18]",677,"left"
1,"peaks[19]",713,"right"
1,"peaks[20]",748,"left"
1,"peaks[21]",785,"right"
1,"peaks[22]",820,"left"
1,"peaks[23]",856,"right"
1,"peaks[24]",891,"left"
1,"peaks[25]",928,"right"
1,"peaks[26]",964,"left"
1,"peaks[27]",1001,"right"
1,"peaks[28]",1037,"left"
1,"peaks[29]",1074,"right"
1,"peaks[30]",1109,"left"
1,"peaks[31]",1147,"right"
1,"peaks[32]",1183,"left"
1,"peaks[33]",1220,"right"
1,"peaks[34]",1256,"left"
1,"peaks[35]",1293,"right"
1,"peaks[36]",1328,"left"
1,"peaks[37]",1365,"right"
1,"peaks[38]",1401,"left"
1,"peaks[39]",1438,"right"
1,"peaks[40]",1472,"left"
1,"peaks[41]",1510,"right"
1,"peaks[42]",1545,"left"
1,"peaks[43]",1582,"right"
1,"peaks[44]",1617,"left"
1,"peaks[45]",1654,"right"
1,"peaks[46]",1690,"left"
1,"peaks[47]",1727,"right"
1,"peaks[48]",1764,"left"
1,"peaks[49]",1801,"right"
1,"peaks[50]",1836,"left"
1,"peaks[51]",1873,"right"
1,"peaks[52]",1908,"left"
1,"peaks[53]",1946,"right"
1,"peaks[54]",1980,"left"
1,"peaks[55]",2017,"right"
1,"peaks[56]",2053,"left"
1,"peaks[57]",2089,"right"
1,"peaks[58]",2125,"left"
1,"peaks[59]",2161,"right"
1,"peaks[60]",2197,"left"
1,"peaks[61]",2234,"right"
1,"peaks[62]",2269,"left"
1,"peaks[63]",2304,"right"
1,"peaks[64]",2340,"left"
1,"peaks[65]",2376,"right"
1,"peaks[66]",2412,"left"
1,"peaks[67]",2449,"right"
1,"peaks[68]",2485,"left"
1,"peaks[69]",2521,"right"
1,"peaks[70]",2556,"left"
1,"peaks[71]",2593,"right"
1,"peaks[72]",2628,"left"
1,"peaks[73]",2664,"right"
1,"peaks[74]",2700,"left"
1,"peaks[75]",2736,"right"
1,"peaks[76]",2773,"left"
1,"peaks[77]",2809,"right"
1,"peaks[78]",2844,"left"
1,"peaks[79]",2881,"right"
1,"peaks[80]",2916,"left"
1,"peaks[81]",2953,"right"
1,"peaks[82]",2988,"left"
