-1,-0.008443,0.070479,0.113255,0.203476,0.240516,0.19178,0.075684,0.022445,-0.008456,-0.012315,-0.058657,-0.009782,0.15037,0.299987,0.278091,0.283572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.068875,-0.399931,-0.702425,-0.786407,-0.634201,-0.468928,-0.270008,-0.111008,0.016107,0.072234,0.06574,0.054851,0.055142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.169146,-0.074018,0.060016,0.164538,0.341027,0.373251,0.303161,0.200338,0.066954,-0.038655,-0.055565,-0.104598,-0.159099,-0.064139,0.065413,0.263256,0.511572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.306818,-0.033718,-0.351242,-0.58995,-0.676508,-0.54299,-0.333454,-0.133132,0.010448,0.179721,0.30467,0.296818,0.268085,0.105426,-0.253741,-0.499881,-0.289154,-0.144594,0.024841,0.246063,0.570018,0.172085,-1.22326,-2.226709,-0.973679,1.107432,2.731005,2.024683,1.452771,0.334598,0.101096,0.040693,0.127633,0.406008,0.641254,0.699399,0.7089,0.527299,0.308837,0.019908,-0.241913,-0.378026,-0.36087,-0.373657
-1,0.196296,0.103951,-0.373738,-0.418059,-0.340437,0.363307,1.554552,1.673738,-0.114044,-2.621264,-2.907419,-1.401245,0.039512,0.02136,-0.17331,-0.462402,-0.679121,-0.738777,-0.744629,-0.633181,-0.392203,-0.107184,0.088566,0.232347,0.28088,0.457142,0.644201,0.652812,0.540543,0.389263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.300882,0.384707,0.406824,0.346637,0.269222,0.138603,0.008862,-0.114435,-0.079794,-0.002345,0.027133,-0.00194,0.004651,-0.001281,0.089707,0.163455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.812678,0.677144,0.369309,0.061792,-0.202749,-0.423867,-0.540592,-0.565917,-0.51375,-0.402287,-0.298296,-0.254159,-0.264049,-0.286032,-0.240308,-0.253562,-0.131463,0.190075,0.115205,0.616444,0.271467,-1.254336,-1.374116,0.261838,1.132107,2.373077,1.250048,0.792671,0.58954,0.172791,0.113526,0.06402,0.354388,0.592776,0.58721,0.423674,0.232631,0.000186,-0.204253,-0.331113,-0.340319,-0.183184,-0.105687,-0.186461
-1,0.255323,0.19925,-0.01914,-0.455233,-0.245576,0.186466,1.062417,1.948048,0.368758,-2.938981,-3.704573,-2.255359,0.042332,-0.428362,-0.757301,-0.59666,-0.63768,-0.650207,-0.425535,-0.16954,0.116879,0.279296,0.373433,0.409026,0.496739,0.565276,0.625949,0.639795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.177973,-0.035874,0.005323,0.032147,0.126117,0.232073,0.322774,0.284685,0.242163,0.221121,0.104775,-0.05183,-0.151025,-0.195587,-0.026351,0.099129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.45653,0.206635,-0.046392,-0.298101,-0.420245,-0.440044,-0.440709,-0.439978,-0.380034,-0.262996,-0.102937,0.01528,0.046832,0.010316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.221101,-0.019414,0.1134,0.23152,0.333231,0.330992,0.245159,0.155121,0.102749,0.057732,0.068697,-0.017291,-0.080621,-0.070009,-0.004591,0.167046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.207309,-0.083183,-0.363267,-0.515051,-0.589602,-0.544918,-0.463765,-0.382195,-0.28793,-0.205758,-0.10252,-0.034694,-0.013802,-0.046665,-0.17191,-0.181509,-0.10835,0.130624,0.204993,0.461655,-0.403233,-1.719551,-0.777261,0.316081,2.18844,2.072424,0.838671,0.727376,0.269277,0.162311,0.082637,0.320155,0.466352,0.484534,0.390749,0.297984,0.106294,-0.056424,-0.168765,-0.229684,-0.254468,-0.338166,-0.291158,-0.080067
-1,0.014309,-0.032418,-0.250952,-0.484252,-0.459156,-0.028752,2.508342,2.726925,-1.168927,-3.927454,-3.027299,0.149002,-0.116741,-0.123861,-0.296755,-0.419156,-0.631319,-0.729995,-0.667969,-0.391867,-0.209358,-0.054993,0.083701,0.317075,0.405898,0.448999,0.703583,0.768899,0.609025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.233636,0.32413,0.280712,0.15031,0.00392,-0.084253,-0.113186,-0.08615,-0.060804,-0.083348,-0.093446,-0.031103,0.070233,0.162276,0.23563,0.273363,0.367217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.445292,0.164059,-0.249454,-0.562317,-0.595403,-0.446583,-0.298951,-0.246851,-0.206111,-0.110657,-0.026153,0.02967,-0.061258,-0.281654,-0.381721,-0.413047,-0.325919,-0.089553,0.267361,0.517491,1.075318,0.645522,-2.542109,-2.622101,-0.193004,3.294792,2.802852,1.837269,0.678821,0.037477,0.05153,0.191848,0.234037,0.69585,1.00022,0.926973,0.71106,0.430029,0.012719,-0.217847,-0.383213,-0.413476,-0.5686,-0.744632
-1,0.564551,0.472294,0.126994,-0.030092,0.15867,0.473144,1.491664,2.102257,0.098436,-2.34644,-3.589006,-1.923114,-0.010467,0.177513,0.039396,-0.448068,-1.104584,-0.828598,-0.478733,-0.821063,-1.05815,-0.840749,-0.363051,-0.021233,0.37459,0.851712,1.015033,1.024769,0.936059,0.66854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.231515,0.005921,0.201967,0.3432,0.444832,0.414842,0.291073,0.205713,0.078774,0.040043,-0.059255,-0.133477,-0.129707,-0.042832,0.213774,0.456064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.324894,0.007844,-0.43121,-0.706224,-0.762019,-0.605678,-0.444283,-0.279927,-0.116944,0.01152,0.107863,0.178037,0.070149,0.022049,0.029968,-0.01434,0.006349,0.125194,0.438685,0.362647,0.830759,0.058567,-3.859288,-2.571004,1.191527,3.463576,2.7733,1.65577,0.636218,0.303974,0.223974,0.147963,0.23883,0.555867,0.661621,0.585166,0.473911,0.181907,-0.135682,-0.394033,-0.499222,-0.692737,-0.87615,-0.637835
-1,0.075544,0.503536,0.405621,-0.042667,0.315807,0.285829,0.857664,2.130403,1.056343,-1.283261,-3.551432,-3.207085,-0.77983,0.313917,-0.047863,-0.305542,-0.540259,-0.793469,-1.105708,-1.042174,-0.714976,-0.454398,-0.200333,0.107599,0.423112,0.758867,1.074193,1.005828,0.785122,0.530323,0.18675,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.121612,0.024555,-0.036072,-0.111013,-0.011593,0.210883,0.507826,0.474998,0.909707,-2.001293,-3.063842,-1.624711,2.087221,3.253855,1.48756,1.461877,0.207966,0.184234,0.172607,0.354245,0.250085,0.435818,0.514946,0.352102,0.166299,-0.069842,-0.299928,-0.32594,-0.377017,-0.473781,-0.255509,-0.016305,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.176075,0.204535,-0.147101,-0.135242,0.328085,0.881459,2.646135,1.323474,-1.917281,-3.285024,-1.985027,-0.062967,-0.198724,-0.339064,-0.239618,-0.322498,-0.292037,-0.248783,-0.185093,-0.109498,-0.07386,0.121331,0.292979,0.369428,0.277843,0.222616,0.104304,0.026168,-0.123633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,0.22292,0.049998,-0.137205,-0.173812,-0.20923,-0.252625,0.10552,0.121308,0.488873,-0.55906,-1.866775,-0.797974,-0.087624,2.159611,1.918848,0.874378,0.588294,0.018561,0.14184,0.346353,0.437923,0.627653,0.694962,0.650823,0.550715,0.330672,-0.02325,-0.212135,-0.303647,-0.403856,-0.904462,-0.895736,-0.518377,-0.244226,0.164267,0,0,0,0,0,0,0,0,0
-1,0.259799,-0.033463,-0.354603,-0.549109,-0.626022,-0.586232,-0.50175,-0.40529,-0.291235,-0.182629,-0.048852,0.075503,0.120497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-0.088272,0.111386,0.234367,0.315043,0.344298,0.347555,0.263427,0.156696,0.027171,0.027418,0.010593,-0.061435,-0.079758,-0.000146,0.071011,0.178525,0.235977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.638447,-0.515124,-0.526293,-0.374408,-0.153709,-0.215594,-0.48938,-0.167478,0.141862,0.199267,-0.160833,0.214562,1.352919,2.325059,1.857485,1.249514,0.59919,0.505725,0.256035,0.121498,-0.006763,-0.133768,-0.172344,0.083657,0.20204,0.359872,0.582857,0.505429,-0.036616,-0.349404,-0.68269,-0.610793,0,0,0,0,0,0,0,0,0,0,0,0
1,0.125834,-0.156346,-0.500909,-0.703679,-0.713195,-0.527915,-0.293896,-0.16477,-0.204512,-0.337046,-0.29607,-0.04076,0.239259,-0.169053,-0.377835,0.457103,1.759007,1.988747,1.506099,0.887983,0.663663,0.366188,0.224641,0.152024,0.092313,-0.02908,0.117987,0.2427,0.295186,0.514538,0.471991,0.120171,-0.307538,-0.423816,-0.541035,0,0,0,0,0,0,0,0,0
1,0.452645,0.133114,-0.284394,-0.638102,-0.836808,-0.869894,-0.861318,-0.681819,-0.398331,-0.104744,0.132155,0.260366,0.146958,0.103634,-0.299735,0.486372,1.924193,2.397241,1.648347,1.292537,0.542166,0.295583,0.138586,0.079319,-0.092065,-0.215599,-0.167894,0.082015,0.192078,0.30235,0.523731,0.492214,0.062533,-0.280399,-0.463898,-0.638993,0,0,0,0,0,0,0,0
1,-0.143089,-0.400929,-0.752647,-0.787876,-0.678323,-0.567659,-0.349075,-0.25947,-0.306255,-0.206291,0.09485,0.040729,-0.160573,-0.016316,0.735562,2.055626,2.437904,1.616146,1.022458,0.533905,0.207155,0.079724,0.012753,-0.006344,-0.136024,0.071992,0.357301,0.448291,0.55436,0.566759,0.335261,-0.207442,-0.464237,-0.647995,0,0,0,0,0,0,0,0,0,0
1,-0.119297,-0.464799,-0.631912,-0.838443,-0.715642,-0.629678,-0.383559,-0.335921,-0.378413,-0.218621,0.167269,-0.118042,-0.171395,0.122686,1.104988,2.330806,2.603235,1.483782,1.042652,0.406573,0.216026,0.183436,0.117118,0.128641,-0.073577,-0.026746,0.18378,0.235004,0.278344,0.393266,0.260914,-0.314406,-0.49411,-0.627219,-0.582777,0,0,0,0,0,0,0,0,0
1,0.270176,-0.21944,-0.419165,-0.766773,-0.797854,-0.7062,-0.563121,-0.310698,-0.315315,-0.437579,-0.172358,0.232618,0.347932,0.272005,-0.101205,0.385555,2.420345,2.371777,1.585859,1.063373,0.614955,0.296728,0.102224,0.065548,-0.055191,-0.278234,-0.105396,0.254326,0.424683,0.559483,0.579056,0.141202,-0.286133,-0.469404,-0.733858,0,0,0,0,0,0,0,0,0
1,0.006603,-0.389696,-0.603451,-0.822826,-0.738201,-0.646779,-0.452557,-0.364955,-0.3783,-0.405463,-0.131337,-0.169994,-0.376507,0.081345,1.251391,2.495931,2.786611,1.548781,1.015892,0.378234,0.1965,0.114449,0.006663,-0.066141,-0.248781,-0.17203,0.09927,0.268366,0.543142,0.722129,0.595745,-0.114885,-0.452349,-0.771527,-0.726948,0,0,0,0,0,0,0,0,0
1,0.213596,-0.277767,-0.503796,-0.990976,-0.934363,-0.850099,-0.632329,-0.411541,-0.406117,-0.448146,-0.112416,0.261992,0.360486,0.190829,0.100494,0.995634,2.29134,1.754903,1.460395,0.861858,0.634657,0.412674,0.172114,0.08568,-0.004558,-0.152469,0.06691,0.258235,0.406569,0.532944,0.494736,0.231498,-0.287973,-0.587482,-0.755085,0,0,0,0,0,0,0,0,0
1,0.029248,-0.290738,-0.596396,-0.782385,-0.677525,-0.522793,-0.39561,-0.440847,-0.609784,-0.343868,0.02742,0.187928,0.039464,-0.040968,0.8599,1.860896,2.227813,1.702954,1.069114,0.662795,0.452489,0.130249,0.02334,-0.091234,-0.222774,-0.176562,0.120133,0.365532,0.61333,0.739493,0.52974,0.019359,-0.335988,-0.626247,-0.780108,0,0,0,0,0,0,0,0,0
1,-0.047447,-0.447003,-0.686317,-0.784102,-0.754412,-0.678849,-0.346836,-0.007742,-0.08266,-0.237272,0.104357,0.298862,0.339827,0.036707,-0.361862,0.274,2.176275,2.211714,1.796809,1.131196,0.434753,-0.020914,-0.343942,-0.376859,-0.326596,-0.230636,0.229612,0.676845,0.995654,1.046141,0.739616,0.141642,-0.29602,-0.762898,-1.022255,0,0,0,0,0,0,0,0,0
1,-0.041901,-0.404043,-0.542916,-0.640412,-0.49691,-0.31246,-0.114786,-0.082683,-0.207911,-0.387096,-0.244349,-0.029798,-0.414946,-0.529958,0.123278,1.155442,2.148868,2.34869,1.45811,1.044999,0.641241,0.230461,-0.000395,-0.161022,-0.184706,-0.128545,0.081761,0.287434,0.343015,0.496116,0.483991,0.067147,-0.479409,-0.593117,-0.688926,0,0,0,0,0,0,0,0,0
1,0.275849,-0.044281,-0.4106,-0.588161,-0.676082,-0.715148,-0.543619,-0.515829,-0.728605,-0.545735,-0.18603,0.004752,-0.110423,-0.067611,0.477514,1.432929,2.238381,1.584746,1.430563,0.814153,0.411931,-0.105559,-0.275779,-0.134995,-0.122045,-0.054109,0.29184,0.714382,1.017059,1.026354,0.7469,0.378488,-0.349299,-0.673009,-0.672709,0,0,0,0,0,0,0,0,0
1,-0.729782,-0.902187,-0.697811,-0.477253,-0.334925,-0.299849,-0.491112,-0.27744,0.078973,0.260073,0.311672,-0.066642,0.274409,1.749969,1.800418,1.506759,1.429566,0.979061,0.775867,0.288519,0.168498,0.109797,-0.112623,-0.237475,-0.086622,0.07824,0.423337,0.564028,0.508125,-0.12191,-0.486286,-0.582294,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.087752,-0.431089,-0.66958,-0.725646,-0.677088,-0.3868,-0.141598,-0.176006,-0.200745,-0.072008,0.086213,0.282295,-0.008873,-0.414043,0.421758,2.355414,1.942354,1.849838,1.05021,0.512783,0.159444,-0.080507,-0.168016,-0.214963,-0.311553,0.04556,0.485906,0.820208,0.665484,0.220168,-0.373138,-0.710673,-0.900708,0,0,0,0,0,0,0,0,0,0,0
1,-0.679906,-0.391356,-0.240202,0.080423,0.190612,0.15202,0.048185,-0.038708,0.129332,-0.096573,-0.669784,-0.475187,0.94785,2.389645,2.053213,1.716221,0.941914,0.639904,0.158468,-0.030458,-0.130951,-0.100624,-0.126855,0.056854,0.264459,0.449289,0.556537,0.477865,-0.012026,-0.168547,-0.413268,-0.471571,0,0,0,0,0,0,0,0,0,0,0,0
1,-0.074609,-0.43208,-0.576051,-0.719206,-0.517325,-0.336489,-0.108303,-0.088007,-0.245253,-0.239155,0.038887,0.346789,0.556935,-0.167331,-0.44946,1.009568,2.340743,1.463667,1.510511,0.861367,0.673312,0.307583,0.058128,0.003529,-0.257992,-0.214177,0.07638,0.347548,0.466246,0.54582,0.393577,-0.104901,-0.268764,-0.278073,-0.114211,0.01346,0.039829,-0.059476,-0.036073,0,0,0,0,0
