"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",68,"left"
1,"peaks[1]",104,"right"
1,"peaks[2]",141,"left"
1,"peaks[3]",176,"right"
1,"peaks[4]",213,"left"
1,"peaks[5]",232,"right"
1,"peaks[6]",270,"left"
1,"peaks[7]",305,"right"
1,"peaks[8]",342,"left"
1,"peaks[9]",378,"right"
1,"peaks[10]",416,"left"
1,"peaks[11]",452,"right"
1,"peaks[12]",488,"left"
1,"peaks[13]",525,"right"
1,"peaks[14]",562,"left"
1,"peaks[15]",599,"right"
1,"peaks[16]",636,"left"
1,"peaks[17]",671,"right"
1,"peaks[18]",708,"left"
1,"peaks[19]",745,"right"
1,"peaks[20]",782,"left"
1,"peaks[21]",818,"right"
1,"peaks[22]",855,"left"
1,"peaks[23]",891,"right"
1,"peaks[24]",928,"left"
1,"peaks[25]",963,"right"
1,"peaks[26]",1000,"left"
1,"peaks[27]",1036,"right"
1,"peaks[28]",1073,"left"
1,"peaks[29]",1110,"right"
1,"peaks[30]",1147,"left"
1,"peaks[31]",1183,"right"
1,"peaks[32]",1220,"left"
1,"peaks[33]",1256,"right"
1,"peaks[34]",1292,"left"
1,"peaks[35]",1328,"right"
1,"peaks[36]",1364,"left"
1,"peaks[37]",1400,"right"
1,"peaks[38]",1438,"left"
1,"peaks[39]",1474,"right"
1,"peaks[40]",1510,"left"
1,"peaks[41]",1546,"right"
1,"peaks[42]",1583,"left"
1,"peaks[43]",1619,"right"
1,"peaks[44]",1656,"left"
1,"peaks[45]",1691,"right"
1,"peaks[46]",1728,"left"
1,"peaks[47]",1764,"right"
1,"peaks[48]",1800,"left"
1,"peaks[49]",1835,"right"
1,"peaks[50]",1871,"left"
1,"peaks[51]",1907,"right"
1,"peaks[52]",1944,"left"
1,"peaks[53]",1980,"right"
1,"peaks[54]",2016,"left"
1,"peaks[55]",2053,"right"
1,"peaks[56]",2090,"left"
1,"peaks[57]",2124,"right"
1,"peaks[58]",2161,"left"
1,"peaks[59]",2198,"right"
1,"peaks[60]",2235,"left"
1,"peaks[61]",2271,"right"
1,"peaks[62]",2308,"left"
1,"peaks[63]",2345,"right"
1,"peaks[64]",2381,"left"
1,"peaks[65]",2416,"right"
1,"peaks[66]",2454,"left"
1,"peaks[67]",2489,"right"
1,"peaks[68]",2525,"left"
1,"peaks[69]",2562,"right"
1,"peaks[70]",2599,"left"
1,"peaks[71]",2635,"right"
1,"peaks[72]",2671,"left"
1,"peaks[73]",2708,"right"
1,"peaks[74]",2744,"left"
1,"peaks[75]",2780,"right"
1,"peaks[76]",2816,"left"
1,"peaks[77]",2853,"right"
1,"peaks[78]",2890,"left"
1,"peaks[79]",2926,"right"
