-0.7182617,4.7910156,8.53418,0.8198242,-4.390625,-5.3549805,-3.0488281,-1.8710938,-1.9624023,-1.2250977,-0.4345703,0.05517578,0.35205078,0.63427734,0.8930664,0.5942383,-0.17919922,-0.71240234,-0.83251953,-0.6503906,-0.31982422,0.068847656,0.27246094,0.3852539,0.46142578,0.5917969,0.92822266,0.75341797,0.39208984,0.071777344,-0.10986328,-0.2939453,-0.50927734
0.21386719,0.21191406,0.11816406,-0.13183594,-0.6591797,-0.89941406,0.45996094,8.01416,3.9448242,-2.7885742,-4.758301,-2.7983398,-2.177246,-1.9907227,-1.2944336,-0.41845703,-0.052734375,0.5073242,0.50683594,0.7680664,0.6376953,0.032226562,-0.515625,-0.57177734,-0.57666016,-0.16064453,0.27539062,0.44140625,0.45166016,0.43408203,0.5239258,0.57958984,0.5776367,0.4243164,0.1381836,-0.22802734,-0.53515625,-0.73828125
0.048339844,0.16552734,0.064941406,-0.2626953,-0.59277344,-0.4633789,4.1831055,8.151367,0.74658203,-4.032715,-4.8549805,-3.4140625,-1.8798828,-1.9526367,-1.2460938,-0.42041016,0.029296875,0.30566406,0.49169922,0.79296875,0.6298828,-0.111328125,-0.5908203,-0.60839844,-0.4819336,-0.20263672,0.21826172,0.32617188,0.3310547,0.37597656,0.7001953,0.97509766,0.86816406,0.53515625,0.092285156,-0.3857422,-0.71972656,-0.8779297
-0.05126953,0.13964844,0.1772461,-0.057128906,-0.4506836,-0.31396484,5.0253906,7.3447266,-0.053222656,-3.7114258,-5.307129,-2.737793,-1.9394531,-1.5288086,-0.37158203,0.3696289,0.6328125,0.6123047,0.5097656,0.6640625,0.40039062,-0.5805664,-1.0356445,-0.65625,-0.78759766,-0.46972656,0.04736328,0.390625,0.5097656,0.6738281,0.8100586,1.0356445,0.9873047,0.60839844,0.2319336,-0.122558594,-0.44140625,-0.64697266
0.28076172,0.3618164,0.39404297,0.27148438,-0.1743164,-0.7758789,-0.10986328,7.6674805,5.0620117,0.55126953,-4.900879,-5.477051,-2.5371094,-1.9501953,-1.6845703,-0.74609375,-0.12841797,0.17578125,0.49121094,0.81884766,0.84375,0.3647461,-0.30419922,-0.80566406,-0.66064453,-0.34033203,-0.078125,0.26416016,0.4189453,0.5371094,0.59472656,0.6669922,0.6171875,0.42382812,-0.07373047,-0.19384766,-0.36328125,-0.5522461
0.20654297,0.20654297,0.103027344,-0.33398438,-0.7783203,-0.58447266,1.6420898,6.984375,1.2128906,-4.4418945,-4.9213867,-3.1044922,-1.6918945,-1.9545898,-0.90234375,0.12158203,0.6723633,0.5756836,0.8149414,0.7910156,0.4633789,-0.080078125,-0.39941406,-0.45507812,-0.20800781,0.06982422,0.3227539,0.4970703,0.51708984,0.63916016,0.7524414,0.7216797,0.6459961,0.38183594,-0.1171875,-0.53515625,-0.83154297
0.10449219,0.28222656,0.28759766,0.04248047,-0.32666016,-0.46972656,0.16308594,4.9594727,6.399414,-0.57910156,-4.680176,-4.5898438,-2.7001953,-1.8178711,-1.8286133,-0.63427734,-0.09277344,0.35791016,0.5449219,0.70996094,0.89941406,0.3779297,-0.44873047,-0.6713867,-0.75,-0.47753906,-0.0009765625,0.46289062,0.66064453,0.65283203,0.6796875,0.60302734,0.6044922,0.4873047,0.09082031,-0.10107422,-0.390625,-0.60498047
0.103027344,0.26904297,0.2866211,0.27685547,-0.19140625,-0.76660156,-0.6743164,6.013672,7.379883,-0.5058594,-4.8256836,-4.633301,-2.0322266,-1.84375,-1.8369141,-1.2431641,-0.67089844,-0.09814453,0.25,0.74560547,1.1240234,0.7553711,0.068359375,-0.41259766,-0.61376953,-0.375,0.045898438,0.38623047,0.3701172,0.32617188,0.41064453,0.59521484,0.66503906,0.31835938,-0.08691406,-0.47753906,-0.8305664,-0.9042969
0.29833984,0.4267578,0.47802734,0.22753906,-0.35595703,-0.72753906,0.27783203,7.854004,4.8154297,-0.19726562,-4.6098633,-5.4121094,-2.928711,-1.9267578,-1.7524414,-1.065918,-0.3803711,0.44580078,0.3876953,0.67626953,0.74121094,0.265625,-0.5942383,-0.8720703,-0.6699219,-0.34277344,0.12060547,0.39208984,0.5683594,0.49951172,0.6088867,0.72558594,1.0058594,0.71875,0.3359375,-0.0126953125,-0.40527344,-0.66259766
0.35253906,0.38134766,-0.060546875,-0.62060547,-0.44970703,0.82373047,6.7280273,4.65625,-1.2373047,-5.607422,-4.5092773,-2.2563477,-1.7705078,-1.5771484,-0.7246094,-0.23388672,0.05126953,0.4633789,0.80371094,0.85498047,0.40527344,-0.26904297,-0.7216797,-0.68359375,-0.3798828,0.014160156,0.2553711,0.39404297,0.48876953,0.6376953,0.9135742,0.91015625,0.7416992,0.41357422,0.04736328,-0.25195312,-0.4897461
-0.032226562,0.044433594,0.08691406,-0.29736328,-0.69970703,-0.6425781,0.5498047,4.6674805,6.414551,0.34179688,-3.6220703,-4.972168,-3.3632812,-1.7182617,-1.4960938,-0.80566406,0.32910156,0.91064453,0.6088867,0.7285156,0.80908203,0.22509766,-0.63134766,-0.91552734,-0.87109375,-0.6586914,-0.09326172,0.34033203,0.5986328,0.39746094,0.62402344,0.78515625,0.9135742,0.6899414,0.39208984,-0.125,-0.44335938,-0.7470703,-0.8515625
0.043945312,0.11230469,0.13720703,-0.07861328,-0.5449219,-0.953125,-0.3803711,5.1743164,7.114746,0.32861328,-5.2353516,-5.229492,-2.9848633,-1.6586914,-1.8759766,-1.2338867,-0.59521484,0.6347656,0.5913086,0.7661133,0.9272461,0.50341797,-0.46240234,-0.7832031,-0.5463867,-0.46826172,-0.13964844,0.22851562,0.5488281,0.6616211,0.7055664,0.8964844,0.98535156,0.921875,0.5703125,0.061523438,-0.31933594,-0.6894531,-0.9213867
0.3408203,0.49804688,0.40185547,-0.013671875,-0.46972656,-0.7294922,1.4638672,9.586426,3.072754,-2.572754,-5.2094727,-3.8774414,-1.8706055,-2.0092773,-1.2763672,-0.55615234,0.18164062,0.31103516,0.5888672,0.8173828,0.71435547,-0.21240234,-0.375,-0.6977539,-0.8251953,-0.56689453,-0.18261719,0.0703125,0.359375,0.6381836,0.88378906,0.9160156,1.0517578,0.65478516,0.056640625,-0.30810547,-0.65234375,-0.89208984,-0.82177734
-0.05078125,-0.018066406,0.0126953125,-0.23730469,-0.84033203,-0.90478516,-0.11669922,3.6801758,5.9990234,-0.18164062,-4.8378906,-4.39209,-2.5756836,-1.5200195,-1.7094727,-1.0449219,-0.55078125,0.030761719,0.16357422,0.5625,0.6035156,0.3544922,-0.07470703,-0.45117188,-0.58447266,-0.2705078,0.047851562,0.2939453,0.38867188,0.44482422,0.64501953,0.77978516,0.86816406,0.7084961,0.2890625,-0.09765625,-0.37158203,-0.56347656
0.27539062,0.23046875,-0.18359375,-0.62060547,-0.68652344,0.013183594,3.6674805,6.6655273,-2.6987305,-4.623047,-3.0810547,-1.0644531,-1.0546875,-0.9790039,-0.33984375,0.088378906,0.01953125,0.18457031,0.359375,0.43066406,0.22802734,0.053710938,-0.52001953,-0.5234375,-0.38720703,0.06298828,0.26904297,0.47509766,0.45654297,0.5541992,0.7241211,0.76220703,0.73828125,0.34326172,-0.15185547,-0.5830078,-0.9614258
-0.17773438,-0.09765625,0.021484375,0.08984375,-0.072265625,-0.5566406,-0.5888672,-0.08203125,4.8095703,6.866699,-0.5126953,-4.376953,-5.2470703,-2.6899414,-1.7631836,-1.6806641,-0.7783203,-0.10498047,0.15673828,0.2939453,0.59277344,0.77441406,0.41308594,-0.22509766,-0.40673828,-0.59228516,-0.36669922,0.19091797,0.36132812,0.359375,0.30126953,0.40576172,0.5834961,0.60302734,0.3388672,0.08984375,-0.20605469,-0.46679688,-0.44873047
-0.027832031,0.17675781,0.3930664,0.35009766,-0.17822266,-0.47753906,-0.3486328,1.9326172,7.8413086,2.6293945,-2.1357422,-5.7490234,-4.650879,-1.9326172,-1.7119141,-1.4238281,-0.62109375,0.012207031,0.3125,0.5776367,0.7597656,0.6870117,0.17919922,-0.22802734,-0.45507812,-0.4033203,0.04345703,0.32714844,0.47802734,0.67822266,0.8310547,0.9580078,1.0458984,0.7919922,0.2763672,-0.23632812,-0.58154297,-0.94384766,-1.0615234
-0.14746094,0.07324219,0.20507812,0.14501953,-0.28320312,-0.55371094,-0.5917969,1.1279297,9.583008,2.5786133,-1.3662109,-5.2700195,-4.1875,-2.0957031,-2.0947266,-1.1538086,-0.41796875,-0.049804688,0.13867188,0.43310547,0.81933594,0.7001953,0.063964844,-0.6152344,-0.7739258,-0.7133789,-0.4951172,-0.1640625,0.32666016,0.47509766,0.5732422,0.7675781,1.0585938,1.0507812,0.62402344,0.13134766,-0.20166016,-0.5732422,-0.7158203
0.037109375,0.13378906,0.11279297,-0.43408203,-0.7265625,-0.8828125,1.4545898,8.949707,2.2456055,-1.5581055,-5.4692383,-4.5336914,-1.9418945,-1.3398438,-1.3520508,-0.33447266,-0.05126953,0.17480469,0.3486328,0.5209961,0.44580078,-0.16455078,-0.6298828,-0.5126953,-0.5756836,-0.13183594,0.23388672,0.45117188,0.40283203,0.4663086,0.57714844,0.69140625,0.6801758,0.38085938,-0.013671875,-0.32958984,-0.59277344,-0.796875
0.018554688,0.21386719,0.19189453,-0.22314453,-0.6616211,-0.76660156,0.8642578,9.169434,3.3408203,-0.6040039,-5.023926,-5.2617188,-2.6186523,-1.7583008,-1.7617188,-0.8652344,-0.13183594,0.23535156,0.25390625,0.53125,0.62060547,-0.001953125,-0.69433594,-0.90966797,-0.5654297,-0.27978516,0.07519531,0.390625,0.47558594,0.60009766,0.6894531,0.7236328,0.8588867,0.79052734,0.4506836,0.1772461,-0.15722656,-0.3876953
