"x","y","z","interval_no"
2.0336914,-0.13427734,1.5263672,1
2.0478516,-0.13427734,1.5097656,1
2.0405273,-0.12060547,1.5244141,1
2.0253906,-0.14013672,1.496582,1
2.024414,-0.13671875,1.487793,1
2.022461,-0.13476562,1.4863281,1
2.0195312,-0.16210938,1.4956055,1
2.0375977,-0.18896484,1.4741211,1
2.0083008,-0.17626953,1.4912109,1
2.0019531,-0.18457031,1.4794922,1
1.9765625,-0.19140625,1.4677734,1
1.9570312,-0.20361328,1.4609375,1
1.9418945,-0.21728516,1.4448242,1
1.9428711,-0.2265625,1.4350586,1
1.9433594,-0.234375,1.4155273,1
1.9248047,-0.22607422,1.4003906,1
1.925293,-0.21923828,1.3837891,1
1.9384766,-0.22802734,1.3598633,1
1.9428711,-0.23583984,1.3525391,1
1.9702148,-0.23242188,1.3417969,1
1.9902344,-0.21972656,1.3476562,1
2.010254,-0.2133789,1.3310547,1
2.025879,-0.21679688,1.3500977,1
2.008789,-0.21386719,1.34375,1
2.0117188,-0.18847656,1.3505859,1
1.9931641,-0.18554688,1.3730469,1
1.9956055,-0.1977539,1.3828125,1
2.0180664,-0.17285156,1.418457,1
2.0170898,-0.171875,1.4536133,1
2.0351562,-0.1616211,1.4638672,1
2.0131836,-0.1508789,1.4501953,1
2.005371,-0.15478516,1.4423828,1
2.0058594,-0.18164062,1.4399414,1
1.9941406,-0.19628906,1.4287109,1
1.9985352,-0.21533203,1.4355469,1
2.0078125,-0.2368164,1.4345703,1
2.0180664,-0.2446289,1.4501953,1
2.0458984,-0.23535156,1.472168,1
2.0688477,-0.17773438,1.4760742,1
2.0791016,-0.1459961,1.4677734,1
2.0683594,-0.13085938,1.4365234,1
2.0620117,-0.13476562,1.4555664,1
2.0532227,-0.12158203,1.46875,1
2.0688477,-0.11621094,1.4897461,1
2.0800781,-0.10986328,1.5244141,1
2.072754,-0.103027344,1.5351562,1
2.0585938,-0.09814453,1.5405273,1
2.0297852,-0.10498047,1.5444336,1
2.0131836,-0.13427734,1.5639648,1
1.9736328,-0.1616211,1.5571289,1
1.9458008,-0.19335938,1.5454102,1
1.9433594,-0.19091797,1.5483398,1
1.9375,-0.2109375,1.5634766,1
1.9272461,-0.19384766,1.5678711,1
1.9213867,-0.19189453,1.581543,1
1.9428711,-0.1640625,1.5874023,1
1.9648438,-0.13330078,1.6113281,1
1.9897461,-0.072753906,1.6254883,1
1.9887695,-0.036621094,1.6357422,1
1.9912109,-0.011230469,1.644043,1
1.9682617,-0.015136719,1.6450195,1
1.9580078,-0.013671875,1.6445312,1
1.9545898,-0.021972656,1.6455078,1
1.9458008,-0.043945312,1.6391602,1
1.9399414,-0.06982422,1.659668,1
1.9394531,-0.08300781,1.6469727,1
1.9389648,-0.087402344,1.6425781,1
1.9575195,-0.056152344,1.6420898,1
1.9838867,-0.017089844,1.6396484,1
2.0097656,0.034179688,1.6523438,1
2.0195312,0.061035156,1.6499023,1
2.0083008,0.063964844,1.6381836,1
1.9897461,0.048828125,1.6293945,1
1.9677734,0.044921875,1.6279297,1
1.9501953,0.04638672,1.6333008,1
1.9379883,0.040527344,1.6230469,1
1.9145508,0.0048828125,1.6088867,1
1.9042969,-0.051757812,1.6020508,1
1.9233398,-0.08496094,1.5830078,1
1.9355469,-0.080566406,1.5859375,1
1.9511719,-0.08154297,1.5913086,1
1.9594727,-0.076660156,1.6025391,1
1.9765625,-0.044433594,1.6186523,1
1.9838867,-0.0087890625,1.6230469,1
1.9980469,0.022949219,1.6391602,1
2.005371,0.011230469,1.6445312,1
1.9819336,0.00390625,1.6577148,1
1.9682617,-0.0078125,1.6640625,1
1.9506836,-0.018066406,1.6342773,1
1.9355469,-0.036621094,1.6308594,1
1.9389648,-0.036621094,1.6450195,1
1.9448242,-0.037109375,1.6362305,1
1.9453125,-0.026855469,1.6303711,1
1.956543,-0.0009765625,1.6235352,1
1.9672852,0.030273438,1.6157227,1
1.9545898,0.05810547,1.6376953,1
1.9672852,0.072753906,1.6186523,1
