"Position","Value"

"Interval",1

"Position","Value"
"peaks[0]",54
"peaks[1]",91
"peaks[2]",129
"peaks[3]",165
"peaks[4]",204
"peaks[5]",240
"peaks[6]",279
"peaks[7]",315
"peaks[8]",353
"peaks[9]",390
"peaks[10]",428
"peaks[11]",464
"peaks[12]",502
"peaks[13]",539
"peaks[14]",578
"peaks[15]",614
"peaks[16]",653
"peaks[17]",689
"peaks[18]",728
"peaks[19]",765
"peaks[20]",802
"peaks[21]",838
"peaks[22]",878
"peaks[23]",914
"peaks[24]",952
"peaks[25]",989
"peaks[26]",1028
"peaks[27]",1064
"peaks[28]",1102
"peaks[29]",1139
"peaks[30]",1177
"peaks[31]",1213
"peaks[32]",1251
"peaks[33]",1288
"peaks[34]",1326
"peaks[35]",1363
"peaks[36]",1402
"peaks[37]",1438
"peaks[38]",1476
"peaks[39]",1512
"peaks[40]",1551
"peaks[41]",1587
"peaks[42]",1625
"peaks[43]",1662
"peaks[44]",1700
"peaks[45]",1736
"peaks[46]",1775
"peaks[47]",1812
"peaks[48]",1849
"peaks[49]",1887
"peaks[50]",1924
"peaks[51]",1959
"peaks[52]",1997
"peaks[53]",2033
"peaks[54]",2073
"peaks[55]",2110
"peaks[56]",2147
"peaks[57]",2183
"peaks[58]",2221
"peaks[59]",2257
"peaks[60]",2296
"peaks[61]",2332
"peaks[62]",2370
"peaks[63]",2406
"peaks[64]",2444
"peaks[65]",2480
"peaks[66]",2519
"peaks[67]",2556
"peaks[68]",2594
"peaks[69]",2630
"peaks[70]",2668
"peaks[71]",2705
"peaks[72]",2742
"peaks[73]",2778
"peaks[74]",2816
"peaks[75]",2853
"peaks[76]",2890
"peaks[77]",2926
