0.012515629,0.01519012,-0.354473658,-0.548575055,-0.465845113,-0.282651334,-0.174040176,-0.021866369,0.107449281,-0.056127334,-0.155176593,-0.734402783,-1.664144301,-1.795034333,3.456981207,3.055503868,0.967423699,0.507406198,0.292832122,0.218931178,0.03225504,-0.156684737,-0.205770319,-0.210625426,-0.155743066,-0.220576812,-0.210467753,-0.148865447,-0.097075652,-0.098805048,-0.147471751,-0.122217137,-0.132981743,-0.138140075,-0.097724705,-0.077604202,-0.113368169,-0.08764825,0
0.340206016,0.066396129,-0.382588944,-0.482338605,-0.493879547,-0.291341857,-0.140731104,-0.041669052,0.255988653,0.248071446,0.019855265,-0.664801143,-1.844208358,-2.292202007,3.118502871,2.687537078,1.22060683,0.391389906,0.35751802,0.334290259,0.242872379,-0.022537108,-0.100975251,-0.172716201,-0.207193748,-0.216010908,-0.199820631,-0.099686841,0.022742406,-0.003348315,-0.11629884,-0.033757124,-0.068931982,-0.054374344,-0.006591345,-0.016638682,-0.072801973,-0.087276044,0
0.219571627,0.047777112,-0.300554333,-0.463013572,-0.490064297,-0.358376438,-0.177203861,0.023103074,0.205517196,0.044039524,-0.165522088,-0.821980641,-1.559428574,-3.001840441,3.894129157,2.261582176,0.765762305,0.29649691,0.276394781,0.206752794,0.030072208,-0.120902373,-0.115994016,-0.095952847,-0.08461229,-0.079393303,-0.063563338,0.003899294,0.036065278,-0.038335628,-0.105744702,-0.070246717,-0.124438687,-0.156159412,-0.11830133,-0.074796053,-0.073409799,-0.108856007,0
0.074016659,0.08855501,-0.080795507,-0.381226666,-0.418420682,-0.206031842,-0.222182033,-0.080741097,0.197586038,0.147585037,-0.027343841,-0.512209324,-1.511268964,-1.75597417,2.53615447,3.561200765,1.328545405,0.666980541,0.398239651,0.28258751,0.042840238,-0.240935395,-0.311096141,-0.296181586,-0.21664763,-0.129755154,-0.143077709,-0.132105211,-0.116892434,-0.049153126,-0.051275405,-0.097687312,-0.020060916,-0.157910789,-0.079651279,-0.038704175,-0.03418764,0.00174395,0.052344052
0.195910504,-0.10165291,-0.488019999,-0.554908719,-0.487718818,-0.332135909,-0.239762128,0.047407533,0.161918809,0.040312622,-0.4025008,-0.944362884,-1.187133403,-2.922398736,3.939194026,2.438838838,0.875327795,0.468596524,0.291585605,0.210397789,-0.00463648,-0.158384481,-0.203989593,-0.216273905,-0.054282564,-0.071967284,-0.030465484,0.157934243,0.186427759,0.036369262,-0.046603157,0.008684565,-0.037813653,-0.019379596,-0.02403622,-0.016879578,-0.003537904,0.029040615,0
0.228283596,0.20452634,-0.250105753,-0.425824139,-0.349387077,-0.349652019,-0.223927927,-0.065543175,-0.05707581,-0.138028498,-0.270034644,-0.949349349,-1.516416233,-2.721915876,4.189344383,1.510049505,0.619165312,0.481619683,0.333434212,0.192428343,-0.034177844,-0.151268142,-0.187637535,-0.147462515,-0.133716169,-0.166294476,-0.108362682,-0.077366629,-0.080968805,-0.12683063,-0.156160989,-0.093032281,-0.082228104,-0.003164724,-0.016617827,-0.023211215,-0.012633898,0,0
0.150403429,0.016739925,-0.396303566,-0.576509951,-0.465230328,-0.360621976,-0.233860084,-0.224983456,-0.266011711,-0.279043137,-0.646080543,-1.636019488,-1.460699333,0.417734075,3.780516179,1.879874461,0.693847068,0.364451405,0.476359398,0.423247116,0.302317741,0.113562976,0.032541511,-0.083198499,-0.099528397,-0.064299504,0.010584387,0.042955532,0.068969897,-0.014922393,-0.081609981,-0.085823201,-0.14433298,-0.131255866,-0.110424866,-0.074368337,-0.063294265,0.010243329,0
0.179447676,0.164071605,-0.159396606,-0.497115288,-0.499439322,-0.485042819,-0.359221973,-0.120209839,-0.132074692,-0.243875211,-0.331748147,-1.048320685,-2.068431705,-2.197484242,3.358782385,2.918461693,1.207070642,0.464270671,0.458763523,0.412326858,0.26542294,0.101273276,-0.029257766,-0.095656771,-0.116877682,-0.106110092,-0.16215468,0.00924492,0.067028546,0.029438164,-0.034527349,-0.028569937,-0.087092544,-0.129284575,-0.15317512,-0.126477471,-0.102879519,0.006233855,0
0.243382032,-0.00414504,-0.453315013,-0.452573001,-0.3647785,-0.296805688,-0.238817201,-0.445158466,-0.523012496,-0.350540892,-0.483943998,-1.544718573,-1.070821207,2.735089345,3.317909239,1.20951984,0.66900317,0.35444935,0.23848545,0.058318843,-0.15400954,-0.189963987,-0.155865821,-0.017600888,-0.025134496,-0.130758462,-0.084934277,-0.021007104,-0.097682242,-0.285705188,-0.243832182,-0.247108398,-0.229305833,-0.169532137,-0.058865157,-0.029032464,0.022046151,0.10388273,0
-0.375595787,-0.480371977,-0.488487214,-0.360984435,-0.070427887,-0.058910952,-0.173391384,-0.243894555,-0.842474388,-2.498755794,-2.015694215,3.165907514,3.03634763,1.305064072,0.540745091,0.613922465,0.460737006,0.337529999,0.097063362,-0.061079027,-0.19202495,-0.135846503,-0.04233937,-0.042044108,0.006048244,0.113747243,0.114550433,-0.025825194,-0.042704239,-0.134913115,-0.135190747,-0.158241174,-0.112432786,-0.0714703,-0.026750322,0,0,0,0
