"Interval_no","Peaks_Index","Peaks_value","Step_Side"
"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",64,"left"
1,"peaks[1]",100,"right"
1,"peaks[2]",137,"left"
1,"peaks[3]",173,"right"
1,"peaks[4]",210,"left"
1,"peaks[5]",246,"right"
1,"peaks[6]",283,"left"
1,"peaks[7]",319,"right"
1,"peaks[8]",357,"left"
1,"peaks[9]",393,"right"
1,"peaks[10]",430,"left"
1,"peaks[11]",466,"right"
1,"peaks[12]",502,"left"
1,"peaks[13]",538,"right"
1,"peaks[14]",575,"left"
1,"peaks[15]",610,"right"
1,"peaks[16]",647,"left"
1,"peaks[17]",683,"right"
1,"peaks[18]",720,"left"
1,"peaks[19]",757,"right"
1,"peaks[20]",791,"left"
1,"peaks[21]",827,"right"
1,"peaks[22]",864,"left"
1,"peaks[23]",899,"right"
1,"peaks[24]",936,"left"
1,"peaks[25]",971,"right"
1,"peaks[26]",1009,"left"
1,"peaks[27]",1042,"right"
1,"peaks[28]",1079,"left"
1,"peaks[29]",1115,"right"
1,"peaks[30]",1151,"left"
1,"peaks[31]",1186,"right"
1,"peaks[32]",1223,"left"
1,"peaks[33]",1258,"right"
1,"peaks[34]",1295,"left"
1,"peaks[35]",1329,"right"
1,"peaks[36]",1366,"left"
1,"peaks[37]",1402,"right"
1,"peaks[38]",1439,"left"
1,"peaks[39]",1475,"right"
1,"peaks[40]",1511,"left"
1,"peaks[41]",1548,"right"
1,"peaks[42]",1583,"left"
1,"peaks[43]",1619,"right"
1,"peaks[44]",1656,"left"
1,"peaks[45]",1692,"right"
1,"peaks[46]",1729,"left"
1,"peaks[47]",1765,"right"
1,"peaks[48]",1802,"left"
1,"peaks[49]",1838,"right"
1,"peaks[50]",1875,"left"
1,"peaks[51]",1910,"right"
1,"peaks[52]",1947,"left"
1,"peaks[53]",1983,"right"
1,"peaks[54]",2020,"left"
1,"peaks[55]",2056,"right"
1,"peaks[56]",2093,"left"
1,"peaks[57]",2129,"right"
1,"peaks[58]",2166,"left"
1,"peaks[59]",2202,"right"
1,"peaks[60]",2238,"left"
1,"peaks[61]",2274,"right"
1,"peaks[62]",2311,"left"
1,"peaks[63]",2347,"right"
1,"peaks[64]",2384,"left"
1,"peaks[65]",2419,"right"
1,"peaks[66]",2456,"left"
1,"peaks[67]",2492,"right"
1,"peaks[68]",2529,"left"
1,"peaks[69]",2565,"right"
1,"peaks[70]",2602,"left"
1,"peaks[71]",2638,"right"
1,"peaks[72]",2676,"left"
1,"peaks[73]",2711,"right"
1,"peaks[74]",2748,"left"
1,"peaks[75]",2785,"right"
1,"peaks[76]",2823,"left"
1,"peaks[77]",2860,"right"
1,"peaks[78]",2897,"left"
1,"peaks[79]",2933,"right"
