"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"Rpeaks[0]",99,"right"
1,"Rpeaks[1]",137,"left"
1,"Rpeaks[2]",175,"right"
1,"Rpeaks[3]",212,"left"
1,"Rpeaks[4]",250,"right"
1,"Rpeaks[5]",288,"left"
1,"Rpeaks[6]",325,"right"
1,"Rpeaks[7]",362,"left"
1,"Rpeaks[8]",400,"right"
1,"Rpeaks[9]",438,"left"
1,"Rpeaks[10]",475,"right"
1,"Rpeaks[11]",513,"left"
1,"Rpeaks[12]",550,"right"
1,"Rpeaks[13]",588,"left"
1,"Rpeaks[14]",625,"right"
1,"Rpeaks[15]",662,"left"
1,"Rpeaks[16]",700,"right"
1,"Rpeaks[17]",738,"left"
1,"Rpeaks[18]",775,"right"
1,"Rpeaks[19]",813,"left"
1,"Rpeaks[20]",850,"right"
1,"Rpeaks[21]",888,"left"
1,"Rpeaks[22]",926,"right"
1,"Rpeaks[23]",964,"left"
1,"Rpeaks[24]",1003,"right"
1,"Rpeaks[25]",1039,"left"
1,"Rpeaks[26]",1078,"right"
1,"Rpeaks[27]",1115,"left"
1,"Rpeaks[28]",1153,"right"
1,"Rpeaks[29]",1190,"left"
1,"Rpeaks[30]",1227,"right"
1,"Rpeaks[31]",1266,"left"
1,"Rpeaks[32]",1303,"right"
1,"Rpeaks[33]",1341,"left"
1,"Rpeaks[34]",1378,"right"
1,"Rpeaks[35]",1417,"left"
1,"Rpeaks[36]",1455,"right"
1,"Rpeaks[37]",1493,"left"
1,"Rpeaks[38]",1531,"right"
1,"Rpeaks[39]",1569,"left"
1,"Rpeaks[40]",1607,"right"
1,"Rpeaks[41]",1644,"left"
1,"Rpeaks[42]",1682,"right"
1,"Rpeaks[43]",1720,"left"
1,"Rpeaks[44]",1758,"right"
1,"Rpeaks[45]",1796,"left"
1,"Rpeaks[46]",1834,"right"
1,"Rpeaks[47]",1872,"left"
1,"Rpeaks[48]",1908,"right"
1,"Rpeaks[49]",1947,"left"
1,"Rpeaks[50]",1984,"right"
1,"Rpeaks[51]",2022,"left"
1,"Rpeaks[52]",2059,"right"
1,"Rpeaks[53]",2098,"left"
1,"Rpeaks[54]",2136,"right"
1,"Rpeaks[55]",2173,"left"
1,"Rpeaks[56]",2211,"right"
1,"Rpeaks[57]",2248,"left"
1,"Rpeaks[58]",2286,"right"
1,"Rpeaks[59]",2324,"left"
1,"Rpeaks[60]",2362,"right"
1,"Rpeaks[61]",2401,"left"
1,"Rpeaks[62]",2438,"right"
1,"Rpeaks[63]",2476,"left"
1,"Rpeaks[64]",2514,"right"
1,"Rpeaks[65]",2552,"left"
1,"Rpeaks[66]",2589,"right"
1,"Rpeaks[67]",2626,"left"
1,"Rpeaks[68]",2665,"right"
1,"Rpeaks[69]",2703,"left"
1,"Rpeaks[70]",2740,"right"
1,"Rpeaks[71]",2778,"left"
1,"Rpeaks[72]",2816,"right"
1,"Rpeaks[73]",2854,"left"
1,"Rpeaks[74]",2891,"right"
1,"Rpeaks[75]",2930,"left"
