-0.41552734,-0.63623047,-0.5859375,-0.3720703,-0.104003906,0.6484375,1.1176758,-0.05419922,-1.4238281,1.4814453,3.694336,1.2539062,0.96533203,-0.421875,-0.2788086,-0.2397461,-0.4790039,-0.051757812,-0.28027344,0.16601562,-0.05810547,-0.1928711,-0.014160156,0.3251953,0.17919922,-0.017578125,-0.0546875,0.0234375,0.076171875,-0.13085938,-0.28857422,-0.17089844,-0.053710938,0.18115234,0.5258789
-0.85058594,-0.5605469,-0.46875,-0.091308594,0.17333984,0.28466797,0.063964844,-0.7446289,1.3544922,3.6860352,1.3686523,1.1000977,-0.1899414,-0.1171875,0.1796875,-0.13769531,0.26660156,0.06591797,0.068847656,-0.17382812,-0.3779297,-0.5708008,-0.49023438,-0.5214844,-0.4868164,-0.29003906,-0.18701172,-0.088378906,-0.118652344,-0.36621094,-0.12109375,0.43847656,0.6088867,0.7788086,0.80566406
-0.47216797,-0.64990234,-0.37304688,-0.1665039,0.044921875,0.091796875,-0.53271484,-0.71875,2.1982422,4.0751953,1.7924805,1.0307617,-0.28857422,-0.29052734,-0.27734375,-0.3984375,-0.024414062,-0.22460938,-0.13867188,-0.21191406,-0.1796875,-0.42773438,-0.015625,-0.17138672,-0.20019531,-0.09814453,-0.005371094,0.087402344,-0.049804688,-0.29638672,-0.23242188,0.083984375,0.2915039,0.42138672,0
-0.35009766,-0.34472656,-0.29248047,-0.07324219,0.36816406,0.25927734,-0.7919922,-0.8022461,2.5864258,3.6308594,1.7661133,1.2246094,-0.06640625,0.11425781,-0.17919922,-0.091308594,0.19482422,-0.40673828,-0.24951172,-0.32617188,-0.35839844,-0.4086914,-0.4013672,-0.19824219,-0.33642578,-0.47509766,-0.09667969,0.006835938,-0.029296875,0.015136719,0.1640625,0.47753906,0.6220703,0.59814453,0
-0.2758789,-0.48535156,-0.5625,-0.31689453,-0.033203125,0.2524414,0.7080078,-0.27294922,-1.6357422,0.64746094,3.543457,1.621582,1.2041016,0.00390625,0.03857422,0.036132812,-0.19580078,0.032714844,-0.16796875,0.036132812,-0.11621094,-0.27441406,-0.25097656,-0.08691406,-0.08544922,0.010253906,-0.083496094,0.012207031,0.099121094,-0.08251953,-0.21386719,0.06591797,0.2602539,0.39453125,0
-0.24365234,-0.29296875,-0.33007812,-0.3461914,0.1508789,0.5600586,-0.09765625,-1.2026367,0.71728516,3.53125,1.4414062,0.84765625,-0.32910156,-0.24267578,-0.03857422,-0.3881836,0.099121094,0.2553711,0.1743164,0.1459961,-0.3461914,-0.4091797,-0.23779297,-0.19970703,-0.13427734,-0.1328125,0.03955078,0.08935547,-0.009765625,-0.13378906,-0.10595703,0.17529297,0.38232422,0.64697266,0
-0.19238281,-0.43603516,-0.46728516,-0.3017578,0.36621094,0.88623047,-0.001464844,-1.9799805,0.010253906,3.421875,1.6181641,0.94433594,0.34326172,-0.022949219,0.099121094,-0.18066406,0.03466797,0.2705078,-0.029785156,0.019042969,-0.38085938,-0.033691406,0.05419922,0.024902344,-0.017089844,-0.092285156,0.1303711,0.0546875,-0.18408203,-0.11669922,-0.08691406,0.18652344,0.3647461,0.58496094,0
-0.32617188,-0.40234375,-0.46875,-0.1743164,0.22070312,0.25341797,-0.58691406,-1.1572266,1.1044922,3.2055664,1.5820312,0.8413086,-0.2866211,-0.12988281,-0.019042969,-0.15527344,0.19042969,-0.1586914,0.122558594,-0.08984375,-0.4038086,-0.5136719,-0.35351562,-0.46777344,-0.52490234,-0.3774414,-0.13916016,0.008300781,-0.06347656,-0.22021484,-0.05810547,0.1821289,0.47558594,0.7861328,0
-0.35839844,-0.4091797,-0.50097656,-0.5444336,0.012695313,0.16015625,0.6201172,-0.2548828,-1.9311523,0.93408203,3.9736328,1.5712891,0.9555664,-0.15234375,-0.22998047,-0.13330078,-0.45898438,-0.10253906,-0.14111328,0.021484375,0.029296875,-0.0703125,-0.24902344,0.040039062,0.002929688,0.19189453,-0.016113281,-0.119628906,0.040039062,-0.005859375,-0.32226562,-0.16064453,0.2319336,0.5366211,0.71191406
-0.22949219,-0.3876953,-0.40234375,-0.0546875,0.5151367,0.5698242,-1.9956055,-0.40966797,4.421875,2.4003906,1.284668,0.32470703,-0.30859375,-0.17871094,-0.41064453,0.099609375,0.26660156,0.19189453,0.07861328,0.08203125,-0.00390625,-0.07861328,-0.083496094,-0.12695312,-0.3173828,-0.42041016,-0.24609375,-0.171875,-0.30371094,-0.2915039,-0.03955078,0.29492188,0.56933594,0.8178711,0
-0.27539062,-0.47509766,-0.5966797,-0.42333984,-0.037597656,0.20507812,-0.14208984,-1.5136719,0.31933594,3.9414062,1.7133789,0.82421875,-0.003417969,-0.104003906,0.057128906,-0.40966797,0.10058594,0.017578125,0.22998047,0.07519531,-0.3491211,0.04345703,0.030273438,-0.023925781,-0.08251953,-0.1430664,0.11328125,0.075683594,-0.014648438,-0.099609375,-0.15332031,0.03466797,0.31640625,0.41845703,0
-0.4584961,-0.47070312,-0.38134766,-0.100097656,-0.020019531,0.21728516,0.52685547,-0.7524414,-1.6313477,1.2529297,3.5717773,1.5913086,1.2646484,-0.17382812,0.15527344,0.09277344,-0.06640625,0.14404297,-0.20410156,-0.083496094,-0.40673828,-0.54785156,-0.33691406,-0.29589844,-0.103027344,0.012207031,-0.08154297,0.051757812,0.068359375,-0.040527344,-0.18896484,0.12109375,0.15478516,0.45214844,0.8286133
-0.35791016,-0.4975586,-0.49658203,-0.6176758,-0.12402344,0.49804688,0.7475586,-1.1728516,-1.2651367,2.3686523,2.9516602,1.1933594,0.7319336,-0.23095703,0.2133789,-0.099121094,0.2084961,0.1821289,-0.026855469,0.013671875,-0.27441406,-0.63378906,-0.5151367,-0.38476562,-0.07324219,-0.0625,-0.16015625,-0.018066406,0.08691406,-0.08203125,-0.06689453,0.36376953,0.58740234,0.62158203,0
