0.84033203,0.70703125,0.27685547,-0.048828125,-0.1616211,-0.14111328,-0.5463867,1.6513672,-1.421875,-9.376465,-1.8491211,2.380371,1.8007812,6.2700195,4.8740234,2.940918,2.1796875,1.3276367,0.6113281,-0.44482422,-1.3276367,-1.3632812,-1.0336914,-0.9501953,-0.61621094,-0.3618164,0.057617188,0.1953125,0.49365234,0.2890625,0.007324219,-0.4189453,-0.5727539,-0.50097656,-0.39990234,-0.46142578,-0.2553711,-0.359375,-0.56640625,-0.4350586,-0.29589844,0
0.4116211,0.18847656,-0.09277344,-0.36865234,-0.32421875,-0.31298828,1.8041992,-0.103515625,-9.568848,-2.9624023,2.315918,1.453125,5.104492,5.7924805,3.494629,2.0170898,1.1655273,0.69677734,0.14990234,-0.6069336,-0.4975586,-0.9008789,-0.9057617,-0.7636719,-0.24169922,0.07324219,0.006347656,0.09423828,0.22070312,-0.30517578,-0.6899414,-0.7104492,-0.58740234,-0.49169922,-0.22753906,-0.16601562,-0.1352539,-0.14941406,-0.099609375,0,0,0
0.80810547,0.39013672,0.087890625,-0.23144531,-0.2919922,-0.2055664,-0.62353516,2.4067383,-1.2050781,-9.7265625,-1.3447266,1.6850586,1.5249023,7.1396484,4.180176,2.7114258,1.7670898,1.112793,0.63916016,-0.07763672,-1.2246094,-0.91259766,-0.66015625,-0.6191406,-0.4951172,-0.12451172,-0.0546875,0.1850586,0.5332031,0.033203125,-0.62402344,-0.9067383,-0.9638672,-0.93115234,-0.7285156,-0.47607422,-0.45410156,-0.56689453,-0.40966797,-0.31640625,0,0
0.5,-0.060058594,-0.5620117,-0.6171875,-0.85302734,0.73876953,-1.7871094,-7.6606445,-2.2182617,2.6660156,1.4404297,5.1835938,5.1552734,3.0288086,1.96875,0.9746094,0.40185547,-0.21533203,-0.8183594,-0.9682617,-1.1508789,-1.0556641,-0.76123047,-0.3828125,-0.052246094,-0.10888672,-0.002929688,0.17285156,-0.2705078,-0.55908203,-0.6767578,-0.6713867,-0.6777344,-0.30566406,-0.32128906,-0.31982422,-0.4716797,-0.34570312,0,0,0,0
0.82666016,0.54541016,0.26220703,-0.2006836,-0.27490234,-0.31689453,-0.61083984,1.4975586,-1.09375,-10.248535,-2.081543,2.9868164,1.2915039,7.564453,4.54541,2.8955078,2.010254,1.2099609,0.44677734,0.1303711,-0.78808594,-1.1821289,-0.8203125,-0.58251953,-0.27001953,-0.036621094,0.048339844,0.17578125,0.3232422,0.47802734,0.01953125,-0.5419922,-0.83740234,-0.88964844,-0.82666016,-0.81152344,-0.7080078,-0.5493164,-0.67578125,-0.58203125,-0.38378906,0
1.0488281,0.67529297,0.31103516,-0.14355469,-0.13623047,-0.13134766,-0.11767578,1.8349609,-5.2348633,-7.938965,-0.11230469,2.484375,1.640625,6.563965,3.3574219,2.0810547,1.2255859,0.7397461,0.25195312,-0.1640625,-0.7675781,-0.9003906,-0.84716797,-0.5991211,-0.06201172,-0.39160156,-0.17626953,0.123046875,0.075683594,-0.30664062,-0.66845703,-0.87939453,-0.8432617,-0.7763672,-0.77197266,-0.5908203,-0.39160156,-0.32666016,-0.12890625,0.14941406,0,0
0.5678711,0.08105469,-0.29003906,-0.47021484,-0.49902344,-0.46679688,1.1552734,-0.6923828,-8.140625,-2.678711,2.0654297,1.550293,4.5600586,5.885742,3.4853516,1.9790039,1.2392578,0.7036133,0.10839844,-0.35791016,-1.0112305,-0.5800781,-0.36865234,-0.33984375,-0.16699219,-0.07519531,0.18945312,0.34472656,0.7011719,0.3774414,-0.40722656,-0.7836914,-0.92626953,-0.8720703,-0.87597656,-0.69140625,-0.6850586,-0.63964844,-0.5722656,-0.22314453,0,0
0.5678711,0.61035156,0.55126953,0.20410156,-0.056640625,0.09326172,-0.05810547,1.9487305,-2.7490234,-8.8828125,-0.22167969,2.692871,2.1582031,6.402832,4.569336,2.6450195,1.6845703,0.4013672,0.30664062,-0.4350586,-0.7182617,-0.9897461,-1.0600586,-0.90283203,-0.27734375,-0.14111328,0.016601562,0.15185547,0.41845703,0.375,-0.07861328,-0.42382812,-0.58203125,-0.6738281,-0.7324219,-0.734375,-0.70751953,-0.76416016,-0.80859375,-0.4638672,-0.06347656,0
0.58935547,-0.026367188,-0.47070312,-0.6040039,-0.6020508,-0.3388672,0.9868164,-5.4765625,-7.1259766,-0.13476562,2.5854492,1.1210938,5.7338867,4.5126953,3.0908203,1.7475586,1.112793,0.5395508,0.11279297,-0.46972656,-0.57666016,-0.43945312,-0.5234375,-0.60791016,-0.4399414,0.007324219,0.21044922,0.46044922,0.80615234,0.20898438,-0.23779297,-0.5288086,-0.69384766,-0.7182617,-0.85546875,-0.99853516,-1.0209961,-0.68115234,-0.12646484,0,0,0
0.98583984,0.23632812,-0.2529297,-0.62353516,-0.5366211,-0.7426758,0.6538086,-0.38134766,-10.331055,-3.0776367,3.1835938,1.1987305,4.1572266,8.311523,3.5551758,2.350586,1.5087891,0.50146484,0.3696289,-0.390625,-0.57128906,-0.9394531,-0.7836914,-0.4921875,0.032226562,0.40722656,0.39941406,0.35009766,0.3857422,0.109375,-0.3100586,-0.83447266,-1.0068359,-1.1586914,-0.95214844,-0.76660156,-0.60498047,-0.54003906,-0.41455078,-0.25927734,0,0
