-0.66845703,-0.15478516,0.8383789,1.4716797,1.3154297,0.5751953,-1.9848633,-1.8759766,0.4008789,1.6591797,1.8510742,2.336914,0.68896484,-0.5722656,-0.5991211,-0.59814453,-0.41210938,-0.4482422,-0.25,0.037109375,0.30664062,0.39160156,0.37109375,0.24804688,0.13378906,0.038085938,0.1616211,0.21923828,0.54541016,0.5859375,0.7441406,0.70996094,0.84277344,0.8486328,0.52197266,0.080078125,-0.099609375,-0.059570312,0,0
-0.3461914,-0.1850586,0.2319336,0.7597656,1.0991211,1.0932617,0.77978516,-1.59375,-1.9233398,0.10205078,1.0498047,1.5292969,2.340332,0.6738281,-0.13134766,-0.19384766,-0.38183594,-0.4638672,-0.42822266,-0.51171875,-0.35498047,0.047851562,0.22021484,0.16796875,0.2758789,0.32958984,0.36572266,0.45898438,0.31835938,0.4892578,0.48828125,0.6459961,0.7944336,0.93847656,0.91748047,0.34375,-0.052246094,-0.026367188,0.06298828,0
-0.52783203,-0.4267578,0.26904297,1.2080078,1.5664062,1.284668,-0.20019531,-2.265625,-1.7666016,0.9194336,1.7875977,2.2543945,2.4887695,0.32128906,-0.4921875,-0.5151367,-0.5883789,-0.38330078,-0.4658203,-0.2055664,0.12011719,0.3383789,0.3491211,0.2524414,0.12451172,0.09326172,0.06298828,0.1743164,0.3149414,0.34277344,0.41552734,0.54003906,0.5761719,0.7573242,0.8442383,0.19824219,-0.23730469,-0.22802734,-0.1796875,0
-0.3930664,-0.26220703,0.41845703,1.0458984,0.74902344,0.9902344,-0.20458984,-1.2231445,-1.2006836,0.8208008,1.4667969,1.8530273,1.8037109,-0.028808594,-0.35888672,-0.3618164,-0.30273438,-0.11669922,0.08251953,0.22021484,0.15234375,0.30419922,0.38867188,0.4296875,0.4716797,0.3178711,0.22607422,0.14941406,0.1821289,0.0703125,0.03857422,0.17675781,0.20263672,0.45263672,0.31152344,-0.13623047,-0.19726562,-0.055664062,0,0
-0.40966797,-0.29882812,-0.16308594,0.24707031,0.98339844,1.4619141,1.5668945,1.125,-1.534668,-2.197754,-0.20117188,1.2216797,1.4438477,2.2919922,0.7294922,0.11376953,-0.2680664,-0.49072266,-0.34033203,-0.48535156,-0.4555664,-0.22753906,-0.002929688,0.12646484,0.107910156,0.1381836,0.13916016,0.08935547,0.14453125,0.21923828,0.3227539,0.3984375,0.55322266,0.67822266,0.86035156,0.97753906,0.7578125,0.31835938,0.11767578,0.109375
-0.40039062,-0.32958984,0.33789062,0.84814453,1.2241211,1.3173828,-0.19384766,-2.2207031,-1.6772461,1.1054688,1.6210938,2.0478516,2.1694336,0.31103516,-0.25927734,-0.33984375,-0.49316406,-0.5234375,-0.4633789,-0.23242188,-0.038085938,0.3881836,0.5058594,0.4086914,0.38427734,0.33203125,0.31298828,0.21142578,0.33789062,0.42626953,0.4970703,0.5727539,0.609375,0.50683594,0.66748047,0.44482422,0.07324219,-0.061035156,0.041992188,0
-0.52490234,-0.22265625,0.4350586,1.1333008,1.6538086,1.6723633,0.9692383,-1.387207,-1.5083008,0.40966797,1.6582031,1.6386719,2.149414,0.3876953,-0.39404297,-0.40039062,-0.5996094,-0.46826172,-0.52685547,-0.3696289,-0.25,0.17138672,0.2919922,0.2939453,0.24707031,0.1977539,0.21191406,0.21533203,0.47070312,0.5444336,0.57470703,0.7783203,0.75878906,0.8378906,0.9770508,0.5732422,0.18847656,0.15527344,0.057617188,0
-0.62353516,-0.41259766,0.1850586,0.8515625,1.4643555,0.88916016,-0.53759766,-2.1601562,-1.5581055,1.0664062,2.012207,2.503418,2.659668,0.5473633,-0.28710938,-0.3203125,-0.43017578,-0.2680664,-0.35058594,-0.15527344,-0.033691406,-0.018066406,0.13134766,0.20800781,0.18847656,0.13867188,0.17675781,0.25976562,0.4873047,0.42041016,0.40234375,0.5629883,0.63671875,0.69873047,0.70947266,0.24316406,-0.2783203,-0.2680664,-0.0078125,0
-0.37646484,-0.29248047,0.4477539,0.93359375,1.175293,0.42871094,0.4794922,-1.5708008,-1.9560547,0.30371094,1.4316406,2.0844727,2.6435547,0.5107422,-0.25976562,-0.2680664,-0.43701172,-0.50439453,-0.5644531,-0.5029297,-0.09326172,0.16357422,0.31396484,0.3623047,0.23876953,0.29003906,0.3935547,0.32421875,0.48535156,0.37597656,0.5541992,0.4741211,0.62890625,0.86035156,0.36376953,0.057128906,0.13378906,0.14257812,0,0
-0.6269531,-0.5830078,-0.06982422,0.8173828,1.4057617,1.0483398,0.82714844,-1.5703125,-1.9335938,0.2133789,1.3945312,1.762207,2.536621,0.56884766,-0.23144531,-0.375,-0.59228516,-0.5600586,-0.49169922,-0.22802734,0.078125,0.3022461,0.48291016,0.37695312,0.3540039,0.21191406,0.16894531,0.32421875,0.25390625,0.3203125,0.5004883,0.6826172,0.70996094,0.7919922,0.79003906,0.17041016,-0.14892578,0.09326172,0.19873047,0
