0.30615234,0.49560547,0.7241211,0.875,0.796875,0.12792969,-0.2915039,-0.3413086,0.078125,-1.5336914,-3.0615234,0.20166016,1.6166992,2.8842773,3.729004,1.253418,-0.37353516,-0.62109375,-0.67626953,-0.81689453,-0.67333984,-0.26367188,-0.06347656,0.07421875,0.000976563,-0.12890625,-0.08935547,0.20507812,0.53466797,0.8886719,0.90283203,0.76416016,0.33496094,0.02734375,-0.2421875,-0.43896484,-0.5,-0.49902344,0
0.33496094,0.67089844,1.0620117,1.2143555,0.7050781,-0.19970703,-0.4169922,0.24267578,0.44140625,-0.064941406,-4.3583984,-2.053711,1.1289062,2.385254,3.7260742,2.3125,0.087890625,-0.93310547,-0.59375,-0.7314453,-0.66748047,-0.46044922,-0.18017578,0.20605469,0.5678711,0.6660156,0.43798828,0.23095703,0.13916016,0.32714844,0.43359375,0.3178711,-0.07373047,-0.18701172,-0.17675781,-0.016601562,-0.032226562,-0.16894531,0
0.48828125,0.80322266,1.1523438,1.512207,1.3833008,0.46777344,0.11816406,-0.030761719,-0.38623047,-2.2075195,-1.9272461,0.23486328,1.4125977,1.6977539,1.6835938,0.34423828,-0.16308594,-0.028320312,-0.30859375,-0.44384766,-0.28857422,0.01953125,0.18457031,0.21191406,0.088378906,-0.12109375,-0.24267578,-0.13476562,0.17285156,0.57714844,0.75878906,0.55615234,0.32080078,0.072265625,-0.03955078,-0.106933594,-0.11767578,-0.19921875,0
0.6118164,0.7294922,0.9008789,1.1289062,1.0795898,0.53027344,-0.033691406,-0.110839844,-0.20996094,-3.1450195,-3.3979492,0.8925781,2.2939453,3.894043,3.2919922,0.7558594,-0.92041016,-0.83984375,-0.9633789,-0.96240234,-0.60791016,-0.17041016,0.24658203,0.4038086,0.32226562,0.11279297,-0.049316406,-0.111328125,0.029296875,0.4272461,0.7182617,0.64697266,0.44091797,0.17382812,0.08300781,0.15917969,-0.013671875,-0.19970703,-0.26367188
0.5024414,0.7138672,0.8925781,0.9111328,0.6875,0.05810547,0.13232422,0.43847656,-0.6621094,-4.6870117,-1.0258789,1.1411133,2.5180664,3.3364258,1.5078125,-0.60791016,-1.1079102,-0.70166016,-0.74316406,-0.68847656,-0.32763672,-0.06542969,0.28515625,0.42041016,0.37548828,0.25341797,0.35546875,0.38964844,0.63671875,0.87109375,0.9326172,0.41552734,-0.06689453,-0.23339844,-0.12060547,-0.25927734,-0.41748047,0,0
0.16210938,0.3305664,0.6777344,1.0395508,1.1357422,0.5908203,-0.06738281,-0.16455078,0.060058594,-1.4746094,-4.775879,-0.21923828,1.71875,3.0361328,4.3637695,0.7841797,-0.42626953,-1.2963867,-0.9550781,-0.7890625,-0.50341797,-0.040527344,0.3486328,0.59033203,0.4477539,0.1328125,-0.088378906,-0.084472656,0.09716797,0.46826172,0.7138672,0.609375,0.2758789,0.14501953,0.13916016,0.17675781,-0.21728516,-0.41503906,0
0.16113281,0.49169922,0.8066406,1.0151367,1.2050781,0.89160156,-0.059570312,-0.08642578,0.2919922,0.24511719,-2.1982422,-2.7353516,0.13964844,1.9951172,2.7324219,1.8896484,0.40820312,-0.58447266,-0.53271484,-0.5527344,-0.68066406,-0.5991211,-0.4091797,-0.16601562,0.31835938,0.56689453,0.45654297,0.38867188,0.3125,0.26953125,0.3232422,0.46435547,0.34765625,0.12207031,-0.3720703,-0.56103516,-0.60253906,-0.39501953,-0.32226562
0.30371094,0.43896484,0.76123047,1.1210938,0.94140625,0.03515625,-0.20654297,0.009277344,-1.0087891,-3.3867188,-0.45117188,1.3417969,2.5541992,3.805664,2.0454102,-0.072753906,-0.9589844,-0.81396484,-0.6323242,-0.66064453,-0.25878906,0.046875,0.40966797,0.41308594,0.24169922,-0.03564453,-0.22265625,-0.12207031,-0.01953125,0.26708984,0.31445312,-0.00390625,-0.10839844,-0.23486328,-0.2631836,-0.29589844,-0.36132812,0,0
0.11816406,0.3461914,0.6899414,1.1928711,1.2709961,0.46484375,-0.1430664,-0.3046875,-0.091796875,-2.0395508,-4.328125,0.011230469,2.1738281,3.4155273,4.3237305,1.7631836,-0.62597656,-1.1958008,-1.1552734,-0.93896484,-0.78271484,-0.4375,-0.032714844,0.40673828,0.6074219,0.56591797,0.30615234,0.1171875,0.06689453,0.36816406,0.6074219,0.5854492,0.22509766,-0.13085938,-0.2788086,-0.24853516,-0.0703125,-0.21240234,0
0.15429688,0.36279297,0.67578125,0.90625,0.64404297,-0.08935547,0.053710938,0.33496094,-0.10888672,-3.3017578,-1.621582,0.9868164,2.2841797,3.4589844,2.4780273,0.4165039,-0.7631836,-0.73583984,-0.6738281,-0.7368164,-0.60253906,-0.3173828,0.021484375,0.30615234,0.29345703,0.21435547,0.1352539,0.06298828,0.1616211,0.46484375,0.609375,0.5332031,0.31982422,0.104003906,0.012207031,0.01171875,-0.021484375,-0.26464844,0
