-0.6542969,-0.69970703,-0.65625,-0.18603516,-0.14892578,-0.8183594,-5.493164,-9.027344,0.72998047,5.8691406,8.66748,3.3041992,2.3139648,1.6640625,0.8334961,-0.05419922,-0.78222656,-0.6425781,-0.7338867,-0.6826172,-0.123046875,0.30908203,0.50878906,0.58447266,0.421875,0.26513672,0.080078125,-0.079589844,-0.2890625,-0.5498047,-0.7734375,-0.8769531,-0.6743164,-0.34179688,-0.091796875,-0.03955078,0,0
-0.73046875,-0.6665039,-0.5810547,0.10253906,0.46728516,0.027832031,-3.3569336,-8.126953,1.2895508,6.998535,4.1367188,2.3139648,1.5039062,1.3916016,0.78271484,0.15185547,0.004882813,-0.55029297,-0.95166016,-0.6738281,-0.049316406,0.25097656,0.5595703,0.6689453,0.62890625,0.41015625,0.26904297,-0.06933594,-0.20703125,-0.30273438,-0.31054688,-0.24511719,-0.15283203,-0.1538086,-0.14990234,-0.13330078,0,0
-0.78125,-0.71533203,-0.4038086,0.076171875,-0.106933594,-2.1323242,-8.279785,-2.3427734,3,7.883789,4.304199,2.2583008,1.4892578,1.1855469,0.55810547,-0.23925781,-0.027832031,-0.4555664,-0.8496094,-0.47460938,0.099121094,0.359375,0.5498047,0.54785156,0.35595703,0.17285156,0.05810547,-0.088378906,-0.29589844,-0.48535156,-0.50634766,-0.30371094,-0.1430664,-0.16113281,-0.14941406,0,0,0
-0.85302734,-0.63134766,-0.3881836,0.09375,0.092285156,-0.75634766,-7.0004883,-6.2939453,2.2382812,6.4243164,6.034668,2.4038086,1.3310547,1.3925781,0.72265625,-0.21923828,0.11328125,-0.025878906,-0.5161133,-0.28515625,0.20654297,0.3774414,0.4711914,0.36865234,0.40625,0.4321289,0.16259766,0.03564453,-0.19091797,-0.40771484,-0.63427734,-0.70458984,-0.50341797,-0.26171875,-0.31640625,-0.2841797,0,0
-0.72802734,-0.87109375,-0.7451172,-0.49169922,-0.000488281,0.084472656,-1.8720703,-8.865234,-1.1523438,3.6728516,7.5561523,4.0024414,2.2753906,1.9189453,1.3481445,0.56933594,-0.14648438,-0.33691406,-0.66748047,-1.1640625,-0.90478516,-0.2084961,0.19091797,0.3305664,0.75878906,0.5136719,0.32421875,0.12158203,-0.23730469,-0.43945312,-0.6220703,-0.83740234,-0.8691406,-0.5620117,-0.47265625,-0.5463867,0,0
-0.7265625,-0.9584961,-1.1547852,-1.1459961,-0.6816406,0.3486328,0.68603516,-0.49804688,-8.827637,-4.2460938,5.8618164,6.7910156,3.2910156,2.0952148,1.8964844,1.3393555,1.0581055,0.3149414,-0.25878906,-0.6640625,-0.88964844,-0.75146484,-0.28515625,0.18115234,0.6381836,0.74560547,0.3701172,0.0390625,-0.27001953,-0.5058594,-0.57421875,-0.45996094,-0.4765625,-0.18652344,-0.05126953,0.05419922,0.13671875,0
-0.8798828,-0.84814453,-0.77197266,-0.6386719,0.075683594,0.5258789,-0.38232422,-6.953125,-6.208496,3.0708008,7.919922,4.2788086,2.409668,1.7407227,1.1728516,0.7104492,0.005859375,-0.17822266,-0.5698242,-0.7207031,-0.45361328,-0.056152344,0.20800781,0.52001953,0.7050781,0.3881836,0.18457031,0.068359375,-0.10839844,-0.31201172,-0.38085938,-0.40429688,-0.37695312,-0.18457031,-0.10253906,-0.02734375,0,0
-1.0976562,-0.98339844,-0.82714844,-0.17236328,0.025390625,-0.61035156,-3.703125,-6.92334,0.6503906,7.1933594,4.460449,2.2148438,1.340332,1.293457,0.93896484,0.3227539,0.39941406,-0.38916016,-0.79248047,-0.5073242,-0.001953125,0.1015625,0.42822266,0.5878906,0.52246094,0.19628906,0.061523438,-0.103027344,-0.30322266,-0.36621094,-0.4169922,-0.38330078,-0.19189453,-0.09472656,-0.056152344,0.020019531,0,0
-0.8486328,-1.0205078,-0.8955078,-0.46679688,-0.24316406,-0.5996094,-1.9882812,-8.34375,-1.9404297,4.592285,5.92334,3.6625977,1.6923828,1.6240234,1.1914062,0.54052734,0.21679688,-0.2421875,-0.7167969,-0.66845703,-0.107910156,0.27441406,0.4482422,0.5332031,0.42333984,0.29492188,0.11376953,0.13134766,-0.020507812,-0.15625,-0.2529297,-0.39404297,-0.4794922,-0.36279297,-0.34570312,-0.26171875,0,0
-1.293457,-1.3339844,-1.1826172,-0.50634766,0.013671875,-0.61328125,-4.9262695,-7.003418,1.5458984,6.2719727,5.5668945,2.953125,1.3085938,1.2387695,0.8261719,0.091796875,0.072265625,-0.28125,-0.59765625,-0.4375,0.020019531,0.43066406,0.6513672,0.70214844,0.66503906,0.5083008,0.27392578,0.20458984,-0.08984375,-0.43017578,-0.56933594,-0.74316406,-0.84277344,-0.69921875,-0.6689453,-0.38427734,0,0
-0.35009766,-0.40722656,-0.47021484,0.051757812,-0.1274414,-0.8022461,-3.7197266,-8.443359,0.2734375,4.4589844,5.8393555,3.0673828,1.7548828,1.4013672,1.0317383,0.39501953,0.40478516,0.008789063,-0.5097656,-0.5600586,-0.20703125,0.12597656,0.3798828,0.54589844,0.5493164,0.3779297,0.14404297,0.07763672,-0.1274414,-0.43798828,-0.5185547,-0.546875,-0.48486328,-0.21240234,-0.12890625,-0.051757812,0,0
-0.95458984,-1.0107422,-0.98583984,-0.6220703,0.107910156,-0.31152344,-1.5527344,-7.373047,-2.7617188,2.930664,7.9658203,3.930664,2.199707,1.7460938,1.309082,0.50683594,-0.32080078,-0.079589844,-0.48535156,-0.9350586,-0.5673828,-0.21289062,0.20703125,0.54541016,0.8388672,0.83740234,0.5595703,0.39697266,0.27685547,0.03466797,-0.20654297,-0.32763672,-0.23046875,-0.18896484,-0.3100586,-0.2397461,0,0
-0.73291016,-0.77734375,-0.61328125,-0.31835938,-0.005859375,-0.7675781,-8.862793,-6.960449,2.1430664,6.524414,6.898926,3.5058594,1.8710938,1.4350586,0.23291016,-0.7651367,-1.1679688,-0.66308594,-0.9511719,-0.81591797,-0.27978516,0.44873047,0.8120117,1.0673828,0.94091797,0.6713867,0.3232422,0.04296875,-0.096191406,-0.20703125,-0.39013672,-0.60595703,-0.6503906,-0.54248047,-0.4711914,-0.41796875,-0.34960938,0
-1.4438477,-1.2636719,-1.0834961,-0.27197266,-0.13769531,-0.93115234,-7.317871,-4.1518555,1.6694336,6.164551,5.9575195,3.5136719,1.9472656,1.5849609,0.87109375,-0.029785156,-0.13867188,-0.28271484,-0.5776367,-0.68310547,-0.21142578,0.3696289,0.5395508,0.49560547,0.47607422,0.3125,-0.016601562,-0.16113281,-0.27294922,-0.43896484,-0.71972656,-0.90478516,-1.1557617,-1.034668,-0.5703125,-0.27783203,0.0859375,0
-0.4248047,-0.40429688,-0.4638672,0.091796875,0.2055664,0.31591797,-0.8774414,-9.272949,-3.0200195,2.1357422,6.857422,3.9243164,1.7597656,1.1459961,0.7963867,0.14990234,-0.68310547,-0.2368164,-0.60058594,-1.0302734,-0.6040039,-0.013671875,0.38916016,0.60839844,0.66064453,0.56396484,0.42822266,0.12011719,-0.12060547,-0.22851562,-0.40527344,-0.4243164,-0.39794922,-0.05810547,0.2211914,0.26708984,0,0
-0.66796875,-0.7060547,-0.7915039,-0.35302734,-0.13134766,-0.19824219,-2.8183594,-10.263672,-1.5039062,2.2749023,7.599121,4.879883,2.772461,1.6953125,1.4438477,0.7397461,-0.31884766,-0.23876953,-0.484375,-0.5761719,-0.21533203,0.33691406,0.7260742,0.7915039,0.6796875,0.56396484,0.34228516,0.17626953,-0.07861328,-0.4741211,-0.81347656,-0.6660156,-0.5253906,-0.4033203,-0.28173828,-0.23339844,-0.22851562,0
-0.68310547,-0.7583008,-0.6923828,-0.3388672,0.024414062,0.11230469,-2.5786133,-9.49707,-1.0683594,3.6899414,7.3896484,3.9189453,2.246582,1.5996094,1.0913086,0.38134766,-0.40185547,-0.40527344,-0.92285156,-0.92041016,-0.50341797,0.32177734,0.7109375,0.93847656,1.046875,0.77734375,0.40283203,0.20751953,-0.021484375,-0.24365234,-0.47607422,-0.68847656,-0.82958984,-0.8613281,-0.7163086,-0.63427734,-0.5444336,0
-0.70654297,-0.7963867,-0.4169922,-0.30029297,-0.54785156,-3.3105469,-8.55127,-1.9331055,1.402832,6.6914062,5.004883,2.3955078,1.4550781,1.2788086,0.7001953,0.015136719,0.20166016,-0.27929688,-0.80566406,-0.4921875,0.16699219,0.5209961,0.68896484,0.70166016,0.5410156,0.33251953,0.06542969,-0.026367188,-0.08642578,-0.203125,-0.3959961,-0.46728516,-0.36523438,-0.14257812,-0.13378906,-0.16699219,0,0
-0.6621094,-0.69433594,-0.6328125,-0.2319336,-0.04248047,-0.36816406,-5.63916,-9.08252,0.31103516,2.9018555,6.9335938,4.463379,2.7851562,1.8105469,1.0830078,0.4560547,-0.34423828,-0.37109375,-0.8095703,-0.62939453,-0.075683594,0.51953125,0.8330078,0.8227539,0.7192383,0.30859375,-0.083496094,-0.123535156,-0.21826172,-0.38867188,-0.45410156,-0.55615234,-0.5522461,-0.27001953,-0.11035156,-0.09814453,-0.03125,0
-0.7319336,-0.75439453,-0.5551758,-0.27978516,-0.018066406,-3.1220703,-10.573242,-1.9277344,2.0976562,7.2216797,5.3032227,3.2983398,1.9770508,1.4194336,0.9453125,0.21533203,-0.328125,-0.6381836,-1.0512695,-0.9975586,-0.5214844,0.0625,0.46435547,0.6269531,0.48583984,0.10644531,-0.2763672,-0.37597656,-0.55029297,-0.60009766,-0.5498047,-0.421875,-0.27197266,-0.19189453,-0.17675781,0,0,0
