"x","y","z","interval_no"
-1.1060582247824573,0.0848021364653642,-0.8095936446859082,1
-1.1686411572163609,-0.028002108148154563,-0.777009984590074,1
-1.4379905369954398,-0.11746476941414534,-0.5273330492299222,1
-1.708871232723355,-0.061198464973851764,-0.37670022910868217,1
-1.8059074294024042,-0.08655966635424864,-0.2143332415353545,1
-1.3677133672681108,-0.29026617711715136,-0.25833747429490456,1
-0.9752558276193716,-0.1724924542765644,-0.31306545364759625,1
-0.35480986312151586,-0.09875133820610663,-0.7063677985178648,1
0.38754478908839696,-0.11381991135449035,-1.0544335966088356,1
0.5348662264788557,-0.2872360763484379,-1.1741847371971226,1
0.6891165498280776,-0.9420408165064225,-0.1631710624442626,1
2.272842916096258,-0.4689456833173668,0.7330537484499985,1
2.4005184222115132,1.420262303536145,1.516229019435638,1
0.6791124722567401,1.468208193115166,0.1216689842066705,1
0.507709060275888,1.0140720997214552,0.02745511234264586,1
0.3074941619695335,0.2735177440695615,-0.048179631136727075,1
0.5192171961392498,-0.18150458650849283,0.2037264884880069,1
0.480517198536599,-0.4017117212415142,0.2420502657352216,1
0.4978609689114537,-0.25041367963371874,0.3242565946503345,1
0.782618405267735,-0.07618060705992022,0.4629238687439932,1
0.9609214137216395,0.12336347697777038,0.6193433107088193,1
0.8186388754007501,0.20373241542870968,0.6103569754865397,1
0.7149022449282065,0.19845733502153692,0.5296520875418196,1
0.6957944590423715,0.06742735842771287,0.5730624107357697,1
0.4904591283187738,-0.10058985136217007,0.3975523283351748,1
0.15385440602700706,-0.04664756070803909,0.41352931566711515,1
0.02762361926557433,-0.10565784627383336,0.3205148011062763,1
-0.17430098526357218,-0.05336851978172444,0.32931264472682703,1
-0.38969076564276006,0.0022334000337156726,0.32793827068468595,1
-0.5231153884762132,-0.18262748391169045,0.08173666099684238,1
-0.7246674895009899,-0.3645860572098841,-0.0978661372643551,1
-0.8758439054174582,-0.41492541411522876,-0.3849471738818454,1
-0.9942518589283477,-0.34170806270985277,-0.5813508364535485,1
-1.055207665649859,-0.17708555758910813,-0.7107737630111699,1
-1.1634543446548908,-0.009950994053424611,-0.6716407721284943,1
-1.3341083861199796,0.16970904837757195,-0.5203943248571274,1
-1.4930914864025016,0.2828503847122177,-0.36542946838542445,1
-1.5515025502113433,0.30913746440783374,-0.3142376662965686,1
-1.4804656343164313,0.3580858455915999,-0.19829739028916007,1
-1.3172678978681602,0.6949156894668792,-0.012889507935321842,1
-0.9998570693760397,0.5614924212936718,-0.0013979962637108295,1
-0.8228692698083067,0.24858050369852983,0.033088923105435306,1
-0.17266533994436328,-0.16747544396605693,-0.7123466053687573,1
0.5037619821812975,-0.625383196316769,-1.6401550738516497,1
0.4456121440780043,-0.03023012000159858,-1.348221577721322,1
0.16715378126343605,1.5905593040953927,0.2691448099310419,1
1.914747410923721,0.3248640996916674,1.635006158766464,1
3.069419552637803,-2.256156791757337,0.08046144222033025,1
1.3433632690085378,-1.5730848875077,0.8176850039218958,1
0.8543277247442911,-1.061750471527157,-0.11695998278297304,1
0.8226327909316353,-0.25791542175319876,-0.14554196439792244,1
0.6700680502143654,0.4775069972248003,0.13035229203964338,1
0.5490371279242106,0.7187987489873343,0.2560861412264892,1
0.7214865718895671,0.6400345202374067,0.5460393918057533,1
1.0057392468732047,0.22851758018115767,0.463475342840507,1
1.0241987481490975,0.05490811946191511,0.39322699631608027,1
1.0140749390244603,-0.028300099219719866,0.6531957954279222,1
0.951135653767007,-0.1524218146458323,0.6099833425013601,1
0.6624272567522702,-0.1918184374322938,0.5760042269914819,1
0.3220111513472508,-0.21499986531483628,0.4749061078923358,1
0.18068736732974977,-0.08860057538257746,0.3979876158716431,1
-0.00039640339774971167,0.03710630412689184,0.23265799125802974,1
-0.26219466228116506,-0.043400453496058124,0.3682076833748346,1
-0.46089255561914566,-0.021409229543252792,0.25485266035603926,1
-0.6569262999035673,0.002467612118327164,0.16321280097719118,1
-0.8020477968902839,-0.02174658800444092,-0.030607135718550685,1
