"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",60,"right"
1,"peaks[1]",96,"left"
1,"peaks[2]",133,"right"
1,"peaks[3]",168,"left"
1,"peaks[4]",204,"right"
1,"peaks[5]",239,"left"
1,"peaks[6]",275,"right"
1,"peaks[7]",311,"left"
1,"peaks[8]",347,"right"
1,"peaks[9]",383,"left"
1,"peaks[10]",417,"right"
1,"peaks[11]",454,"left"
1,"peaks[12]",490,"right"
1,"peaks[13]",526,"left"
1,"peaks[14]",561,"right"
1,"peaks[15]",598,"left"
1,"peaks[16]",633,"right"
1,"peaks[17]",668,"left"
1,"peaks[18]",704,"right"
1,"peaks[19]",739,"left"
1,"peaks[20]",776,"right"
1,"peaks[21]",812,"left"
1,"peaks[22]",848,"right"
1,"peaks[23]",884,"left"
1,"peaks[24]",918,"right"
1,"peaks[25]",956,"left"
1,"peaks[26]",991,"right"
1,"peaks[27]",1027,"left"
1,"peaks[28]",1063,"right"
1,"peaks[29]",1099,"left"
1,"peaks[30]",1134,"right"
1,"peaks[31]",1170,"left"
1,"peaks[32]",1206,"right"
1,"peaks[33]",1242,"left"
1,"peaks[34]",1276,"right"
1,"peaks[35]",1312,"left"
1,"peaks[36]",1348,"right"
1,"peaks[37]",1383,"left"
1,"peaks[38]",1418,"right"
1,"peaks[39]",1454,"left"
1,"peaks[40]",1490,"right"
1,"peaks[41]",1525,"left"
1,"peaks[42]",1561,"right"
1,"peaks[43]",1596,"left"
1,"peaks[44]",1632,"right"
1,"peaks[45]",1667,"left"
1,"peaks[46]",1702,"right"
1,"peaks[47]",1737,"left"
1,"peaks[48]",1773,"right"
1,"peaks[49]",1807,"left"
1,"peaks[50]",1843,"right"
1,"peaks[51]",1877,"left"
1,"peaks[52]",1913,"right"
1,"peaks[53]",1948,"left"
1,"peaks[54]",1984,"right"
1,"peaks[55]",2020,"left"
1,"peaks[56]",2054,"right"
1,"peaks[57]",2089,"left"
1,"peaks[58]",2124,"right"
1,"peaks[59]",2159,"left"
1,"peaks[60]",2194,"right"
1,"peaks[61]",2229,"left"
1,"peaks[62]",2264,"right"
1,"peaks[63]",2299,"left"
1,"peaks[64]",2335,"right"
1,"peaks[65]",2368,"left"
1,"peaks[66]",2405,"right"
1,"peaks[67]",2440,"left"
1,"peaks[68]",2476,"right"
1,"peaks[69]",2511,"left"
1,"peaks[70]",2545,"right"
1,"peaks[71]",2581,"left"
1,"peaks[72]",2617,"right"
1,"peaks[73]",2652,"left"
1,"peaks[74]",2687,"right"
1,"peaks[75]",2723,"left"
1,"peaks[76]",2759,"right"
1,"peaks[77]",2794,"left"
1,"peaks[78]",2830,"right"
1,"peaks[79]",2865,"left"
1,"peaks[80]",2901,"right"
1,"peaks[81]",2936,"left"
