"x","y","z","interval_no"
1.7211914,-0.013671875,1.8989258,1
1.7875977,0.19384766,1.9140625,1
1.8657227,0.2915039,1.9663086,1
1.8500977,0.2680664,1.9765625,1
1.8432617,0.30371094,1.9775391,1
1.921875,0.2553711,1.9667969,1
1.8974609,0.19042969,1.9160156,1
1.8686523,0.12890625,1.862793,1
1.9584961,-0.02734375,1.8891602,1
1.9477539,-0.09033203,1.8300781,1
1.8989258,-0.029296875,1.7836914,1
1.9370117,-0.025390625,1.7832031,1
1.9448242,0.0087890625,1.7773438,1
1.9291992,0.047851562,1.7514648,1
1.9125977,0.020996094,1.7216797,1
1.9741211,0.021484375,1.6665039,1
2.0795898,-0.052246094,1.6948242,1
2.0083008,-0.11035156,1.6518555,1
1.828125,-0.100097656,1.5541992,1
1.7651367,-0.13623047,1.5200195,1
1.7504883,-0.16992188,1.4916992,1
1.9008789,-0.096191406,1.5327148,1
1.8886719,-0.0546875,1.4760742,1
1.8979492,-0.026367188,1.456543,1
2.0058594,-0.026367188,1.4975586,1
2.0161133,-0.091796875,1.4848633,1
2.010254,-0.10058594,1.4790039,1
1.9824219,-0.12109375,1.402832,1
1.9467773,-0.20214844,1.4355469,1
1.8808594,-0.2211914,1.4111328,1
1.8969727,-0.26464844,1.3701172,1
1.9077148,-0.2861328,1.3837891,1
1.8867188,-0.2783203,1.3120117,1
1.8808594,-0.24560547,1.300293,1
1.8984375,-0.21826172,1.2646484,1
1.8798828,-0.13330078,1.2749023,1
1.9355469,-0.13623047,1.2397461,1
1.8847656,-0.0859375,1.2412109,1
1.8266602,-0.041992188,1.1855469,1
1.8310547,-0.043945312,1.222168,1
1.7504883,-0.10253906,1.2041016,1
1.7954102,-0.041503906,1.2373047,1
1.8178711,-0.06640625,1.3378906,1
1.8535156,-0.04248047,1.421875,1
1.8876953,-0.076171875,1.5405273,1
1.9155273,-0.16796875,1.5825195,1
1.8994141,-0.2241211,1.5839844,1
1.8442383,-0.33447266,1.434082,1
1.8515625,-0.43115234,1.2402344,1
2.1074219,-0.46777344,1.2167969,1
2.2368164,-0.3232422,1.2270508,1
2.4013672,-0.2524414,1.2397461,1
2.5327148,-0.14355469,1.265625,1
2.6245117,-0.016113281,1.3291016,1
2.612793,-0.0029296875,1.2587891,1
2.6777344,-0.080566406,1.2045898,1
2.6557617,-0.17138672,1.2197266,1
2.4736328,-0.2626953,1.4140625,1
2.4370117,-0.44091797,1.5063477,1
