"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",59,"unknown"
1,"peaks[1]",93,"unknown"
1,"peaks[2]",131,"unknown"
1,"peaks[3]",163,"unknown"
1,"peaks[4]",201,"unknown"
1,"peaks[5]",234,"unknown"
1,"peaks[6]",268,"unknown"
1,"peaks[7]",302,"unknown"
1,"peaks[8]",338,"unknown"
1,"peaks[9]",373,"unknown"
1,"peaks[10]",410,"unknown"
1,"peaks[11]",445,"unknown"
1,"peaks[12]",482,"unknown"
1,"peaks[13]",515,"unknown"
1,"peaks[14]",550,"unknown"
1,"peaks[15]",584,"unknown"
1,"peaks[16]",621,"unknown"
1,"peaks[17]",655,"unknown"
1,"peaks[18]",692,"unknown"
1,"peaks[19]",725,"unknown"
1,"peaks[20]",760,"unknown"
1,"peaks[21]",794,"unknown"
1,"peaks[22]",827,"unknown"
1,"peaks[23]",864,"unknown"
1,"peaks[24]",897,"unknown"
1,"peaks[25]",931,"unknown"
1,"peaks[26]",967,"unknown"
1,"peaks[27]",1001,"unknown"
1,"peaks[28]",1037,"unknown"
1,"peaks[29]",1071,"unknown"
1,"peaks[30]",1105,"unknown"
1,"peaks[31]",1141,"unknown"
1,"peaks[32]",1176,"unknown"
1,"peaks[33]",1209,"unknown"
1,"peaks[34]",1245,"unknown"
1,"peaks[35]",1278,"unknown"
1,"peaks[36]",1316,"unknown"
1,"peaks[37]",1349,"unknown"
1,"peaks[38]",1387,"unknown"
1,"peaks[39]",1419,"unknown"
1,"peaks[40]",1456,"unknown"
1,"peaks[41]",1490,"unknown"
1,"peaks[42]",1523,"unknown"
1,"peaks[43]",1561,"unknown"
1,"peaks[44]",1597,"unknown"
1,"peaks[45]",1631,"unknown"
1,"peaks[46]",1665,"unknown"
1,"peaks[47]",1702,"unknown"
1,"peaks[48]",1737,"unknown"
1,"peaks[49]",1769,"unknown"
1,"peaks[50]",1804,"unknown"
1,"peaks[51]",1839,"unknown"
1,"peaks[52]",1876,"unknown"
1,"peaks[53]",1908,"unknown"
1,"peaks[54]",1945,"unknown"
1,"peaks[55]",1978,"unknown"
1,"peaks[56]",2015,"unknown"
1,"peaks[57]",2049,"unknown"
1,"peaks[58]",2084,"unknown"
1,"peaks[59]",2118,"unknown"
1,"peaks[60]",2154,"unknown"
1,"peaks[61]",2187,"unknown"
1,"peaks[62]",2225,"unknown"
1,"peaks[63]",2257,"unknown"
1,"peaks[64]",2294,"unknown"
1,"peaks[65]",2327,"unknown"
1,"peaks[66]",2363,"unknown"
1,"peaks[67]",2396,"unknown"
1,"peaks[68]",2434,"unknown"
1,"peaks[69]",2467,"unknown"
1,"peaks[70]",2503,"unknown"
1,"peaks[71]",2537,"unknown"
1,"peaks[72]",2577,"unknown"
1,"peaks[73]",2609,"unknown"
1,"peaks[74]",2644,"unknown"
1,"peaks[75]",2679,"unknown"
1,"peaks[76]",2718,"unknown"
1,"peaks[77]",2750,"unknown"
1,"peaks[78]",2787,"unknown"
1,"peaks[79]",2821,"unknown"
1,"peaks[80]",2859,"unknown"
1,"peaks[81]",2892,"unknown"
1,"peaks[82]",2926,"unknown"
1,"peaks[83]",2961,"unknown"
