"Rotation Matrix"
0,0.9628727552770472,0.0004328491059217697,-0.2699553107216804

0,-0.0004328491059217697,0.9999999045489076,0.0000595300508250319

0,0.2699553107216804,0.0000595300508250319,0.9628728507281394


"RotationMatrix applied to GRAVITY VECTOR"


1.055514092993481,-2.0328790734103208e-20,5.551115123125783e-17,""

"Rotation Matrix"
0,0.9776583041878552,-0.030111074491788136,-0.2080326018812365

0,0.030111074491788136,0.9995415402119112,-0.0031674254135316145

0,0.2080326018812365,-0.0031674254135316145,0.9781167639759439


"RotationMatrix applied to GRAVITY VECTOR"


1.0458867184893994,-4.119968255444917e-18,0.,""

