"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",57,"left"
1,"peaks[1]",92,"right"
1,"peaks[2]",128,"left"
1,"peaks[3]",163,"right"
1,"peaks[4]",198,"left"
1,"peaks[5]",234,"right"
1,"peaks[6]",269,"left"
1,"peaks[7]",304,"right"
1,"peaks[8]",338,"left"
1,"peaks[9]",375,"right"
1,"peaks[10]",410,"left"
1,"peaks[11]",445,"right"
1,"peaks[12]",480,"left"
1,"peaks[13]",515,"right"
1,"peaks[14]",551,"left"
1,"peaks[15]",586,"right"
1,"peaks[16]",622,"left"
1,"peaks[17]",657,"right"
1,"peaks[18]",692,"left"
1,"peaks[19]",727,"right"
1,"peaks[20]",762,"left"
1,"peaks[21]",798,"right"
1,"peaks[22]",833,"left"
1,"peaks[23]",868,"right"
1,"peaks[24]",903,"left"
1,"peaks[25]",938,"right"
1,"peaks[26]",974,"left"
1,"peaks[27]",1008,"right"
1,"peaks[28]",1044,"left"
1,"peaks[29]",1079,"right"
1,"peaks[30]",1114,"left"
1,"peaks[31]",1149,"right"
1,"peaks[32]",1185,"left"
1,"peaks[33]",1220,"right"
1,"peaks[34]",1256,"left"
1,"peaks[35]",1292,"right"
1,"peaks[36]",1327,"left"
1,"peaks[37]",1362,"right"
1,"peaks[38]",1397,"left"
1,"peaks[39]",1432,"right"
1,"peaks[40]",1467,"left"
1,"peaks[41]",1503,"right"
1,"peaks[42]",1538,"left"
1,"peaks[43]",1574,"right"
1,"peaks[44]",1609,"left"
1,"peaks[45]",1644,"right"
1,"peaks[46]",1679,"left"
1,"peaks[47]",1715,"right"
1,"peaks[48]",1750,"left"
1,"peaks[49]",1785,"right"
1,"peaks[50]",1820,"left"
1,"peaks[51]",1856,"right"
1,"peaks[52]",1892,"left"
1,"peaks[53]",1926,"right"
1,"peaks[54]",1962,"left"
1,"peaks[55]",1997,"right"
1,"peaks[56]",2033,"left"
1,"peaks[57]",2067,"right"
1,"peaks[58]",2102,"left"
1,"peaks[59]",2137,"right"
1,"peaks[60]",2172,"left"
1,"peaks[61]",2208,"right"
1,"peaks[62]",2243,"left"
1,"peaks[63]",2278,"right"
1,"peaks[64]",2314,"left"
1,"peaks[65]",2349,"right"
1,"peaks[66]",2383,"left"
1,"peaks[67]",2418,"right"
1,"peaks[68]",2454,"left"
1,"peaks[69]",2490,"right"
1,"peaks[70]",2525,"left"
1,"peaks[71]",2559,"right"
1,"peaks[72]",2595,"left"
1,"peaks[73]",2630,"right"
1,"peaks[74]",2666,"left"
1,"peaks[75]",2701,"right"
1,"peaks[76]",2737,"left"
1,"peaks[77]",2771,"right"
1,"peaks[78]",2807,"left"
1,"peaks[79]",2841,"right"
1,"peaks[80]",2877,"left"
1,"peaks[81]",2912,"right"
1,"peaks[82]",2948,"left"
