0.307839838,0.279003307,0.152514442,0.037520437,-0.019295795,-0.300474397,-0.16937711,-0.028950727,0.020264086,0.0705491,-0.087018945,-0.569270432,-1.20835545,-0.509552434,-0.205251569,-0.686475113,1.183135472,1.117112557,1.022170656,1.145244397,0.625301294,0.35608373,0.446528335,0.2714995,-0.000295298,-0.127979145,-0.216709744,-0.218422031,-0.160824273,-0.129861432,-0.062309509,0.006177331,0.022055587,-0.001830977,-0.069894966,-0.104400725,-0.119757229,-0.261193949,-0.322179884,0,0
0.223626386,0.307850163,0.262945596,0.191795644,0.14856624,-0.058806377,-0.092978851,-0.082477263,-0.028960663,0.05628117,-0.011220963,-0.2634414,-0.936915053,-1.261700618,-0.297760705,-1.964663811,0.390590569,1.182732778,0.84771624,1.124056441,1.057526127,0.497211537,0.340768718,0.511979057,0.195347417,-0.023939611,-0.149989932,-0.219008537,-0.224217235,-0.15404811,-0.150495524,-0.112978597,-0.062354841,-0.03017501,-0.094957475,-0.117654687,-0.102844498,-0.142531999,-0.28903374,-0.178138535,0
0.143254495,0.212499531,0.155240032,0.138290498,-0.008912845,-0.072831188,-0.0251643,0.056693894,0.087571999,0.096299434,-0.045279978,-0.50951416,-1.251314493,-0.666719451,-0.462895093,-0.809070058,0.937389761,1.012489692,0.8365907,1.165396545,0.718601963,0.333086839,0.462754675,0.450014664,0.096970726,-0.071521956,-0.172294167,-0.204862909,-0.145037184,-0.113840982,-0.067275694,-0.040713329,0.00363598,0.005046359,-0.011284282,-0.105308261,-0.074961459,-0.139699316,-0.355147498,-0.287199968,0
0.294885789,0.150899281,0.106281171,0.053632145,-0.146086414,-0.197119859,-0.13379476,-0.048312655,0.031496375,0.028001101,-0.165342637,-0.843549687,-1.291081057,-0.024146938,-1.422619093,0.230252169,1.238912432,0.917416405,1.05466661,1.014466914,0.414612692,0.239584786,0.451780692,0.21000416,-0.00433789,-0.152918057,-0.215227931,-0.196935269,-0.068220389,-0.028210147,-0.002571941,0.053850029,0.078430946,0.023715565,-0.094495826,-0.160738189,-0.226247175,-0.396593162,-0.281254564,0,0
0.344206034,0.261385503,0.118918997,-0.017430435,-0.149359495,-0.097132966,-0.089099542,-0.024724268,0.012666987,-0.080251764,-0.481589646,-1.235853014,-0.916819436,-0.828740601,-0.364662935,0.993028993,0.993782265,1.004746981,1.301386282,0.707018494,0.374870101,0.571636186,0.416455888,0.092954658,-0.085928486,-0.189589728,-0.236179899,-0.164012733,-0.102154457,-0.057769336,-0.010867653,0.041681184,0.014659267,-0.018909329,-0.105842671,-0.09863405,-0.149462316,-0.279528445,-0.257563659,0,0
0.351022396,0.395196578,0.294636885,0.178557269,-0.048760298,-0.111007863,-0.059068032,0.055920182,0.112451195,0.064221075,-0.155642815,-0.75373336,-1.285383659,-0.332357137,-0.965440891,-0.070845108,1.141317428,1.109795205,1.233149405,1.061621097,0.518514475,0.334985845,0.379915919,0.092455347,-0.143653719,-0.267922719,-0.320173963,-0.271957408,-0.158633646,-0.090768388,-0.023829475,0.035176538,0.045699528,0.02386145,-0.0668783,-0.102768341,-0.198342252,-0.251560713,-0.190582189,0,0
0.315119688,0.319373933,0.229470115,0.128554886,0.002654686,-0.029035996,0.016598731,-0.029501014,0.115563435,0.014944838,-0.245675092,-0.833703435,-0.963873026,0.137204377,-1.987202368,0.246920054,0.946380366,0.774312183,1.015854953,1.016111829,0.463274509,0.336711644,0.467740658,0.13993275,-0.096736889,-0.220548141,-0.230431598,-0.208302338,-0.139287307,-0.092805673,-0.022319381,0.018633509,0.032502328,0.001084116,-0.039634763,-0.055749068,-0.08026337,-0.187652591,-0.182091682,-0.144999276,0
0.31222967,0.330663834,0.185087568,0.181619382,0.000797604,-0.0635515,-0.084751799,0.047745754,0.024533987,0.075376768,-0.079958169,-0.530693512,-1.228301549,-0.79070734,-0.645416169,-1.044147829,0.964006502,1.124336457,0.856828368,1.172503832,0.762294509,0.327679659,0.452930819,0.466423996,0.09929511,-0.098905461,-0.232901088,-0.28698977,-0.227555034,-0.156196959,-0.090615057,0.012079763,0.062377759,0.06744095,0.055238725,-0.014765612,-0.043336306,-0.085033382,-0.190108452,-0.156393093,0
0.228448878,0.255031645,0.20225379,0.14117483,0.064393581,-0.00595513,-0.0130313,0.103929544,0.15295028,0.235602552,0.061254191,-0.379956529,-1.153685607,-0.880175073,-0.505713699,-1.665234005,0.931764863,0.996977694,0.885955532,0.977423428,0.871923332,0.524657343,0.365626421,0.414390527,0.132474375,-0.03655195,-0.159624954,-0.169640613,-0.083020465,-0.047367113,-0.034309313,0.002962486,0.066198526,0.065764192,0.022502485,-0.049499921,-0.078413758,-0.092183334,-0.221039777,-0.222211853,0
0.317658709,0.369811669,0.244495251,0.149116801,0.066050178,0.095013876,0.016915722,0.123624212,0.025273315,-0.155935093,-0.788955742,-1.185322246,-0.467129381,-1.596675184,-0.051577232,0.992050167,0.979799753,1.190748553,1.263560718,0.683307397,0.387180238,0.555095334,0.307833831,0.051499753,-0.132515561,-0.285829272,-0.343448676,-0.302771666,-0.2471814,-0.208062831,-0.129707436,-0.074022014,-0.079704804,-0.091934439,-0.096568593,-0.109308842,-0.254986156,-0.186166976,0,0,0
0.052631312,0.237834112,0.36461384,0.266029916,0.236480822,0.114199196,0.091663692,0.086119583,0.037914889,0.06661866,-0.054373034,-0.334468478,-0.844666066,-1.026259929,-0.368943867,-1.730520137,0.081805129,0.897981701,0.754916049,0.749303309,0.825385995,0.39076465,0.339471666,0.515513028,0.329976607,0.028043204,-0.0891848,-0.160843785,-0.143396981,-0.031891727,-0.014461757,0.048082713,0.063391518,0.083965873,0.085364469,0.022339897,-0.027479893,-0.025630617,-0.043724546,-0.089348794,-0.046391415
0.201464606,0.25409842,0.162663288,0.068844685,-0.001028855,-0.060283219,-0.032952967,-0.058403388,0.064836939,-0.058784303,-0.289754918,-0.976413927,-1.199348912,-0.221183959,-1.6866358,0.15425857,1.058398092,1.081747735,1.045162936,1.103029343,0.535331301,0.26243904,0.466303052,0.234616598,0.019749488,-0.159082943,-0.295440221,-0.27914468,-0.168895639,-0.10450204,-0.015474888,0.042978384,0.109455448,0.104454336,0.016269916,-0.050723571,-0.087340958,-0.220120235,-0.249995624,0,0
0.18882632,0.316737137,0.272538765,0.204536781,0.102806961,0.000829943,-0.006916639,0.099532488,0.14492029,0.165921761,-0.059831426,-0.598494836,-1.255078912,-0.716220937,-1.627217897,-0.010077002,0.98377234,0.783798058,0.834548538,1.095257977,0.676975551,0.428936519,0.558585014,0.407574257,0.115068999,-0.04925215,-0.136623318,-0.16585602,-0.064926967,0.020287164,0.051601536,0.099401454,0.14637827,0.162282059,0.086422353,-0.02538589,-0.035403689,-0.083821882,-0.248687241,-0.302406626,0
0.166722393,0.169912234,0.088794824,0.029544287,-0.1197396,-0.074521209,0.011142252,0.069571845,0.069862989,-0.108112478,-0.576077201,-1.178177346,-0.86306658,-0.030921519,-1.858782647,0.816813105,1.108462103,1.056932557,1.148857359,0.909705919,0.342025802,0.385079335,0.529968379,0.181496836,-0.031688296,-0.153787324,-0.203462731,-0.138995048,-0.054472842,-0.01398816,0.044951694,0.06930152,0.100079607,0.132780621,0.009801486,-0.067139856,-0.091349462,-0.275268091,-0.29742582,0,0
0.300390208,0.374861706,0.334921578,0.2517942,0.091356731,0.02537839,0.047026379,0.075995188,0.108275566,-0.000141937,-0.286743913,-0.911463879,-1.01922261,-0.107394961,-2.00367883,0.469206206,0.896846345,0.697639914,0.882703794,0.907845495,0.410374176,0.321951336,0.48529367,0.224033429,-0.003685106,-0.135064264,-0.176702534,-0.138966157,-0.012785505,0.068187369,0.085671269,0.08041349,0.065942586,0.004936603,-0.097793795,-0.124426421,-0.147536287,-0.20682686,-0.207289834,0,0
0.198219395,0.290029593,0.292934055,0.170477699,0.07689942,-0.018623665,0.003363768,0.099569949,0.190262576,0.117452678,-0.060136451,-0.506486841,-1.186669049,-0.694769,-0.594250278,-0.801395251,0.91434824,1.006897945,0.932783106,1.209607717,0.789712878,0.379605225,0.41814595,0.343594301,-0.007446974,-0.137312057,-0.255877011,-0.284247514,-0.206654013,-0.137232009,-0.084955556,-0.011615113,0.039619632,0.00452395,-0.035567854,-0.072278308,-0.059799559,-0.169665152,-0.332071872,0,0
0.339702873,0.294837042,0.203851266,0.067101169,-0.086808491,-0.241544462,-0.230107428,-0.111040208,-0.02646665,-0.029720437,-0.244416367,-0.779486414,-1.352818699,-0.912599767,-1.250453791,0.110460661,1.172414094,0.882038383,0.954926603,1.171501091,0.699729589,0.366015011,0.540472832,0.445570344,0.103901027,-0.06325485,-0.175410136,-0.217474727,-0.093919799,-0.054374098,-0.073925743,-0.060484419,-0.027594486,0.021441032,0.012443841,-0.025921335,0.012751581,-0.176260738,-0.195865216,0,0
0.293175504,0.292554078,0.174245876,0.134174396,-0.045761893,-0.055000797,-0.031596728,0.047669159,0.136912655,0.09501066,-0.103626683,-0.481301666,-1.036951413,-0.519969223,-0.902997337,-0.451056428,0.933893951,0.805276113,0.767006947,0.976238918,0.562130382,0.319440177,0.489768723,0.382517309,0.040802708,-0.093447174,-0.181214496,-0.17171102,-0.040942171,0.015487875,0.049435797,0.063547218,0.082434785,0.095016659,0.0512196,-0.033048285,-0.038857884,-0.11912277,-0.218013266,-0.172449903,0
0.156947342,0.36078762,0.356056196,0.224192559,0.131982782,0.096062611,0.100384221,0.095419703,0.161733494,0.083874616,-0.163211489,-0.607505638,-0.987521896,-0.510726137,-1.545731524,-0.232471341,0.79569913,0.646871649,0.559000232,0.827939163,0.474211722,0.381229266,0.516146429,0.351048613,0.067006875,-0.018008824,-0.080964354,-0.113644338,-0.021525542,0.052173858,0.063398674,0.081238847,0.111748674,0.091341658,0.006199474,-0.072739551,-0.125525728,-0.136821965,-0.106309601,0,0
0.020068774,0.190839573,0.267626061,0.225850676,0.14810369,0.094981927,0.111285669,0.158699173,0.138690871,0.114544592,-0.105343816,-0.51779918,-1.139313361,-0.734897356,-0.116204234,-1.757806179,0.85453085,0.904396696,0.72947851,0.882707773,0.779987788,0.417469145,0.391891266,0.513314134,0.13830809,-0.023947956,-0.127412553,-0.151983864,-0.094965558,-0.002252028,0.062762059,0.112313413,0.119430678,0.092077133,0.03493327,-0.066663026,-0.089891203,-0.136750891,-0.29768643,-0.286603134,0
0.291562265,0.414328407,0.255347324,0.175091049,0.034006407,-0.046406341,0.01816319,0.097642987,0.100743755,0.11360265,-0.063357928,-0.58202447,-1.125661654,-0.661457305,-1.177431823,-0.440636831,1.05772163,0.868338344,0.811825325,0.954296289,0.411501647,0.370583861,0.538724467,0.194068325,-0.026819503,-0.170494128,-0.233081046,-0.198462375,-0.113401459,-0.070895073,0.011256301,0.044088198,0.069969788,0.061824502,0.010017069,-0.059625255,-0.093940007,-0.158797015,-0.163015571,0,0
0.330935906,0.243075357,0.166672635,0.085370369,-0.066977723,-0.008542615,0.045665198,0.062448992,0.112511359,0.02969751,-0.294768632,-0.968218767,-1.329750098,-0.588123147,-2.276113518,0.607394216,0.9152841,0.671164885,1.085871889,1.07253267,0.540847768,0.399050652,0.551082846,0.248207702,0.027019148,-0.095368158,-0.194845721,-0.20699129,-0.085362233,-0.010786547,0.007062918,0.044642865,0.102445052,0.064854712,-0.03948474,-0.08593652,-0.159296706,-0.342338103,-0.312128277,0,0
0.05724854,0.192577391,0.235002557,0.168822286,0.106854637,0.07052049,0.063779771,0.040980266,0.137753363,0.068888266,-0.13348361,-0.614626499,-1.074450671,-0.52725888,-0.850152981,-0.785386465,0.95806488,0.801543636,0.772740563,1.049179482,0.774086319,0.44309658,0.556653598,0.491437473,0.142633311,-0.005437281,-0.09084603,-0.100772756,-0.029579041,0.001765217,0.041376277,0.04043654,0.026015961,0.011957586,-0.085621852,-0.186551293,-0.171398285,-0.149634323,-0.243984449,-0.242192002,0
