"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",1831,"unknown"
1,"peaks[1]",1835,"unknown"
1,"peaks[2]",1869,"unknown"
1,"peaks[3]",1908,"unknown"
1,"peaks[4]",1947,"unknown"
1,"peaks[5]",1984,"unknown"
1,"peaks[6]",2021,"unknown"
1,"peaks[7]",2057,"unknown"
1,"peaks[8]",2094,"unknown"
1,"peaks[9]",2130,"unknown"
1,"peaks[10]",2166,"unknown"
1,"peaks[11]",2201,"unknown"
1,"peaks[12]",2236,"unknown"
1,"peaks[13]",2271,"unknown"
1,"peaks[14]",2306,"unknown"
1,"peaks[15]",2341,"unknown"
1,"peaks[16]",2376,"unknown"
1,"peaks[17]",2411,"unknown"
1,"peaks[18]",2445,"unknown"
1,"peaks[19]",2479,"unknown"
1,"peaks[20]",2512,"unknown"
1,"peaks[21]",2546,"unknown"
1,"peaks[22]",2580,"unknown"
1,"peaks[23]",2613,"unknown"
1,"peaks[24]",2646,"unknown"
1,"peaks[25]",2679,"unknown"
1,"peaks[26]",2712,"unknown"
1,"peaks[27]",2745,"unknown"
1,"peaks[28]",2777,"unknown"
1,"peaks[29]",2809,"unknown"
1,"peaks[30]",2841,"unknown"
1,"peaks[31]",2874,"unknown"
1,"peaks[32]",2906,"unknown"
1,"peaks[33]",2939,"unknown"
1,"peaks[34]",2969,"unknown"
