"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",59,"right"
1,"peaks[1]",97,"left"
1,"peaks[2]",134,"right"
1,"peaks[3]",170,"left"
1,"peaks[4]",207,"right"
1,"peaks[5]",245,"left"
1,"peaks[6]",283,"right"
1,"peaks[7]",319,"left"
1,"peaks[8]",356,"right"
1,"peaks[9]",394,"left"
1,"peaks[10]",431,"right"
1,"peaks[11]",469,"left"
1,"peaks[12]",506,"right"
1,"peaks[13]",544,"left"
1,"peaks[14]",580,"right"
1,"peaks[15]",618,"left"
1,"peaks[16]",655,"right"
1,"peaks[17]",692,"left"
1,"peaks[18]",728,"right"
1,"peaks[19]",766,"left"
1,"peaks[20]",803,"right"
1,"peaks[21]",841,"left"
1,"peaks[22]",878,"right"
1,"peaks[23]",917,"left"
1,"peaks[24]",954,"right"
1,"peaks[25]",991,"left"
1,"peaks[26]",1028,"right"
1,"peaks[27]",1067,"left"
1,"peaks[28]",1103,"right"
1,"peaks[29]",1141,"left"
1,"peaks[30]",1178,"right"
1,"peaks[31]",1216,"left"
1,"peaks[32]",1254,"right"
1,"peaks[33]",1291,"left"
1,"peaks[34]",1328,"right"
1,"peaks[35]",1368,"left"
1,"peaks[36]",1403,"right"
1,"peaks[37]",1442,"left"
1,"peaks[38]",1479,"right"
1,"peaks[39]",1516,"left"
1,"peaks[40]",1554,"right"
1,"peaks[41]",1592,"left"
1,"peaks[42]",1629,"right"
1,"peaks[43]",1666,"left"
1,"peaks[44]",1704,"right"
1,"peaks[45]",1741,"left"
1,"peaks[46]",1778,"right"
1,"peaks[47]",1817,"left"
1,"peaks[48]",1854,"right"
1,"peaks[49]",1891,"left"
1,"peaks[50]",1929,"right"
1,"peaks[51]",1967,"left"
1,"peaks[52]",2004,"right"
1,"peaks[53]",2042,"left"
1,"peaks[54]",2080,"right"
1,"peaks[55]",2118,"left"
1,"peaks[56]",2155,"right"
1,"peaks[57]",2193,"left"
1,"peaks[58]",2230,"right"
1,"peaks[59]",2268,"left"
1,"peaks[60]",2306,"right"
1,"peaks[61]",2344,"left"
1,"peaks[62]",2381,"right"
1,"peaks[63]",2420,"left"
1,"peaks[64]",2456,"right"
1,"peaks[65]",2494,"left"
1,"peaks[66]",2530,"right"
1,"peaks[67]",2569,"left"
1,"peaks[68]",2606,"right"
1,"peaks[69]",2644,"left"
1,"peaks[70]",2680,"right"
1,"peaks[71]",2720,"left"
1,"peaks[72]",2756,"right"
1,"peaks[73]",2794,"left"
1,"peaks[74]",2832,"right"
1,"peaks[75]",2870,"left"
1,"peaks[76]",2907,"right"
1,"peaks[77]",2945,"left"
