"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",38,"left"
1,"peaks[1]",73,"right"
1,"peaks[2]",108,"left"
1,"peaks[3]",144,"right"
1,"peaks[4]",178,"left"
1,"peaks[5]",214,"right"
1,"peaks[6]",249,"left"
1,"peaks[7]",285,"right"
1,"peaks[8]",319,"left"
1,"peaks[9]",354,"right"
1,"peaks[10]",388,"left"
1,"peaks[11]",425,"right"
1,"peaks[12]",458,"left"
1,"peaks[13]",495,"right"
1,"peaks[14]",529,"left"
1,"peaks[15]",564,"right"
1,"peaks[16]",599,"left"
1,"peaks[17]",635,"right"
1,"peaks[18]",669,"left"
1,"peaks[19]",706,"right"
1,"peaks[20]",742,"left"
1,"peaks[21]",777,"right"
1,"peaks[22]",811,"left"
1,"peaks[23]",848,"right"
1,"peaks[24]",883,"left"
1,"peaks[25]",919,"right"
1,"peaks[26]",955,"left"
1,"peaks[27]",990,"right"
1,"peaks[28]",1025,"left"
1,"peaks[29]",1061,"right"
1,"peaks[30]",1096,"left"
1,"peaks[31]",1132,"right"
1,"peaks[32]",1166,"left"
1,"peaks[33]",1201,"right"
1,"peaks[34]",1236,"left"
1,"peaks[35]",1271,"right"
1,"peaks[36]",1306,"left"
1,"peaks[37]",1342,"right"
1,"peaks[38]",1377,"left"
1,"peaks[39]",1413,"right"
1,"peaks[40]",1448,"left"
1,"peaks[41]",1484,"right"
1,"peaks[42]",1519,"left"
1,"peaks[43]",1556,"right"
1,"peaks[44]",1592,"left"
1,"peaks[45]",1628,"right"
1,"peaks[46]",1662,"left"
1,"peaks[47]",1698,"right"
1,"peaks[48]",1733,"left"
1,"peaks[49]",1770,"right"
1,"peaks[50]",1805,"left"
1,"peaks[51]",1841,"right"
1,"peaks[52]",1876,"left"
1,"peaks[53]",1912,"right"
1,"peaks[54]",1948,"left"
1,"peaks[55]",1984,"right"
1,"peaks[56]",2019,"left"
1,"peaks[57]",2055,"right"
1,"peaks[58]",2090,"left"
1,"peaks[59]",2127,"right"
1,"peaks[60]",2163,"left"
1,"peaks[61]",2198,"right"
1,"peaks[62]",2234,"left"
1,"peaks[63]",2270,"right"
1,"peaks[64]",2304,"left"
1,"peaks[65]",2339,"right"
1,"peaks[66]",2375,"left"
1,"peaks[67]",2411,"right"
1,"peaks[68]",2447,"left"
1,"peaks[69]",2483,"right"
1,"peaks[70]",2517,"left"
1,"peaks[71]",2555,"right"
1,"peaks[72]",2589,"left"
1,"peaks[73]",2626,"right"
1,"peaks[74]",2660,"left"
1,"peaks[75]",2698,"right"
1,"peaks[76]",2733,"left"
1,"peaks[77]",2769,"right"
1,"peaks[78]",2804,"left"
1,"peaks[79]",2839,"right"
1,"peaks[80]",2875,"left"
1,"peaks[81]",2911,"right"
1,"peaks[82]",2944,"left"
