"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",43,"right"
1,"peaks[1]",80,"left"
1,"peaks[2]",116,"right"
1,"peaks[3]",154,"left"
1,"peaks[4]",190,"right"
1,"peaks[5]",226,"left"
1,"peaks[6]",263,"right"
1,"peaks[7]",300,"left"
1,"peaks[8]",336,"right"
1,"peaks[9]",373,"left"
1,"peaks[10]",409,"right"
1,"peaks[11]",446,"left"
1,"peaks[12]",483,"right"
1,"peaks[13]",519,"left"
1,"peaks[14]",556,"right"
1,"peaks[15]",593,"left"
1,"peaks[16]",629,"right"
1,"peaks[17]",665,"left"
1,"peaks[18]",701,"right"
1,"peaks[19]",739,"left"
1,"peaks[20]",776,"right"
1,"peaks[21]",813,"left"
1,"peaks[22]",849,"right"
1,"peaks[23]",886,"left"
1,"peaks[24]",922,"right"
1,"peaks[25]",958,"left"
1,"peaks[26]",995,"right"
1,"peaks[27]",1031,"left"
1,"peaks[28]",1068,"right"
1,"peaks[29]",1105,"left"
1,"peaks[30]",1141,"right"
1,"peaks[31]",1176,"left"
1,"peaks[32]",1213,"right"
1,"peaks[33]",1250,"left"
1,"peaks[34]",1287,"right"
1,"peaks[35]",1323,"left"
1,"peaks[36]",1359,"right"
1,"peaks[37]",1396,"left"
1,"peaks[38]",1433,"right"
1,"peaks[39]",1470,"left"
1,"peaks[40]",1507,"right"
1,"peaks[41]",1543,"left"
1,"peaks[42]",1581,"right"
1,"peaks[43]",1617,"left"
1,"peaks[44]",1653,"right"
1,"peaks[45]",1690,"left"
1,"peaks[46]",1726,"right"
1,"peaks[47]",1762,"left"
1,"peaks[48]",1800,"right"
1,"peaks[49]",1836,"left"
1,"peaks[50]",1872,"right"
1,"peaks[51]",1909,"left"
1,"peaks[52]",1945,"right"
1,"peaks[53]",1982,"left"
1,"peaks[54]",2018,"right"
1,"peaks[55]",2056,"left"
1,"peaks[56]",2092,"right"
1,"peaks[57]",2131,"left"
1,"peaks[58]",2167,"right"
1,"peaks[59]",2204,"left"
1,"peaks[60]",2241,"right"
1,"peaks[61]",2277,"left"
1,"peaks[62]",2314,"right"
1,"peaks[63]",2351,"left"
1,"peaks[64]",2388,"right"
1,"peaks[65]",2425,"left"
1,"peaks[66]",2462,"right"
1,"peaks[67]",2500,"left"
1,"peaks[68]",2536,"right"
1,"peaks[69]",2573,"left"
1,"peaks[70]",2610,"right"
1,"peaks[71]",2646,"left"
1,"peaks[72]",2684,"right"
1,"peaks[73]",2720,"left"
1,"peaks[74]",2757,"right"
1,"peaks[75]",2794,"left"
1,"peaks[76]",2830,"right"
1,"peaks[77]",2867,"left"
1,"peaks[78]",2903,"right"
1,"peaks[79]",2940,"left"
