"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",70,"left"
1,"peaks[1]",107,"right"
1,"peaks[2]",146,"left"
1,"peaks[3]",183,"right"
1,"peaks[4]",221,"left"
1,"peaks[5]",258,"right"
1,"peaks[6]",294,"left"
1,"peaks[7]",334,"right"
1,"peaks[8]",371,"left"
1,"peaks[9]",411,"right"
1,"peaks[10]",449,"left"
1,"peaks[11]",487,"right"
1,"peaks[12]",524,"left"
1,"peaks[13]",563,"right"
1,"peaks[14]",601,"left"
1,"peaks[15]",638,"right"
1,"peaks[16]",676,"left"
1,"peaks[17]",714,"right"
1,"peaks[18]",751,"left"
1,"peaks[19]",788,"right"
1,"peaks[20]",827,"left"
1,"peaks[21]",864,"right"
1,"peaks[22]",903,"left"
1,"peaks[23]",941,"right"
1,"peaks[24]",980,"left"
1,"peaks[25]",1018,"right"
1,"peaks[26]",1054,"left"
1,"peaks[27]",1091,"right"
1,"peaks[28]",1131,"left"
1,"peaks[29]",1169,"right"
1,"peaks[30]",1207,"left"
1,"peaks[31]",1244,"right"
1,"peaks[32]",1281,"left"
1,"peaks[33]",1321,"right"
1,"peaks[34]",1358,"left"
1,"peaks[35]",1396,"right"
1,"peaks[36]",1434,"left"
1,"peaks[37]",1472,"right"
1,"peaks[38]",1510,"left"
1,"peaks[39]",1547,"right"
1,"peaks[40]",1585,"left"
1,"peaks[41]",1623,"right"
1,"peaks[42]",1661,"left"
1,"peaks[43]",1699,"right"
1,"peaks[44]",1737,"left"
1,"peaks[45]",1773,"right"
1,"peaks[46]",1811,"left"
1,"peaks[47]",1847,"right"
1,"peaks[48]",1886,"left"
1,"peaks[49]",1922,"right"
1,"peaks[50]",1961,"left"
1,"peaks[51]",1999,"right"
1,"peaks[52]",2036,"left"
1,"peaks[53]",2073,"right"
1,"peaks[54]",2111,"left"
1,"peaks[55]",2146,"right"
1,"peaks[56]",2184,"left"
1,"peaks[57]",2224,"right"
1,"peaks[58]",2261,"left"
1,"peaks[59]",2298,"right"
1,"peaks[60]",2337,"left"
1,"peaks[61]",2374,"right"
1,"peaks[62]",2412,"left"
1,"peaks[63]",2449,"right"
1,"peaks[64]",2487,"left"
1,"peaks[65]",2523,"right"
1,"peaks[66]",2562,"left"
1,"peaks[67]",2599,"right"
1,"peaks[68]",2637,"left"
1,"peaks[69]",2674,"right"
1,"peaks[70]",2713,"left"
1,"peaks[71]",2751,"right"
1,"peaks[72]",2789,"left"
1,"peaks[73]",2826,"right"
1,"peaks[74]",2863,"left"
1,"peaks[75]",2902,"right"
1,"peaks[76]",2941,"left"
