"x","y","z","interval_no"
1.5561523,0.045898438,1.5795898,1
1.7163086,0.048828125,1.4921875,1
1.9946289,-0.0625,1.2631836,1
2.3720703,-0.122558594,1.2485352,1
2.9990234,-0.49804688,1.2001953,1
3.3549805,-0.97509766,0.7626953,1
3.5478516,-1.1254883,0.54785156,1
3.6220703,-0.8925781,0.8457031,1
3.5385742,-0.6430664,1.2172852,1
3.3657227,-0.5024414,1.5664062,1
3.2895508,-0.32226562,2.4023438,1
2.8955078,-0.5654297,2.2270508,1
2.541504,-0.81689453,2.1503906,1
2.0561523,-0.61328125,1.7128906,1
1.9643555,-0.037109375,2.0473633,1
1.9736328,0.15283203,2.34375,1
1.8837891,0.27001953,2.269043,1
2.015625,0.50927734,2.4370117,1
2.2636719,0.6953125,2.5458984,1
2.640625,0.29003906,2.6591797,1
3.0981445,-0.43310547,2.4047852,1
3.6108398,-0.97021484,2.2045898,1
3.3276367,-0.8696289,2.0703125,1
2.7636719,-0.3173828,2.0439453,1
2.850586,0.07470703,1.9931641,1
2.6142578,0.28222656,2.0126953,1
2.275879,0.28027344,1.8295898,1
1.9838867,0.122558594,1.7290039,1
1.6362305,0.014160156,1.6513672,1
1.5083008,-0.0390625,1.6748047,1
1.5185547,-0.07910156,1.5302734,1
1.3769531,-0.15966797,1.309082,1
1.2861328,-0.1694336,1.3930664,1
1.0302734,-0.2548828,1.1474609,1
1.2631836,-0.25830078,1.3442383,1
1.3544922,-0.2866211,1.3129883,1
1.4189453,-0.21240234,1.3442383,1
1.277832,-0.19433594,1.2412109,1
1.0302734,-0.11279297,1.1982422,1
0.99121094,-0.037109375,1.1811523,1
1.0751953,-0.027832031,1.1503906,1
0.9550781,0.0068359375,1.1201172,1
0.9692383,0.00390625,1.0869141,1
0.94433594,-0.0107421875,0.9633789,1
0.94873047,-0.07714844,0.8886719,1
0.97753906,-0.11816406,0.9116211,1
1.1010742,-0.15722656,0.98583984,1
1.28125,-0.1953125,1.1523438,1
1.4780273,-0.29638672,1.3320312,1
1.6621094,-0.3984375,1.465332,1
1.7197266,-0.4951172,1.5791016,1
1.699707,-0.40966797,1.4760742,1
1.8691406,-0.28564453,1.4516602,1
2.769043,-0.019042969,1.5791016,1
3.3203125,0.3173828,1.2763672,1
3.690918,0.65185547,0.9506836,1
3.6918945,0.8178711,0.8334961,1
3.2045898,0.578125,0.5917969,1
2.8569336,0.2548828,0.8300781,1
2.7792969,0.055664062,1.3320312,1
2.8417969,-0.060546875,1.9790039,1
2.7783203,0.25,2.1035156,1
2.4975586,0.37841797,1.6108398,1
2.3535156,-0.018066406,1.9829102,1
2.0175781,-0.12792969,2.4472656,1
2.1015625,0.076660156,2.4033203,1
2.178711,0.12695312,2.3242188,1
2.3530273,-0.43945312,2.602539,1
2.463379,-0.3095703,2.5166016,1
2.793457,-0.07080078,2.458496,1
3.0014648,0.0390625,2.4975586,1
3.0898438,0.091796875,2.2788086,1
2.9389648,0.056152344,2.1855469,1
2.833496,-0.14453125,2.0024414,1
2.7792969,-0.39013672,1.987793,1
2.418457,-0.22314453,1.8896484,1
2.2749023,-0.109375,1.7260742,1
2.2016602,-0.084472656,1.6337891,1
2.055664,-0.027832031,1.565918,1
1.9365234,-0.041503906,1.5336914,1
1.7714844,-0.10107422,1.4462891,1
1.6020508,-0.07763672,1.3642578,1
1.2763672,-0.055664062,1.3500977,1
1.1269531,0.021972656,1.3706055,1
1.3569336,0.083984375,1.5268555,1
1.2890625,0.20361328,1.4165039,1
1.1352539,0.2109375,1.3442383,1
0.9433594,0.14550781,1.375,1
0.8540039,0.1665039,1.3310547,1
