"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",52,"left"
1,"peaks[1]",89,"right"
1,"peaks[2]",125,"left"
1,"peaks[3]",161,"right"
1,"peaks[4]",197,"left"
1,"peaks[5]",233,"right"
1,"peaks[6]",269,"left"
1,"peaks[7]",304,"right"
1,"peaks[8]",339,"left"
1,"peaks[9]",374,"right"
1,"peaks[10]",410,"left"
1,"peaks[11]",445,"right"
1,"peaks[12]",481,"left"
1,"peaks[13]",517,"right"
1,"peaks[14]",551,"left"
1,"peaks[15]",586,"right"
1,"peaks[16]",623,"left"
1,"peaks[17]",658,"right"
1,"peaks[18]",693,"left"
1,"peaks[19]",728,"right"
1,"peaks[20]",764,"left"
1,"peaks[21]",798,"right"
1,"peaks[22]",835,"left"
1,"peaks[23]",870,"right"
1,"peaks[24]",906,"left"
1,"peaks[25]",939,"right"
1,"peaks[26]",976,"left"
1,"peaks[27]",1011,"right"
1,"peaks[28]",1047,"left"
1,"peaks[29]",1081,"right"
1,"peaks[30]",1118,"left"
1,"peaks[31]",1153,"right"
1,"peaks[32]",1189,"left"
1,"peaks[33]",1224,"right"
1,"peaks[34]",1260,"left"
1,"peaks[35]",1296,"right"
1,"peaks[36]",1331,"left"
1,"peaks[37]",1367,"right"
1,"peaks[38]",1402,"left"
1,"peaks[39]",1438,"right"
1,"peaks[40]",1474,"left"
1,"peaks[41]",1511,"right"
1,"peaks[42]",1545,"left"
1,"peaks[43]",1580,"right"
1,"peaks[44]",1615,"left"
1,"peaks[45]",1652,"right"
1,"peaks[46]",1687,"left"
1,"peaks[47]",1722,"right"
1,"peaks[48]",1758,"left"
1,"peaks[49]",1793,"right"
1,"peaks[50]",1830,"left"
1,"peaks[51]",1865,"right"
1,"peaks[52]",1900,"left"
1,"peaks[53]",1937,"right"
1,"peaks[54]",1972,"left"
1,"peaks[55]",2008,"right"
1,"peaks[56]",2045,"left"
1,"peaks[57]",2080,"right"
1,"peaks[58]",2115,"left"
1,"peaks[59]",2151,"right"
1,"peaks[60]",2186,"left"
1,"peaks[61]",2221,"right"
1,"peaks[62]",2256,"left"
1,"peaks[63]",2293,"right"
1,"peaks[64]",2329,"left"
1,"peaks[65]",2365,"right"
1,"peaks[66]",2399,"left"
1,"peaks[67]",2436,"right"
1,"peaks[68]",2471,"left"
1,"peaks[69]",2507,"right"
1,"peaks[70]",2544,"left"
1,"peaks[71]",2579,"right"
1,"peaks[72]",2614,"left"
1,"peaks[73]",2650,"right"
1,"peaks[74]",2686,"left"
1,"peaks[75]",2720,"right"
1,"peaks[76]",2757,"left"
1,"peaks[77]",2792,"right"
1,"peaks[78]",2827,"left"
1,"peaks[79]",2863,"right"
1,"peaks[80]",2899,"left"
1,"peaks[81]",2934,"right"
