"Interval_no","Rotation Matrix"

1,0.8801899,0.0314247,-0.4735803

1,-0.0314247,0.9994748,0.0079152

1,0.4735803,0.0079152,0.8807151


"RotationMatrix applied to GRAVITY VECTOR"
0.974338,0.,0.


1,0.8585113,0.0067894,-0.5127497

1,-0.0067894,0.9999752,0.0018731

1,0.5127497,0.0018731,0.8585361
