"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"Rpeaks[0]",110,"left"
1,"Rpeaks[1]",155,"right"
1,"Rpeaks[2]",198,"left"
1,"Rpeaks[3]",242,"right"
1,"Rpeaks[4]",288,"left"
1,"Rpeaks[5]",300,"right"
1,"Rpeaks[6]",333,"left"
1,"Rpeaks[7]",381,"right"
1,"Rpeaks[8]",424,"left"
1,"Rpeaks[9]",471,"right"
1,"Rpeaks[10]",515,"left"
1,"Rpeaks[11]",565,"right"
1,"Rpeaks[12]",576,"left"
1,"Rpeaks[13]",608,"right"
1,"Rpeaks[14]",656,"left"
1,"Rpeaks[15]",698,"right"
1,"Rpeaks[16]",746,"left"
1,"Rpeaks[17]",789,"right"
1,"Rpeaks[18]",838,"left"
1,"Rpeaks[19]",880,"right"
1,"Rpeaks[20]",929,"left"
1,"Rpeaks[21]",943,"right"
1,"Rpeaks[22]",979,"left"
1,"Rpeaks[23]",1024,"right"
1,"Rpeaks[24]",1070,"left"
1,"Rpeaks[25]",1118,"right"
1,"Rpeaks[26]",1130,"left"
1,"Rpeaks[27]",1163,"right"
1,"Rpeaks[28]",1212,"left"
1,"Rpeaks[29]",1224,"right"
1,"Rpeaks[30]",1257,"left"
1,"Rpeaks[31]",1304,"right"
1,"Rpeaks[32]",1347,"left"
1,"Rpeaks[33]",1396,"right"
1,"Rpeaks[34]",1438,"left"
1,"Rpeaks[35]",1487,"right"
1,"Rpeaks[36]",1499,"left"
1,"Rpeaks[37]",1532,"right"
1,"Rpeaks[38]",1580,"left"
1,"Rpeaks[39]",1624,"right"
1,"Rpeaks[40]",1670,"left"
1,"Rpeaks[41]",1681,"right"
1,"Rpeaks[42]",1716,"left"
1,"Rpeaks[43]",1761,"right"
1,"Rpeaks[44]",1802,"left"
1,"Rpeaks[45]",1849,"right"
1,"Rpeaks[46]",1891,"left"
1,"Rpeaks[47]",1939,"right"
1,"Rpeaks[48]",1979,"left"
1,"Rpeaks[49]",2027,"right"
1,"Rpeaks[50]",2071,"left"
1,"Rpeaks[51]",2119,"right"
1,"Rpeaks[52]",2158,"left"
1,"Rpeaks[53]",2207,"right"
1,"Rpeaks[54]",2247,"left"
1,"Rpeaks[55]",2294,"right"
1,"Rpeaks[56]",2338,"left"
1,"Rpeaks[57]",2385,"right"
1,"Rpeaks[58]",2430,"left"
1,"Rpeaks[59]",2478,"right"
1,"Rpeaks[60]",2519,"left"
1,"Rpeaks[61]",2564,"right"
1,"Rpeaks[62]",2575,"left"
1,"Rpeaks[63]",2609,"right"
1,"Rpeaks[64]",2653,"left"
1,"Rpeaks[65]",2664,"right"
1,"Rpeaks[66]",2699,"left"
1,"Rpeaks[67]",2755,"right"
1,"Rpeaks[68]",2789,"left"
1,"Rpeaks[69]",2835,"right"
1,"Rpeaks[70]",2879,"left"
1,"Rpeaks[71]",2928,"right"
