"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",64,"left"
1,"peaks[1]",101,"right"
1,"peaks[2]",138,"left"
1,"peaks[3]",175,"right"
1,"peaks[4]",212,"left"
1,"peaks[5]",248,"right"
1,"peaks[6]",285,"left"
1,"peaks[7]",321,"right"
1,"peaks[8]",358,"left"
1,"peaks[9]",393,"right"
1,"peaks[10]",430,"left"
1,"peaks[11]",467,"right"
1,"peaks[12]",503,"left"
1,"peaks[13]",540,"right"
1,"peaks[14]",577,"left"
1,"peaks[15]",613,"right"
1,"peaks[16]",648,"left"
1,"peaks[17]",685,"right"
1,"peaks[18]",722,"left"
1,"peaks[19]",758,"right"
1,"peaks[20]",795,"left"
1,"peaks[21]",830,"right"
1,"peaks[22]",867,"left"
1,"peaks[23]",904,"right"
1,"peaks[24]",941,"left"
1,"peaks[25]",977,"right"
1,"peaks[26]",1014,"left"
1,"peaks[27]",1051,"right"
1,"peaks[28]",1087,"left"
1,"peaks[29]",1124,"right"
1,"peaks[30]",1160,"left"
1,"peaks[31]",1197,"right"
1,"peaks[32]",1233,"left"
1,"peaks[33]",1270,"right"
1,"peaks[34]",1306,"left"
1,"peaks[35]",1342,"right"
1,"peaks[36]",1379,"left"
1,"peaks[37]",1416,"right"
1,"peaks[38]",1453,"left"
1,"peaks[39]",1490,"right"
1,"peaks[40]",1526,"left"
1,"peaks[41]",1562,"right"
1,"peaks[42]",1599,"left"
1,"peaks[43]",1635,"right"
1,"peaks[44]",1672,"left"
1,"peaks[45]",1707,"right"
1,"peaks[46]",1743,"left"
1,"peaks[47]",1778,"right"
1,"peaks[48]",1815,"left"
1,"peaks[49]",1851,"right"
1,"peaks[50]",1888,"left"
1,"peaks[51]",1924,"right"
1,"peaks[52]",1960,"left"
1,"peaks[53]",1996,"right"
1,"peaks[54]",2033,"left"
1,"peaks[55]",2070,"right"
1,"peaks[56]",2106,"left"
1,"peaks[57]",2142,"right"
1,"peaks[58]",2179,"left"
1,"peaks[59]",2216,"right"
1,"peaks[60]",2252,"left"
1,"peaks[61]",2288,"right"
1,"peaks[62]",2324,"left"
1,"peaks[63]",2360,"right"
1,"peaks[64]",2399,"left"
1,"peaks[65]",2437,"right"
1,"peaks[66]",2473,"left"
1,"peaks[67]",2510,"right"
1,"peaks[68]",2548,"left"
1,"peaks[69]",2584,"right"
1,"peaks[70]",2622,"left"
1,"peaks[71]",2659,"right"
1,"peaks[72]",2695,"left"
1,"peaks[73]",2731,"right"
1,"peaks[74]",2768,"left"
1,"peaks[75]",2805,"right"
1,"peaks[76]",2842,"left"
1,"peaks[77]",2877,"right"
1,"peaks[78]",2913,"left"
1,"peaks[79]",2950,"right"
