"Interval_no","Peaks_Index","Peaks_value","Step_Side"
1,"peaks[0]",41,"unknown"
1,"peaks[1]",43,"unknown"
1,"peaks[2]",73,"unknown"
1,"peaks[3]",103,"unknown"
1,"peaks[4]",133,"unknown"
1,"peaks[5]",163,"unknown"
1,"peaks[6]",192,"unknown"
1,"peaks[7]",222,"unknown"
1,"peaks[8]",251,"unknown"
1,"peaks[9]",282,"unknown"
1,"peaks[10]",312,"unknown"
1,"peaks[11]",341,"unknown"
1,"peaks[12]",371,"unknown"
1,"peaks[13]",401,"unknown"
1,"peaks[14]",431,"unknown"
1,"peaks[15]",462,"unknown"
1,"peaks[16]",492,"unknown"
1,"peaks[17]",522,"unknown"
1,"peaks[18]",553,"unknown"
1,"peaks[19]",584,"unknown"
1,"peaks[20]",613,"unknown"
1,"peaks[21]",642,"unknown"
1,"peaks[22]",672,"unknown"
1,"peaks[23]",703,"unknown"
1,"peaks[24]",733,"unknown"
1,"peaks[25]",763,"unknown"
1,"peaks[26]",792,"unknown"
1,"peaks[27]",822,"unknown"
1,"peaks[28]",852,"unknown"
1,"peaks[29]",881,"unknown"
1,"peaks[30]",911,"unknown"
1,"peaks[31]",943,"unknown"
1,"peaks[32]",972,"unknown"
1,"peaks[33]",1003,"unknown"
1,"peaks[34]",1034,"unknown"
1,"peaks[35]",1063,"unknown"
1,"peaks[36]",1094,"unknown"
1,"peaks[37]",1123,"unknown"
1,"peaks[38]",1153,"unknown"
1,"peaks[39]",1183,"unknown"
1,"peaks[40]",1213,"unknown"
1,"peaks[41]",1243,"unknown"
1,"peaks[42]",1275,"unknown"
1,"peaks[43]",1304,"unknown"
1,"peaks[44]",1336,"unknown"
1,"peaks[45]",1365,"unknown"
1,"peaks[46]",1396,"unknown"
1,"peaks[47]",1426,"unknown"
1,"peaks[48]",1456,"unknown"
1,"peaks[49]",1487,"unknown"
1,"peaks[50]",1516,"unknown"
1,"peaks[51]",1547,"unknown"
1,"peaks[52]",1577,"unknown"
1,"peaks[53]",1608,"unknown"
1,"peaks[54]",1638,"unknown"
1,"peaks[55]",1669,"unknown"
1,"peaks[56]",1700,"unknown"
1,"peaks[57]",1731,"unknown"
1,"peaks[58]",1760,"unknown"
1,"peaks[59]",1791,"unknown"
1,"peaks[60]",1821,"unknown"
1,"peaks[61]",1851,"unknown"
1,"peaks[62]",1880,"unknown"
1,"peaks[63]",1912,"unknown"
1,"peaks[64]",1941,"unknown"
1,"peaks[65]",1972,"unknown"
1,"peaks[66]",2002,"unknown"
1,"peaks[67]",2033,"unknown"
1,"peaks[68]",2063,"unknown"
1,"peaks[69]",2093,"unknown"
1,"peaks[70]",2123,"unknown"
1,"peaks[71]",2155,"unknown"
1,"peaks[72]",2184,"unknown"
1,"peaks[73]",2215,"unknown"
1,"peaks[74]",2245,"unknown"
1,"peaks[75]",2275,"unknown"
1,"peaks[76]",2305,"unknown"
1,"peaks[77]",2335,"unknown"
1,"peaks[78]",2364,"unknown"
1,"peaks[79]",2396,"unknown"
1,"peaks[80]",2427,"unknown"
1,"peaks[81]",2458,"unknown"
1,"peaks[82]",2488,"unknown"
1,"peaks[83]",2520,"unknown"
1,"peaks[84]",2549,"unknown"
1,"peaks[85]",2579,"unknown"
1,"peaks[86]",2609,"unknown"
