"x","y","z","interval_no"
2.6010742,-0.2421875,1.7509766,1
2.2348633,0.12011719,2.0092773,1
2.0375977,0.19580078,2.1767578,1
2.1020508,0.16259766,2.277832,1
1.894043,0.13916016,2.4350586,1
1.6958008,-0.064941406,2.5107422,1
1.6445312,-0.017089844,2.4370117,1
1.8857422,-0.114746094,2.574707,1
2.137207,-0.421875,2.4023438,1
2.5419922,-0.5864258,2.2314453,1
2.746582,-0.5683594,2.084961,1
2.8579102,-0.30908203,2.2558594,1
2.8950195,0.111816406,2.2607422,1
2.9067383,0.5522461,2.3608398,1
2.3232422,0.5234375,2.0546875,1
1.9233398,0.2685547,1.8212891,1
1.8417969,0.09033203,1.7915039,1
1.6323242,0.027832031,1.6352539,1
1.6943359,0.02734375,1.5654297,1
1.6577148,-0.0034179688,1.4697266,1
1.5419922,-0.015136719,1.3862305,1
1.5854492,-0.05859375,1.3833008,1
1.4682617,-0.16015625,1.3974609,1
1.5361328,-0.17285156,1.4116211,1
1.5380859,-0.15136719,1.4750977,1
1.4824219,-0.107421875,1.5292969,1
1.3896484,-0.018554688,1.3613281,1
1.3642578,0.06933594,1.3569336,1
1.3046875,0.05859375,1.28125,1
1.3291016,0.034179688,1.2382812,1
1.2924805,0.048828125,1.2226562,1
1.2709961,0.071777344,1.1845703,1
1.1567383,0.028808594,1.0888672,1
1.2841797,0.020507812,1.1176758,1
1.2832031,0.06689453,1.0219727,1
1.3212891,0.08886719,1.0683594,1
1.3730469,0.08984375,1.1557617,1
1.3979492,0.0859375,1.2734375,1
1.5107422,0.06640625,1.4160156,1
1.4580078,-0.02734375,1.4731445,1
1.4111328,-0.09423828,1.5805664,1
1.5517578,-0.23730469,1.7929688,1
1.7631836,-0.25341797,1.8754883,1
1.8896484,-0.17382812,1.6196289,1
2.1591797,0.0078125,1.2128906,1
2.8710938,0.26123047,1.2319336,1
3.0175781,0.48388672,0.99902344,1
3.2827148,0.43017578,0.80566406,1
3.5078125,0.1640625,1.1967773,1
3.4711914,-0.08691406,1.8334961,1
3.4140625,-0.011230469,2.0473633,1
3.2529297,0.47705078,1.9663086,1
2.9638672,0.95703125,1.8427734,1
2.4575195,0.87597656,1.9697266,1
2.1865234,0.6123047,1.9155273,1
2.1157227,0.3671875,1.7666016,1
2.2236328,0.109375,1.7807617,1
2.3310547,-0.11328125,2.253418,1
2.1796875,-0.14746094,2.602539,1
2.1035156,-0.14160156,2.7407227,1
2.2167969,-0.044433594,2.729004,1
2.4047852,0.27148438,2.5810547,1
2.5263672,0.4921875,2.4506836,1
2.6137695,0.53466797,2.3813477,1
2.5356445,0.38671875,2.3344727,1
2.3320312,0.20214844,2.21875,1
2.3291016,-0.012207031,2.0839844,1
2.3730469,-0.25,2.135254,1
2.0766602,-0.19091797,1.8666992,1
1.8154297,-0.12890625,1.6708984,1
1.8071289,-0.06982422,1.6645508,1
1.7299805,-0.0043945312,1.6049805,1
1.6796875,0.16064453,1.612793,1
1.5717773,0.30126953,1.4946289,1
1.3818359,0.33984375,1.1328125,1
1.4941406,0.36816406,1.5258789,1
1.3530273,0.39453125,1.5483398,1
1.2421875,0.41796875,1.3916016,1
1.2255859,0.3330078,1.4086914,1
1.3374023,0.18554688,1.5014648,1
1.28125,0.103027344,1.4560547,1
1.2553711,0.0703125,1.4116211,1
1.3100586,0.032226562,1.4033203,1
1.2529297,0.026367188,1.3164062,1
1.1982422,-0.0068359375,1.2431641,1
1.2138672,-0.00390625,1.1484375,1
1.2719727,0.01953125,1.0742188,1
1.3520508,0.114746094,1.0341797,1
1.3657227,0.21386719,1.0180664,1
1.390625,0.24560547,1.078125,1
1.4267578,0.1977539,1.1777344,1
1.4619141,0.17529297,1.3681641,1
1.6367188,0.16845703,1.4755859,1
1.7197266,0.14697266,1.5400391,1
1.6508789,0.083984375,1.3681641,1
1.6933594,-0.1171875,1.5317383,1
1.8540039,-0.18701172,1.7285156,1
2.194336,-0.23095703,1.6157227,1
2.7226562,-0.26464844,1.2797852,1
3.2617188,-0.2944336,1.3208008,1
3.4589844,-0.31054688,1.1831055,1
3.5917969,-0.17138672,1.4584961,1
3.416504,0.015136719,1.6352539,1
3.2451172,0.060058594,1.8447266,1
3.1865234,-0.14746094,1.7231445,1
3.168457,-0.33447266,1.5766602,1
2.9501953,-0.3798828,1.6469727,1
2.546875,-0.10839844,1.8295898,1
2.2543945,0.21533203,1.8666992,1
2.1386719,0.3022461,1.9008789,1
2.019043,0.40771484,2.3266602,1
1.7871094,0.1821289,2.4418945,1
1.5537109,0.12988281,2.4794922,1
1.7338867,0.09472656,2.5405273,1
1.9658203,-0.3227539,2.4194336,1
2.2685547,-0.63183594,2.2519531,1
2.7143555,-0.6933594,2.2050781,1
2.637207,-0.53515625,2.1293945,1
2.5629883,-0.18408203,2.1967773,1
2.6625977,0.17236328,2.0791016,1
2.6054688,0.43115234,2.2416992,1
2.208496,0.3461914,2.0136719,1
1.902832,0.1796875,1.7983398,1
1.7382812,0.16210938,1.6699219,1
1.5258789,0.16455078,1.5883789,1
1.6391602,0.061035156,1.628418,1
1.4365234,-0.0048828125,1.3920898,1
1.4804688,-0.013183594,1.4960938,1
1.4516602,-0.11376953,1.4638672,1
1.4169922,-0.08935547,1.4594727,1
1.2143555,-0.10058594,1.1806641,1
1.2456055,-0.059570312,1.4853516,1
1.2900391,0.009765625,1.4199219,1
1.3325195,-0.008300781,1.3129883,1
1.3027344,0.080078125,1.328125,1
1.2172852,0.057617188,1.2397461,1
1.1860352,0.057128906,1.1796875,1
1.0996094,0.040527344,1.1181641,1
1.1523438,0.030273438,1.0522461,1
1.1660156,-0.019042969,1.0400391,1
1.2387695,-0.015625,1.0161133,1
1.3076172,-0.005859375,1.0234375,1
1.3691406,-0.0043945312,1.0825195,1
1.4853516,0.03515625,1.1142578,1
1.6430664,0.009277344,1.1958008,1
1.8461914,-0.02734375,1.390625,1
2.0986328,-0.07080078,1.6977539,1
2.1689453,-0.1508789,1.8466797,1
2.3188477,-0.13720703,1.7670898,1
2.293457,-0.16699219,1.578125,1
2.385254,-0.15283203,1.253418,1
2.8154297,0.022460938,1.1352539,1
3.1435547,0.24804688,1.0849609,1
3.3564453,0.3623047,0.8925781,1
3.3168945,0.23779297,1.190918,1
3.0600586,0.16064453,1.8149414,1
2.8842773,0.2602539,1.925293,1
2.8886719,0.69140625,1.8027344,1
2.7353516,0.87109375,1.8989258,1
2.3896484,0.6118164,1.902832,1
2.1855469,0.28027344,2.2392578,1
1.9790039,0.35107422,2.3081055,1
2.038086,0.12841797,2.4145508,1
1.9697266,-0.016113281,2.4550781,1
2.072754,-0.037109375,2.4174805,1
2.2597656,0.03857422,2.4545898,1
2.4750977,0.2993164,2.5512695,1
2.6674805,0.37109375,2.5371094,1
2.744629,0.47558594,2.489746,1
2.5048828,0.40966797,2.3432617,1
2.338379,0.26416016,2.0698242,1
2.5639648,-0.06933594,2.1396484,1
2.4985352,-0.09326172,2.1552734,1
2.2827148,-0.13330078,1.9282227,1
2.0830078,-0.22705078,1.8623047,1
1.9448242,-0.21044922,1.7241211,1
1.7993164,-0.13916016,1.6303711,1
1.7197266,-0.056152344,1.5371094,1
1.6274414,-0.0078125,1.5292969,1
1.4057617,0.08105469,1.4370117,1
1.2705078,0.11669922,1.2875977,1
1.355957,0.14648438,1.6166992,1
1.434082,0.22460938,1.5473633,1
1.3984375,0.24609375,1.4594727,1
1.3330078,0.23486328,1.3461914,1
1.3408203,0.2421875,1.4140625,1
1.3496094,0.22216797,1.3652344,1
1.2856445,0.17822266,1.2426758,1
1.2817383,0.14111328,1.2480469,1
1.1933594,0.13720703,1.1552734,1
1.1918945,0.123535156,1.0209961,1
1.2280273,0.18945312,1.0039062,1
1.2832031,0.22558594,0.9975586,1
1.3286133,0.27685547,1.0439453,1
1.3681641,0.2631836,1.0952148,1
1.3999023,0.18652344,1.184082,1
1.6040039,0.125,1.3149414,1
1.7236328,0.22802734,1.4145508,1
1.8374023,0.22314453,1.5507812,1
1.7514648,0.15722656,1.4423828,1
1.7695312,0.023925781,1.4580078,1
2.1079102,-0.08300781,1.6958008,1
2.4658203,-0.18652344,1.6435547,1
2.9326172,-0.18554688,1.4140625,1
3.1704102,-0.18896484,1.2045898,1
3.307129,-0.13867188,1.3051758,1
3.3066406,-0.123535156,1.2905273,1
3.253418,-0.111328125,1.6455078,1
3.209961,-0.24414062,1.6728516,1
3.3144531,-0.3935547,1.6137695,1
2.9750977,-0.24121094,1.534668,1
2.6376953,-0.09326172,1.8759766,1
2.3256836,0.12646484,2.0488281,1
2.0483398,0.31152344,2.2319336,1
1.8764648,0.2055664,2.2817383,1
1.6767578,0.072265625,2.3691406,1
1.4736328,-0.16308594,2.293457,1
1.4511719,-0.1352539,2.2348633,1
1.6699219,-0.21240234,2.459961,1
1.9189453,-0.4272461,2.2963867,1
2.3408203,-0.5546875,2.0375977,1
2.6416016,-0.5834961,1.9331055,1
2.7109375,-0.32470703,2.1362305,1
2.647461,0.13330078,2.2158203,1
2.828125,0.46728516,2.116211,1
2.3764648,0.5957031,2.1049805,1
1.9638672,0.42236328,1.8964844,1
1.6914062,0.18408203,1.7182617,1
1.5600586,0.06201172,1.6933594,1
1.5102539,-0.075683594,1.5786133,1
1.4194336,-0.09423828,1.53125,1
1.3867188,-0.04296875,1.5234375,1
1.3076172,-0.071777344,1.425293,1
1.4165039,-0.12451172,1.3964844,1
1.4804688,-0.057128906,1.550293,1
1.3696289,-0.09472656,1.5717773,1
1.3286133,-0.07128906,1.4404297,1
1.3183594,0.013671875,1.4458008,1
1.3647461,0.068359375,1.4296875,1
1.3120117,0.11669922,1.3476562,1
1.3242188,0.1484375,1.2744141,1
1.375,0.16503906,1.28125,1
1.3388672,0.19384766,1.2236328,1
1.2207031,0.1977539,1.0795898,1
1.3256836,0.18652344,1.0708008,1
1.3671875,0.15527344,1.0273438,1
1.4794922,0.09814453,1.0361328,1
1.6108398,0.037597656,1.1962891,1
1.7548828,0.0029296875,1.4223633,1
1.8950195,-0.034179688,1.4697266,1
1.9213867,-0.1328125,1.4921875,1
1.9003906,-0.28955078,1.5107422,1
1.8608398,-0.30078125,1.5756836,1
1.9306641,-0.38623047,1.7900391,1
2.2265625,-0.41601562,1.7246094,1
2.6621094,-0.21923828,1.4736328,1
3.043457,0.27783203,1.3417969,1
3.1860352,0.54248047,1.1191406,1
3.1577148,0.46044922,1.1503906,1
2.9985352,0.36328125,1.2646484,1
2.8549805,0.32080078,1.9291992,1
2.8574219,0.57958984,1.7363281,1
3.0483398,0.90283203,1.6464844,1
2.9575195,0.79296875,1.6425781,1
2.4956055,0.49414062,1.7207031,1
2.2182617,0.10205078,2.0039062,1
2.1865234,-0.09423828,2.2436523,1
2.209961,-0.13134766,2.5302734,1
2.0078125,-0.053710938,2.6791992,1
2.1757812,-0.030273438,2.6108398,1
2.375,0.123046875,2.6118164,1
2.5424805,0.36865234,2.5253906,1
2.5864258,0.4970703,2.4433594,1
2.4291992,0.46777344,2.2714844,1
2.3544922,0.34814453,2.2456055,1
2.4663086,0.14160156,2.1396484,1
2.4868164,-0.1484375,2.1904297,1
2.244629,-0.14501953,2.0166016,1
2.0439453,-0.06933594,1.8193359,1
1.9628906,-0.04248047,1.7456055,1
1.8256836,-0.061035156,1.652832,1
1.7661133,-0.0146484375,1.5864258,1
1.6069336,0.05126953,1.4833984,1
1.5200195,0.12597656,1.2924805,1
1.5546875,0.084472656,1.5,1
1.2680664,0.115722656,1.3237305,1
1.387207,0.1928711,1.4916992,1
1.2978516,0.22070312,1.3911133,1
1.2275391,0.17382812,1.3032227,1
1.2768555,0.16894531,1.4428711,1
1.2128906,0.22558594,1.371582,1
1.1630859,0.26367188,1.3330078,1
1.2333984,0.2602539,1.3354492,1
1.1567383,0.2421875,1.159668,1
1.159668,0.21435547,1.1176758,1
1.168457,0.20458984,1.0732422,1
1.2128906,0.18554688,1.0078125,1
1.2563477,0.16748047,1.0009766,1
1.2758789,0.16357422,1.0327148,1
1.3779297,0.1640625,1.1699219,1
1.5126953,0.12548828,1.3642578,1
1.6904297,0.119140625,1.4760742,1
1.7880859,0.14746094,1.6162109,1
1.7866211,0.14746094,1.5249023,1
1.7758789,0.10253906,1.4199219,1
2.0595703,0.10058594,1.5581055,1
2.415039,-0.0078125,1.6103516,1
2.8535156,-0.1796875,1.3535156,1
3.1225586,-0.4086914,1.1694336,1
3.3442383,-0.47705078,1.2456055,1
3.567871,-0.44628906,1.5463867,1
3.3901367,-0.36816406,1.6650391,1
3.211914,-0.30078125,1.753418,1
3.1484375,-0.27392578,1.9023438,1
3.0126953,-0.34375,1.8989258,1
2.663086,-0.3305664,1.7226562,1
2.3745117,0.051757812,1.9140625,1
2.1108398,0.28222656,1.9589844,1
1.9301758,0.33691406,2.008789,1
1.859375,0.26171875,2.1088867,1
1.6308594,0.22314453,2.2504883,1
1.6333008,0.2319336,2.515625,1
1.6381836,0.14453125,2.3481445,1
1.8984375,-0.16455078,2.4472656,1
2.4458008,-0.5498047,2.3046875,1
2.8544922,-0.6484375,2.1230469,1
2.7963867,-0.5288086,2.237793,1
2.5449219,-0.099609375,2.2539062,1
2.7963867,0.25585938,2.1606445,1
2.5986328,0.5473633,2.2016602,1
2.0981445,0.51660156,2.025879,1
1.8125,0.30078125,1.8051758,1
1.6835938,0.15527344,1.7094727,1
1.609375,0.028808594,1.644043,1
1.5683594,-0.029296875,1.5820312,1
1.5522461,-0.1381836,1.4711914,1
1.4584961,-0.22851562,1.3935547,1
1.4726562,-0.16845703,1.5131836,1
1.4790039,-0.14746094,1.4765625,1
1.4868164,-0.109375,1.5849609,1
1.4018555,-0.084472656,1.4736328,1
1.3515625,-0.07714844,1.4160156,1
1.3110352,-0.037109375,1.3535156,1
1.3662109,0.012207031,1.3691406,1
1.2348633,0.03466797,1.3212891,1
1.2880859,0.014160156,1.293457,1
1.2211914,0.11376953,1.2641602,1
1.1118164,0.15185547,1.1269531,1
1.1821289,0.15917969,1.0678711,1
1.2475586,0.14453125,1.0258789,1
1.2729492,0.114746094,1.0297852,1
1.3662109,0.111328125,1.0776367,1
1.5019531,0.061523438,1.1689453,1
1.6303711,0.052246094,1.3383789,1
1.8208008,-0.03173828,1.6230469,1
1.8979492,-0.099121094,1.8442383,1
1.956543,-0.19238281,1.8066406,1
2.1269531,-0.24072266,1.6831055,1
2.133789,-0.18310547,1.4609375,1
2.586914,-0.053222656,1.3554688,1
3.0610352,0.22216797,1.2827148,1
3.2836914,0.3618164,1.0327148,1
3.3823242,0.2685547,1.0014648,1
3.2651367,0.055664062,1.1958008,1
3.0893555,0.024902344,1.7866211,1
2.9760742,0.26708984,1.9599609,1
2.9555664,0.6464844,1.7124023,1
2.7353516,0.70654297,1.8325195,1
2.352539,0.6152344,1.8701172,1
2.0371094,0.3671875,1.8334961,1
1.8383789,0.15917969,2.0151367,1
1.8837891,0.064453125,2.2070312,1
1.940918,-0.09667969,2.3110352,1
1.9179688,-0.104003906,2.3608398,1
1.9941406,-0.171875,2.434082,1
2.2563477,-0.04736328,2.5551758,1
2.546875,0.23730469,2.5200195,1
2.8115234,0.37939453,2.4873047,1
2.9711914,0.45166016,2.6708984,1
2.644043,0.3857422,2.378418,1
2.6030273,0.21728516,2.253418,1
2.625,-0.1430664,2.383789,1
2.3432617,-0.106933594,2.1586914,1
2.071289,-0.02734375,1.9648438,1
1.8647461,0.092285156,1.7314453,1
1.8261719,0.14453125,1.7290039,1
1.6831055,0.19189453,1.5629883,1
1.6782227,0.2055664,1.5898438,1
1.5839844,0.22949219,1.5634766,1
1.2944336,0.26660156,1.15625,1
1.3803711,0.2861328,1.5283203,1
1.3417969,0.28125,1.5024414,1
1.3271484,0.25976562,1.5595703,1
1.2832031,0.2758789,1.4482422,1
1.2270508,0.25976562,1.340332,1
1.2866211,0.2211914,1.4472656,1
1.2636719,0.1953125,1.3828125,1
1.2597656,0.21142578,1.3339844,1
1.2177734,0.18798828,1.2734375,1
1.1708984,0.15820312,1.1806641,1
1.1225586,0.09814453,1.0917969,1
1.1499023,0.08935547,1.003418,1
1.2075195,0.13330078,0.98095703,1
1.2700195,0.21240234,0.9692383,1
1.3691406,0.25195312,1.1230469,1
1.5053711,0.23095703,1.2670898,1
1.6757812,0.15332031,1.4223633,1
