"x","y","z","interval_no"
2.1157227,-0.23046875,1.4853516,1
2.053711,-0.20800781,1.5263672,1
1.9990234,-0.14746094,1.5869141,1
1.9360352,-0.08496094,1.6123047,1
1.8818359,-0.026367188,1.6254883,1
1.84375,0.025878906,1.6040039,1
1.7709961,0.005859375,1.6733398,1
1.762207,-0.00048828125,1.6855469,1
1.7167969,0.0063476562,1.7094727,1
1.7114258,0.052734375,1.7539062,1
1.7041016,0.053222656,1.8017578,1
1.6860352,0.045410156,1.7817383,1
1.7241211,0.03515625,1.7685547,1
1.9130859,0.057128906,1.7578125,1
2.050293,0.078125,1.7246094,1
2.145996,0.07421875,1.7045898,1
2.1669922,0.057617188,1.6582031,1
2.2128906,0.08203125,1.6459961,1
2.1098633,0.15332031,1.6323242,1
2.0820312,0.18310547,1.5756836,1
1.9960938,0.16357422,1.5,1
2.019043,0.1640625,1.4956055,1
2.0166016,0.14648438,1.4760742,1
2.0595703,0.11816406,1.4760742,1
2.0356445,0.0063476562,1.4589844,1
2.041504,-0.03466797,1.4140625,1
1.9746094,-0.075683594,1.4013672,1
1.9746094,-0.026855469,1.387207,1
1.9980469,-0.06201172,1.3598633,1
1.965332,-0.040527344,1.3398438,1
2.0019531,-0.016113281,1.3344727,1
1.9941406,-0.021484375,1.3105469,1
2.050293,-0.075683594,1.3588867,1
2.046875,-0.05908203,1.3476562,1
2.0078125,-0.032714844,1.2915039,1
1.9736328,-0.041503906,1.3037109,1
1.9443359,-0.080078125,1.2612305,1
1.9790039,-0.1171875,1.2773438,1
1.9902344,-0.109375,1.2485352,1
1.9785156,-0.076171875,1.2236328,1
2.0043945,-0.045410156,1.1918945,1
2.0107422,-0.0009765625,1.1894531,1
2.0668945,0.03125,1.1904297,1
2.0620117,0.05908203,1.1733398,1
2.0361328,0.061523438,1.1899414,1
2.0307617,0.09814453,1.1870117,1
2.024414,0.13671875,1.175293,1
1.9692383,0.17578125,1.1748047,1
1.9482422,0.1694336,1.1884766,1
1.9492188,0.1484375,1.1499023,1
1.8720703,0.13867188,1.1923828,1
1.777832,0.119628906,1.2109375,1
1.8164062,0.1274414,1.2822266,1
1.8598633,0.13671875,1.3496094,1
1.9165039,0.13330078,1.4648438,1
1.9125977,0.08300781,1.46875,1
1.9379883,0.060546875,1.4492188,1
1.921875,-0.0126953125,1.3876953,1
1.9575195,-0.06347656,1.3857422,1
2.0839844,-0.03515625,1.2583008,1
2.1689453,-0.019042969,1.2387695,1
2.2871094,0.12011719,1.1987305,1
2.3554688,0.22851562,1.2392578,1
2.397461,0.3461914,1.3173828,1
