"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
-0.45214844,-0.95166016,1.9702148,1,0,91,6,1,4
-0.6635742,-0.75341797,1.9160156,1,0,92,6,1,4
-0.77978516,-0.3623047,1.6928711,1,0,93,6,1,4
-0.7089844,-0.19482422,1.4013672,1,0,94,6,1,4
-0.42333984,-0.17919922,1.2724609,1,0,95,6,1,4
-0.17871094,-0.13134766,1.0444336,1,0,96,6,1,4
-0.045410156,0.041015625,0.9667969,1,0,97,6,1,4
0.025878906,0.15722656,0.8979492,1,0,98,6,1,4
0.48388672,0.33642578,1.7910156,1,0,99,6,1,4
1.03125,0.6855469,3.3188477,1,0,100,6,1,4
1.6445312,-0.1586914,3.1767578,1,0,101,6,1,4
3.4267578,-0.5180664,3.1098633,1,0,102,6,1,4
5.9799805,2.5024414,1.5307617,1,0,103,6,1,4
5.8466797,2.1347656,1.987793,1,0,104,6,1,4
3.8095703,-1.7719727,2.5332031,1,0,105,6,1,4
4.4526367,-2.5336914,1.074707,1,0,106,6,1,4
4.004883,-2.6640625,1.3110352,1,0,107,6,1,4
3.5551758,-1.7617188,1.1040039,1,0,108,6,1,4
4.192383,-0.56640625,1.2382812,1,0,109,7,1,4
4.448242,0.18359375,1.0834961,1,0,110,7,1,4
4.7470703,0.36328125,0.8540039,1,0,111,7,1,4
4.8149414,0.6816406,0.6381836,1,0,112,7,1,4
4.211426,0.71875,0.7626953,1,0,113,7,1,4
3.753418,0.4658203,1.0263672,1,0,114,7,1,4
3.6347656,0.265625,1.1220703,1,0,115,7,1,4
3.4135742,0.1171875,1.2358398,1,0,116,7,1,4
3.0458984,0.015625,1.2006836,1,0,117,7,1,4
2.5302734,-0.13232422,1.2734375,1,0,118,7,1,4
1.6582031,-0.27392578,1.5200195,1,0,119,7,1,4
0.7529297,-0.20507812,1.4121094,1,0,120,7,1,4
0.05859375,-0.1508789,1.4008789,1,0,121,7,1,4
-0.203125,-0.36376953,1.1132812,1,0,122,7,1,4
-0.4296875,-0.32177734,1.0820312,1,0,123,7,1,4
-0.5,0.14355469,1.40625,1,0,124,7,1,4
-0.54833984,0.82666016,1.9262695,1,0,125,7,1,4
-0.63183594,1.2675781,2.1582031,1,0,126,7,1,4
-0.9760742,1.3398438,1.9150391,1,0,127,8,1,4
-1.0571289,0.92871094,1.5825195,1,0,128,8,1,4
-0.8691406,0.4111328,1.4467773,1,0,129,8,1,4
-0.64160156,-0.013671875,1.340332,1,0,130,8,1,4
-0.41992188,-0.35595703,1.0878906,1,0,131,8,1,4
-0.0146484375,-0.5957031,1.0600586,1,0,132,8,1,4
0.5102539,-0.77978516,1.2880859,1,0,133,8,1,4
1.6000977,-0.45263672,3.5957031,1,0,134,8,1,4
1.5859375,-0.5488281,3.8979492,1,0,135,8,1,4
2.640625,-0.69091797,2.043457,1,0,136,8,1,4
4.7128906,-1.621582,2.0566406,1,0,137,8,1,4
4.414551,-0.27539062,2.0561523,1,0,138,8,1,4
3.5654297,1.75,2.6323242,1,0,139,8,1,4
4.3881836,2.895996,1.8842773,1,0,140,8,1,4
5.3393555,3.275879,1.0419922,1,0,141,8,1,4
4.9555664,2.4384766,1.5605469,1,0,142,8,1,4
4.498535,1.3647461,1.2983398,1,0,143,8,1,4
4.1499023,0.62597656,1.3945312,1,0,144,8,1,4
4.2407227,0.025390625,1.3100586,1,0,145,9,1,4
