"Position","Value"

"Interval",1

"Position","Value"
"peaks[0]",53
"peaks[1]",92
"peaks[2]",126
"peaks[3]",161
"peaks[4]",196
"peaks[5]",231
"peaks[6]",265
"peaks[7]",302
"peaks[8]",336
"peaks[9]",373
"peaks[10]",407
"peaks[11]",444
"peaks[12]",479
"peaks[13]",515
"peaks[14]",550
"peaks[15]",586
"peaks[16]",621
"peaks[17]",656
"peaks[18]",693
"peaks[19]",730
"peaks[20]",765
"peaks[21]",802
"peaks[22]",836
"peaks[23]",872
"peaks[24]",906
"peaks[25]",942
"peaks[26]",977
"peaks[27]",1013
"peaks[28]",1047
"peaks[29]",1083
"peaks[30]",1118
"peaks[31]",1156
"peaks[32]",1191
"peaks[33]",1227
"peaks[34]",1261
"peaks[35]",1297
"peaks[36]",1333
"peaks[37]",1369
"peaks[38]",1405
"peaks[39]",1442
"peaks[40]",1478
"peaks[41]",1514
"peaks[42]",1550
"peaks[43]",1585
"peaks[44]",1620
"peaks[45]",1656
"peaks[46]",1691
"peaks[47]",1728
"peaks[48]",1763
"peaks[49]",1800
"peaks[50]",1834
"peaks[51]",1871
"peaks[52]",1906
"peaks[53]",1943
"peaks[54]",1979
"peaks[55]",2016
"peaks[56]",2055
"peaks[57]",2089
"peaks[58]",2125
"peaks[59]",2162
"peaks[60]",2198
"peaks[61]",2234
"peaks[62]",2269
"peaks[63]",2308
"peaks[64]",2343
"peaks[65]",2378
"peaks[66]",2414
"peaks[67]",2450
"peaks[68]",2487
"peaks[69]",2523
"peaks[70]",2559
"peaks[71]",2595
"peaks[72]",2629
"peaks[73]",2666
"peaks[74]",2701
"peaks[75]",2736
"peaks[76]",2771
"peaks[77]",2807
"peaks[78]",2844
"peaks[79]",2878
"peaks[80]",2913
