"x","y","z","interval_no"
-1.0476575024742683,-0.5307419652167609,-0.4945923420415931,1
-1.0298174476652862,-0.6913040980749467,-0.5357605599692463,1
-1.1593765093490016,-0.6821788222790706,-0.5243768390398241,1
-1.1803251118637623,-0.5815659881657355,-0.3801850566970785,1
-1.1425171565521184,-0.3480391517957346,-0.2808971999103241,1
-1.0988917100232631,-0.09420306697197232,-0.2519342106613594,1
-1.0620158831424131,0.12112019884432641,-0.21209645448229508,1
-1.0498624481334582,0.30433965637804344,-0.0648148228410925,1
-0.832549865846429,0.3234129744307852,-0.20512616336932749,1
-0.5560423255043287,0.26084782200657125,-0.43237983505285993,1
-0.05455442562158186,0.07856832975635833,-1.091718800260728,1
-0.16326718990607758,0.16932396785097015,-0.9861873162777371,1
0.2731626779704164,0.023299583366069777,-0.6357792767413877,1
1.1027927275720721,0.7382828677523822,0.014053799790599286,1
1.6279913291232486,0.3423062840369444,-0.03833403967630389,1
1.5553174513774677,-0.8586689272007711,-0.27131047715816015,1
1.4785965896457685,-1.3234190091658693,-0.0778830456732067,1
1.404627351810032,-1.2315188743997147,0.2644325043718977,1
1.2975289199557587,-1.0868644011191488,0.24528147673064898,1
1.2552295224963286,-0.6661602284318703,0.24996185529964143,1
1.3002369077535156,-0.34214708293528057,0.3548616819730293,1
1.3991051155769092,0.16857510131600653,0.5518751213071315,1
1.2136118090168198,0.5187047780296464,0.5835817354171633,1
0.7333736078515893,0.5103791431378062,0.43532824788544155,1
0.5696985844748776,0.38583242386569955,0.3237137065888314,1
0.5448562897785327,0.1811542312829943,0.25424487460952616,1
0.4185866463026602,0.032915340008739045,0.1685903916733515,1
0.33990529042194706,-0.08413047136103553,0.06400408160871601,1
0.2098218987034164,-0.08736853069691533,0.024897918330891944,1
-0.014568466815352288,0.0129108168837161,-0.05611483773928988,1
-0.19500901453711017,0.09840402631582706,0.06803180164801098,1
-0.3257249705860875,0.005664864602776252,0.11875554882563277,1
-0.4765710605674228,-0.02604637302047792,0.027449596427347622,1
-0.7538284668541988,0.06207776032019547,0.008692285915370648,1
-0.9318093016000742,0.11087178601579255,0.011071861685521343,1
-0.9452628328463941,0.1790457290715936,-0.22076754215459884,1
-0.979213468392422,0.32443206126818824,-0.48517090198593116,1
