-0.0653379,-0.0653379
1.247738,0.59120005
1.8136932,0.99869776
1.6647891,1.1652206
3.681118,1.6684002
4.397635,2.1232727
4.182034,2.4173813
4.0429463,2.6205769
4.022179,2.7763104
4.3857994,2.9372592
3.4636464,2.9851127
3.2710533,3.288421
3.434401,3.4872086
3.420908,3.6333191
3.183514,3.7713852
2.6977081,3.6819842
2.320518,3.4931555
2.337154,3.3254392
2.322092,3.168998
2.061008,2.9907098
1.7273,2.749028
1.287702,2.551215
0.44092202,2.2939303
-0.10920894,1.9717839
-0.70981795,1.5962634
-1.0508989,1.2113167
-1.1251789,0.8637815
-1.1460329,0.5486405
-1.1668749,0.23009239
-1.028886,-0.07454197
-0.63975996,-0.32006633
-0.47003895,-0.51982445
-0.45096993,-0.67788553
-0.46245295,-0.76001054
-0.35919696,-0.7827367
-0.34166497,-0.7492683
-0.27110797,-0.67837816
0.657333,-0.5163316
1.508643,-0.27499744
1.6082572,-0.022712719
2.0772042,0.2596591
3.759767,0.6596161
4.581157,1.1188159
3.745429,1.5003066
3.8915534,1.8961254
3.7601924,2.2706156
3.8225923,2.6491842
3.6663523,3.0071352
3.421821,3.2584524
3.394784,3.4299195
3.2654371,3.5805724
2.998642,3.6643393
2.788714,3.576062
2.665063,3.4018714
2.48836,3.2875924
2.2306628,3.1366026
1.728274,2.9518828
1.3417941,2.7263556
0.998592,2.483832
0.30820405,2.2007759
-0.26492095,1.8680753
-0.47722697,1.5278331
-0.769524,1.1852726
-1.0616,0.8352441
-1.228238,0.48130763
-1.148377,0.15069519
-0.95191395,-0.13862997
-0.7626699,-0.3650794
-0.73341095,-0.55373436
-0.76890194,-0.7144156
-0.690156,-0.8051756
-0.55689996,-0.83171916
-0.45259994,-0.82948023
-0.18442494,-0.7762895
0.7313031,-0.61329836
1.837612,-0.33458468
0.8136741,-0.1562164
1.898641,0.10292495
3.8109522,0.51870877
4.745131,1.0167581
4.722422,1.5159694
4.276019,1.9674398
4.5263124,2.42955
3.923912,2.8274148
3.3481731,3.1485603
3.2523303,3.3777444
3.2635913,3.507379
3.1861234,3.723056
2.9099321,3.8149917
2.5574641,3.7010384
2.316451,3.4802492
2.1364212,3.2451582
1.889845,3.0282333
1.433931,2.7471075
1.086109,2.4891255
0.566092,2.236209
0.0039970875,1.940906
-0.43424797,1.6047387
-0.729175,1.2488025
-0.9062579,0.9018762
-1.0865439,0.5706027
-1.1893799,0.25189078
-1.133843,-0.04540595
-0.8258029,-0.29228303
-0.6596379,-0.48260748
-0.6396389,-0.6394937
-0.61065495,-0.7464707
-0.5769829,-0.799287
-0.5859829,-0.81308115
-0.49700594,-0.79197496
-0.44615495,-0.7501474
0.43723106,-0.6116224
1.9356622,-0.32752764
1.824315,-0.058604185
2.1361651,0.21066564
4.220696,0.6543324
5.184933,1.183839
5.002199,1.6940984
4.3995543,2.1465108
3.601591,2.5271995
3.6488214,2.9040928
3.3341494,3.247757
3.5904183,3.5344107
3.6734333,3.6923897
3.2472892,3.8217509
3.1165571,3.9108775
2.8309178,3.7845342
2.6296053,3.5522316
2.3867579,3.3144643
2.049901,3.1008592
1.650839,2.9235182
1.1276602,2.6943216
0.561095,2.4422257
-0.18281293,2.0992048
-0.8216319,1.6905624
-1.0099189,1.3035434
-1.16309,0.9144846
-1.1785929,0.5499837
-0.971679,0.22259417
-0.769722,-0.06435854
-0.818666,-0.32513735
-0.99616593,-0.56577414
-0.9774109,-0.7571442
-0.769277,-0.8780871
-0.60486394,-0.91645545
-0.38329995,-0.876607
-0.19287694,-0.80233043
0.24870002,-0.6739859
1.6090771,-0.42056134
1.7217752,-0.1757019
2.718113,0.141374
4.5214944,0.62684315
5.922612,1.255823
4.265962,1.7324933
4.013975,2.1673346
4.325604,2.6155589
3.986596,3.0128222
3.508562,3.3493166
3.2118864,3.6186974
3.3392243,3.7759836
3.184792,3.9089851
2.8761053,3.9233482
2.4968572,3.73929
2.162562,3.3974676
2.0026221,3.1917093
1.736349,2.9846525
1.4975392,2.7275558
1.1199101,2.4669478
0.54188,2.1972494
0.166085,1.9203582
-0.26376992,1.5928134
-0.6240339,1.2465564
-0.782012,0.9140003
-0.877517,0.607239
-1.002685,0.31948927
-1.1454489,0.033300985
-0.98410594,-0.2140131
-0.77712095,-0.4208004
-0.85621995,-0.60044855
-0.93285096,-0.734515
-1.029593,-0.8432131
-1.0712899,-0.916624
-0.98706895,-0.94962716
-0.8183919,-0.95293444
0.12903607,-0.86142963
2.055575,-0.58340603
2.385756,-0.2623874
3.5158,0.14669497
4.784972,0.6523398
4.799024,1.1664529
3.3230634,1.5533543
3.4418674,1.9598507
3.1856322,2.3468435
3.158471,2.7237108
3.7272892,3.136955
3.7600021,3.4670427
3.9040904,3.6350896
3.5268192,3.7388222
2.8011532,3.6738546
2.837771,3.4968362
2.657176,3.302123
2.4421282,3.222038
2.132979,3.103048
1.8352631,2.9802873
1.373499,2.8180175
0.27383804,2.5040674
-0.11764789,2.1515539
-0.56521297,1.7452534
-0.82755196,1.3494015
-1.037185,1.0004617
-1.0380509,0.64811426
-0.93366796,0.32167387
-0.85439694,0.02198978
-0.9741619,-0.26047757
-1.08698,-0.52613604
-1.038806,-0.7454365
-0.9391899,-0.85571176
-0.78414893,-0.91630274
-0.41134697,-0.90231496
0.400025,-0.79071707
2.1810102,-0.49815387
1.704708,-0.24881214
2.485907,0.062058326
3.817306,0.4867586
5.487419,1.074175
3.8546653,1.5234157
3.606802,1.9457436
4.342771,2.425922
3.643784,2.8284612
3.306827,3.166477
3.2515693,3.425708
3.4709053,3.5429711
3.3308873,3.6908057
2.938386,3.7319398
2.684856,3.62899
2.345158,3.3433297
2.06639,3.1807594
1.803517,3.0168242
1.38777,2.7481878
1.014871,2.5091958
0.602661,2.2633626
0.24583209,1.9901137
-0.24892694,1.6519471
-0.5676959,1.2975307
-0.77813697,0.9596649
-1.209229,0.6056571
-1.4902189,0.2569865
-1.4002569,-0.05816323
-1.094265,-0.32159796
-0.89567894,-0.5291843
-0.83285296,-0.6971592
-0.66415393,-0.81232417
-0.58686495,-0.8880239
-0.50741094,-0.91152245
0.41182208,-0.8224754
1.6369551,-0.6029215
1.790815,-0.3301902
2.266376,0.011318401
3.5380683,0.46025705
4.7046413,0.9874304
4.9446254,1.5183673
3.747417,1.9347554
2.9557853,2.263841
3.256886,2.6132727
3.4790292,2.9756765
3.162313,3.225721
3.1563144,3.3638444
3.1132941,3.4840698
2.797245,3.5323305
2.5613103,3.4435346
2.413745,3.2352712
2.2266183,2.9881797
2.148507,2.842824
1.8911711,2.7460408
1.3171121,2.5696979
0.791445,2.325372
0.15429807,2.0519161
-0.53136796,1.7166722
-0.72960895,1.3673173
-0.90655696,1.030608
-1.1693729,0.6914551
-1.4420279,0.34093028
-1.428427,0.008653446
-1.209826,-0.29664958
-0.929104,-0.5530382
-0.7488409,-0.7408521
-0.65657693,-0.87249047
-0.583424,-0.93955606
-0.47528392,-0.9344574
0.54411805,-0.81866413
1.5870541,-0.5919722
1.2324661,-0.37362316
2.063826,-0.054909155
3.631496,0.40508384
4.7688503,0.9485999
4.737141,1.463713
4.6798573,1.957231
4.3105674,2.4087896
4.116814,2.836084
3.639553,3.21016
3.1905532,3.4507449
3.0456462,3.5833442
3.042501,3.7478926
2.7883372,3.8137572
2.5247602,3.7131448
2.486402,3.5056493
2.3654113,3.2900374
2.0923042,3.0548055
1.7135412,2.8187122
1.279446,2.5607698
0.76995504,2.2998972
0.216326,2.029513
-0.15929794,1.7381543
-0.565173,1.410184
-0.86674494,1.0779037
-0.87778795,0.7685812
-0.58421594,0.48943412
-0.50650793,0.22835055
-0.5092859,-0.0081576435
-0.50798994,-0.21011502
-0.6620879,-0.3866181
-1.0224249,-0.54956174
-1.269455,-0.6846327
-1.3070259,-0.78897166
-1.1068449,-0.8382145
-0.59862995,-0.81384045
0.7102361,-0.66947454
1.9622871,-0.43797427
2.491963,-0.16538602
3.92873,0.23806997
4.8189063,0.72233325
4.451051,1.1871642
3.388937,1.588197
4.139395,2.0799105
3.5608764,2.5224473
3.8374863,2.9719317
3.696302,3.36238
3.281074,3.5960925
3.3769584,3.7246988
3.1195064,3.7817483
2.690259,3.66916
2.4655771,3.455221
2.365489,3.2656248
2.1839023,3.156076
1.9938201,2.9610236
1.4398609,2.768204
0.7225671,2.4850295
0.05355203,2.1538703
-0.529771,1.8074298
-0.70177495,1.4366359
-0.83855593,1.0768119
-1.2537379,0.71826667
-1.695985,0.33994284
-1.762171,-0.035298977
-1.2984949,-0.35188055
-1.0085149,-0.6248201
-0.86457396,-0.83431417
-0.72748196,-0.96613675
-0.46329993,-1.0131233
-0.25906795,-0.9885139
-0.28719193,-0.95082456
0.16547108,-0.85954934
2.176877,-0.54767525
1.6789731,-0.2408609
1.68953,0.072930105
3.8640113,0.54224885
4.5004444,1.0430633
3.542994,1.4437512
3.388185,1.8179028
4.25254,2.2466156
4.658479,2.6936655
3.5169353,3.0394952
3.299149,3.3243752
3.4537783,3.440457
3.3032012,3.588114
2.9673262,3.7042773
2.693232,3.5978432
2.366394,3.4038384
2.1639953,3.2784746
1.967686,3.1493385
1.708954,2.9181032
1.4132801,2.6230853
1.0244881,2.3964992
0.2562791,2.1198747
-0.16634792,1.7907722
-0.75622195,1.4217337
-1.150898,1.0473497
-1.273281,0.68675756
-1.3749989,0.34663093
-1.3159809,0.03026945
-1.1283579,-0.2511891
-0.8600819,-0.48473784
-0.73433894,-0.6799759
-0.7271739,-0.83921796
-0.5731,-0.91461605
-0.38240796,-0.9342579
0.37508404,-0.83141196
1.650227,-0.5767642
1.937462,-0.28487852
2.4353123,0.061513413
4.281457,0.5703714
5.5967493,1.1817447
5.471248,1.7573203
4.1475854,2.2011316
3.685832,2.6023138
3.8041034,3.0002413
3.3412313,3.3387542
2.813406,3.56042
2.7580361,3.66113
2.8478441,3.743892
2.724257,3.7701597
2.339517,3.5936196
2.1257982,3.2780786
1.865784,2.950309
1.449329,2.705013
0.91445005,2.4530692
0.38981807,2.1426795
-0.20918196,1.8199147
-0.52736795,1.5162079
-0.6227899,1.2088603
-1.033842,0.8559797
-1.3820839,0.48267594
-1.490951,0.13445157
-1.2677989,-0.17405726
-0.85402894,-0.421313
-0.61718696,-0.60917807
-0.53462297,-0.740912
-0.5631489,-0.82754534
-0.57151294,-0.86048454
-0.6009079,-0.8671701
-0.32091492,-0.83972687
0.10493207,-0.736202
1.490199,-0.47508535
0.669533,-0.27867773
2.5478582,0.0682002
3.961512,0.5059767
4.678932,0.987442
5.02963,1.4932832
4.642411,1.966516
5.079678,2.4802606
3.8728104,2.8869622
3.1991754,3.2069705
3.055787,3.4752302
2.8426151,3.5981767
2.924932,3.803213
2.862391,3.831807
2.4365573,3.6931746
2.0062122,3.4502
1.870561,3.163012
1.6522261,2.8911772
1.254167,2.5434034
0.95566905,2.2782087
0.57425606,2.0395796
-0.13659096,1.7493637
-0.40543294,1.4540864
-0.9680879,1.1001755
-1.503495,0.70327675
-1.786127,0.31939638
-1.734878,-0.020702742
-1.4504149,-0.32260963
-1.102639,-0.5730519
-0.8936299,-0.7683062
-0.6118289,-0.91080606
-0.36579192,-0.996265
-0.21235192,-1.0031524
0.110095024,-0.9562862
1.3272451,-0.74761957
1.785911,-0.44858265
1.925145,-0.111194275
2.9564352,0.31528875
4.376767,0.8450325
5.2128,1.4191633
4.947588,1.950183
4.398187,2.4056392
3.773343,2.7819242
3.3692942,3.1075284
3.4105353,3.4075682
3.2706614,3.5842423
3.490868,3.7392385
3.175529,3.8529098
2.8650622,3.844603
2.6289902,3.6857145
2.418397,3.4316778
2.1323242,3.1757445
1.5409831,2.9159987
0.8962451,2.6544442
0.37044203,2.3818214
-0.19403791,2.0541327
-0.6130499,1.7010682
-0.86041,1.3054974
-1.112613,0.9156664
-1.3554039,0.53198767
-1.6893029,0.13941556
-1.6188729,-0.22760896
-1.2305629,-0.53332597
-0.83538795,-0.7493597
-0.53561795,-0.87952906
-0.4369189,-0.9529256
-0.49682397,-0.9804516
-0.58248895,-0.97767335
-0.28353292,-0.92523
-0.27906996,-0.8494534
0.4994601,-0.6808294
1.74924,-0.3682346
1.188372,-0.1130305
2.6465058,0.2394303
4.4010572,0.71547073
5.1168323,1.22933
4.7561493,1.701427
4.919328,2.1938045
4.7352524,2.6772356
3.635376,3.0335
3.432341,3.3709013
3.3155632,3.626911
3.2957454,3.767502
3.1074371,3.9419625
2.856968,3.9610953
2.489431,3.7873108
2.1983008,3.5219896
2.0530972,3.2762575
1.9863781,3.009626
1.7055892,2.734202
1.27342,2.5194788
0.71372604,2.272332
0.449471,2.011778
-0.23094797,1.6911696
-0.6172109,1.3525653
-0.96924996,1.0047272
-1.5675559,0.6359103
-1.993632,0.25482547
-1.9266909,-0.10697346
-1.600778,-0.43307856
-1.2145779,-0.6985483
-0.9790819,-0.90332127
-0.80398095,-1.0412946
