0,19 
1,57 
2,93 
3,130 
4,166 
5,204 
6,238 
7,274 
8,308 
9,345 
10,381 
11,414 
12,449 
13,484 
14,521 
15,557 
16,593 
17,627 
18,664 
19,699 
20,735 
21,771 
22,807 
23,841 
24,880 
25,916 
26,951 
27,988 
28,1024 
29,1060 
30,1097 
31,1131 
32,1167 
33,1203 
34,1239 
35,1274 
36,1310 
37,1346 
38,1383 
39,1419 
40,1455 
41,1490 
42,1526 
43,1562 
44,1599 
45,1634 
46,1669 
47,1704 
48,1738 
49,1775 
50,1810 
51,1844 
52,1879 
53,1914 
54,1950 
55,1986 
56,2021 
57,2056 
58,2094 
59,2127 
60,2161 
61,2197 
62,2232 
63,2267 
64,2302 
65,2338 
66,2375 
67,2412 
68,2448 
69,2484 
70,2521 
71,2557 
72,2593 
73,2632 
74,2666 
75,2703 
76,2738 
77,2774 
78,2810 
79,2846 
80,2882 
81,2918 
82,2954 
83,2991 
