"x","y","z","interval_no","pause/unpause","data_sample_no","packet_no","App_Interval_no","RunType"
2.1357422,1.1660156,2.9384766,1,0,122,7,1,4
2.7783203,0.29833984,3.150879,1,0,123,7,1,4
5.0039062,0.35546875,3.0776367,1,0,124,7,1,4
7.301758,0.28320312,3.15625,1,0,125,7,1,4
7.834961,1.4243164,2.3320312,1,0,126,7,1,4
6.455078,1.9482422,2.003418,1,0,127,8,1,4
4.376465,1.9638672,1.7167969,1,0,128,8,1,4
4.6777344,2.2211914,2.0766602,1,0,129,8,1,4
4.6689453,1.8291016,1.7543945,1,0,130,8,1,4
4.9594727,1.8676758,1.7504883,1,0,131,8,1,4
4.7617188,1.6953125,1.5180664,1,0,132,8,1,4
4.8164062,1.46875,1.3847656,1,0,133,8,1,4
4.769043,1.1494141,1.4555664,1,0,134,8,1,4
4.40625,0.66259766,1.4550781,1,0,135,8,1,4
3.8666992,0.22167969,1.4194336,1,0,136,8,1,4
3.1035156,0.06933594,1.4038086,1,0,137,8,1,4
2.2504883,0.091308594,1.3696289,1,0,138,8,1,4
1.4008789,-0.057617188,1.4111328,1,0,139,8,1,4
0.66064453,-0.091796875,1.4912109,1,0,140,8,1,4
0.07373047,-0.32373047,1.4506836,1,0,141,8,1,4
-0.50146484,-0.7861328,1.6015625,1,0,142,8,1,4
-1.0878906,-1.2021484,1.9350586,1,0,143,8,1,4
-1.5708008,-1.144043,2.0351562,1,0,144,8,1,4
-1.887207,-0.84716797,1.8510742,1,0,145,9,1,4
-1.5908203,-0.57373047,1.4638672,1,0,146,9,1,4
-1.168457,-0.19677734,1.6777344,1,0,147,9,1,4
-0.99658203,0.27783203,1.8144531,1,0,148,9,1,4
-0.7583008,0.9038086,1.4916992,1,0,149,9,1,4
-0.64501953,1.0585938,1.3657227,1,0,150,9,1,4
-0.39990234,1.1748047,1.3310547,1,0,151,9,1,4
-0.19091797,1.3085938,1.4155273,1,0,152,9,1,4
-0.15576172,1.081543,1.5805664,1,0,153,9,1,4
-0.26953125,0.6611328,2.6547852,1,0,154,9,1,4
-0.024902344,0.2993164,2.4453125,1,0,155,9,1,4
0.20410156,-0.26416016,1.9423828,1,0,156,9,1,4
0.81689453,-0.71875,2.4975586,1,0,157,9,1,4
1.8764648,-0.6352539,3.3261719,1,0,158,9,1,4
2.9077148,-0.35351562,3.90625,1,0,159,9,1,4
5.4726562,0.33007812,3.025879,1,0,160,9,1,4
10.844238,1.4589844,3.3691406,1,0,161,9,1,4
6.1679688,-0.72509766,2.6030273,1,0,162,9,1,4
1.0009766,-1.9204102,1.3491211,1,0,163,10,1,4
3.765625,-1.9951172,2.3164062,1,0,164,10,1,4
4.399414,-2.0302734,1.8964844,1,0,165,10,1,4
4.188965,-1.7675781,1.862793,1,0,166,10,1,4
5.129883,-1.5981445,1.7773438,1,0,167,10,1,4
5.0151367,-1.5869141,1.5595703,1,0,168,10,1,4
4.53125,-1.5708008,1.3125,1,0,169,10,1,4
4.230957,-1.3085938,1.3583984,1,0,170,10,1,4
4.055664,-0.87939453,1.425293,1,0,171,10,1,4
3.7895508,-0.39794922,1.4116211,1,0,172,10,1,4
3.2768555,-0.12060547,1.4589844,1,0,173,10,1,4
2.546875,-0.06201172,1.5546875,1,0,174,10,1,4
1.6274414,0.0063476562,1.4599609,1,0,175,10,1,4
0.76953125,0.15185547,1.6010742,1,0,176,10,1,4
0.36669922,0.29345703,1.5898438,1,0,177,10,1,4
0.0034179688,0.38232422,2.0478516,1,0,178,10,1,4
-0.27490234,0.6850586,2.1992188,1,0,179,10,1,4
-0.65283203,0.9589844,2.3891602,1,0,180,10,1,4
-1.0952148,0.90625,2.4575195,1,0,181,11,1,4
-1.6411133,0.8876953,1.8588867,1,0,182,11,1,4
-1.824707,0.71191406,1.4838867,1,0,183,11,1,4
-1.7451172,0.0068359375,1.0917969,1,0,184,11,1,4
-1.3657227,-0.5126953,1.2719727,1,0,185,11,1,4
-1.0170898,-0.7709961,1.1113281,1,0,186,11,1,4
-0.5263672,-0.9916992,1.1875,1,0,187,11,1,4
-0.0068359375,-1.1088867,1.347168,1,0,188,11,1,4
0.41796875,-1.1899414,1.6538086,1,0,189,11,1,4
0.24169922,-1.0844727,1.8779297,1,0,190,11,1,4
-0.033203125,-0.21582031,1.8945312,1,0,191,11,1,4
-0.49658203,0.26708984,2.7460938,1,0,192,11,1,4
-0.9111328,-0.0073242188,2.1933594,1,0,193,11,1,4
0.4321289,0.6542969,2.4926758,1,0,194,11,1,4
1.9145508,0.97753906,3.0473633,1,0,195,11,1,4
2.397461,0.033691406,3.1816406,1,0,196,11,1,4
3.8188477,0.43310547,3.0097656,1,0,197,11,1,4
8.134277,0.3779297,2.878418,1,0,198,11,1,4
8.116699,2.1791992,2.9111328,1,0,199,12,1,4
6.435547,1.6494141,1.8598633,1,0,200,12,1,4
4.9658203,1.652832,2.052246,1,0,201,12,1,4
4.446289,1.3911133,1.925293,1,0,202,12,1,4
4.8652344,1.4204102,1.9399414,1,0,203,12,1,4
5.255371,1.4311523,1.8085938,1,0,204,12,1,4
5.1401367,1.6176758,1.7382812,1,0,205,12,1,4
4.769043,1.5336914,1.6464844,1,0,206,12,1,4
4.7089844,1.2353516,1.6318359,1,0,207,12,1,4
4.3066406,0.87841797,1.5932617,1,0,208,12,1,4
3.597168,0.6069336,1.5200195,1,0,209,12,1,4
2.9448242,0.421875,1.5302734,1,0,210,12,1,4
2.0922852,0.40283203,1.5253906,1,0,211,12,1,4
1.2338867,0.30664062,1.4555664,1,0,212,12,1,4
